,tomato,brome,Group Number,Species 1 Score,Species 2 Score,Total Score
313,LOC101246195,LOC100838414,123,0.27438115936086166,0.6391231877221122,0.4567521735414869
314,LOC101246195,LOC100840554,123,0.534355735979552,0.6031575305846463,0.5687566332820991
315,LOC101249001,LOC100838414,123,0.9539836798294172,0.8953611975972576,0.9246724387133374
316,LOC101249001,LOC100840554,123,0.8836101201459794,0.8887064817435607,0.88615830094477
317,LOC101258151,LOC100841615,124,0.5790790175093288,0.7743427926464062,0.6767109050778675
318,LOC101245654,LOC100841254,125,0.9786197564276048,0.9486052143283957,0.9636124853780003
319,LOC101245654,LOC100833650,125,0.9471521712387748,0.9597949492090448,0.9534735602239098
320,LOC101264976,LOC100841254,125,0.9707057038586131,0.9613988741076201,0.9660522889831167
321,LOC101264976,LOC100833650,125,0.8737688112518964,0.9482089505299243,0.9109888808909103
322,LOC101257876,LOC100839520,126,0.8498298273670398,0.8241720917067649,0.8370009595369023
323,LOC101257076,LOC100836767,127,0.7087546643703613,0.7786520740950403,0.7437033692327009
324,LOC101245799,LOC100821555,128,0.8705949891335548,0.8555454218252595,0.8630702054794072
325,LOC101253814,LOC100838708,129,0.7800139418542666,0.8461175582602132,0.8130657500572399
326,LOC101245943,LOC100821237,130,0.8383893057776683,0.9628518413686825,0.9006205735731754
327,LOC101245943,LOC100823299,130,0.9089842949112232,0.763826776110954,0.8364055355110886
328,LOC101245307,LOC100843163,131,0.8666092590314511,0.9474856118501745,0.9070474354408129
329,LOC101256318,LOC100824258,132,0.7649157337925944,0.6557285278485392,0.7103221308205667
330,LOC101251354,LOC100824258,132,0.7628982654693074,0.5749976412869139,0.6689479533781106
331,LOC101250451,LOC100838663,133,0.9829991388854719,0.9762304619932698,0.9796148004393708
332,LOC101265771,LOC100845202,134,0.8463525648911305,0.844205428185049,0.8452789965380898
333,LOC101265771,LOC100839535,134,0.6801574609423053,0.7482215303330503,0.7141894956376778
334,LOC101248347,LOC100845202,134,0.2932792061344159,0.49053055319684247,0.39190487966562915
335,LOC101248347,LOC100839535,134,0.9567638495919957,0.8994999528257384,0.928131901208867
336,LOC101255335,LOC100845202,134,0.44919717179527735,0.3988866874233418,0.4240419296093096
337,LOC101255335,LOC100839535,134,0.28413264678487954,0.48544202283234267,0.3847873348086111
338,LOC101251091,LOC100845202,134,0.45002665354492144,0.5043368871277164,0.4771817703363189
339,LOC101251091,LOC100839535,134,0.3841554926805265,0.5440890650061327,0.4641222788433296
340,LOC101253126,LOC100845202,134,0.7902407020133677,0.8150706041450451,0.8026556530792064
341,LOC101253126,LOC100839535,134,0.7382293845081396,0.7451268987640344,0.7416781416360869
342,LOC101257336,LOC100845949,135,0.9297658588592284,0.873679906909457,0.9017228828843427
343,LOC101258914,LOC100845949,135,0.8531139085942876,0.8956505330691574,0.8743822208317225
344,LOC101252794,LOC100823216,136,0.9868208471726739,0.9825035904854756,0.9846622188290748
345,LOC101252794,LOC100833898,136,0.8507729528027227,0.8307261691354529,0.8407495609690878
346,LOC101263975,LOC100831815,137,0.8132037560995612,0.877422398339466,0.8453130772195137
347,LOC101256244,LOC100831815,137,0.5287817279698199,0.6992609365663428,0.6140213322680814
348,LOC101256964,LOC100846270,138,0.6581129290195595,0.5795578199201182,0.6188353744698389
349,LOC101256964,LOC100842990,138,0.5466765079755607,0.6349278233795641,0.5908021656775624
350,LOC101253845,LOC100846270,138,0.6207815639480051,0.6015976349970122,0.6111895994725087
351,LOC101253845,LOC100842990,138,0.7420346906138516,0.7366418215554926,0.7393382560846722
352,LOC101262552,LOC100846270,138,0.33590756459498,0.5556624838821272,0.4457850242385536
353,LOC101262552,LOC100842990,138,0.31558708419330883,0.5208919080416391,0.41823949611747396
354,LOC101254103,LOC100828991,139,0.8074611701134028,0.9721601968040311,0.8898106834587169
355,LOC101252563,LOC100827308,140,0.8190839381637758,0.5885397993521401,0.703811868757958
356,LOC101252563,LOC100828359,140,0.7239758887932094,0.8808629744944492,0.8024194316438293
357,LOC101261471,LOC100827308,140,0.5926190183294379,0.6331477812372237,0.6128833997833307
358,LOC101261471,LOC100828359,140,0.5435354902201993,0.7489259993081108,0.6462307447641551
359,LOC101264805,LOC100832854,141,0.716422684217001,0.7814951096015348,0.7489588969092679
360,MKS2b,LOC100824047,142,0.6551499920918054,0.5811240054093153,0.6181369987505603
361,MKS2,LOC100824047,142,0.8584983802845779,0.9266660376765103,0.8925822089805442
362,LOC101249527,LOC100823785,144,0.7102718661581991,0.7837657640657925,0.7470188151119959
363,LOC101258568,LOC100823785,144,0.9324093437760556,0.7448878825046388,0.8386486131403472
364,LOC101265523,LOC100840937,145,0.805814573338254,0.902412177249426,0.85411337529384
365,LOC101254642,LOC100825935,147,0.9715176118423751,0.9835959367235904,0.9775567742829827
366,LOC101259712,LOC100825278,148,0.8370115225324969,0.8954807057269554,0.8662461141297262
367,LOC101247917,LOC100845517,149,0.6247317559902134,0.6376073214454194,0.6311695387178164
368,LOC101245287,LOC100845517,149,0.8862672735473819,0.8885534274721933,0.8874103505097877
369,ptpkis1,LOC100835154,150,0.852929839668676,0.8990722395194515,0.8760010395940637
370,LOC101266501,LOC100835154,150,0.7184483536310329,0.7089536748749882,0.7137010142530105
371,LOC101260326,LOC100827598,151,0.9738877270677,0.9853200686298148,0.9796038978487573
372,LOC101249422,LOC100823824,152,0.599876983638824,0.6004528729125389,0.6001649282756815
373,DHS,LOC100823824,152,0.9260671669332021,0.9441834135295782,0.9351252902313902
374,LOC544263,LOC100821030,153,0.7212403694135765,0.7647199421329056,0.7429801557732411
375,LOC101265479,LOC100842937,154,0.9271743141837865,0.8672264679057773,0.8972003910447819
376,LOC101266741,LOC100828740,155,0.754326075368024,0.6373620152844608,0.6958440453262424
377,LOC101266794,LOC100831842,156,0.8714114532788416,0.8263169481397616,0.8488642007093017
378,LOC101256545,LOC100830124,158,0.912051502849879,0.9680535899613171,0.940052546405598
379,LOC101264318,LOC100842892,159,0.9075245007586009,0.9038840142151775,0.9057042574868892
380,LOC101264318,LOC100821325,159,0.8712182720301801,0.8555146711953958,0.863366471612788
381,LOC101267522,LOC100834803,160,0.7979763808586542,0.671412047957005,0.7346942144078297
382,LOC101246510,LOC100832454,161,0.7211875179398859,0.7221624681573733,0.7216749930486296
383,LOC101246510,LOC100833191,161,0.8379218436051995,0.8873604428090701,0.8626411432071348
384,LOC101268821,LOC100833125,162,0.8395046541189978,0.9187100110772155,0.8791073325981067
385,LOC101254586,LOC100846287,163,0.6998810841841965,0.707061812260416,0.7034714482223062
386,LOC101259577,LOC100832470,165,0.7760118095706728,0.8248639808786993,0.800437895224686
387,LOC101247784,LOC100829638,166,0.4071513511297003,0.6042079441456741,0.5056796476376872
388,LOC101247784,LOC100841134,166,0.4721777996473531,0.5522093279240179,0.5121935637856855
389,LOC101266697,LOC100829638,166,0.8945831795628819,0.8833852250212284,0.8889842022920551
390,LOC101266697,LOC100841134,166,0.901111247795957,0.735465609963204,0.8182884288795804
391,LOC101254552,LOC100829638,166,0.4603108213392381,0.7747271755197032,0.6175189984294707
392,LOC101254552,LOC100841134,166,0.6002296305408619,0.7405352706230147,0.6703824505819382
393,LOC104645674,LOC100829638,166,0.7601755033419445,0.872447086203101,0.8163112947725227
394,LOC104645674,LOC100841134,166,0.858637798827244,0.8420920212598673,0.8503649100435556
395,LOC101263103,LOC100842942,168,0.9154303522368474,0.9638267761109538,0.9396285641739006
396,LOC101261846,LOC100843634,169,0.6799852380366589,0.7950058181589458,0.7374955280978024
397,LOC101264177,LOC100843634,169,0.9646943043424776,0.8947636569487687,0.9297289806456231
398,SIP2-1,LOC112268522,170,0.7601426989789641,0.8920275497688461,0.8260851243739051
399,LOC101251806,LOC100824779,171,0.7657604461393365,0.906067308935504,0.8359138775374202
400,LOC101258670,LOC100844474,172,0.838463115594374,0.791930056294619,0.8151965859444965
401,LOC101258670,LOC100846077,172,0.8376512076106122,0.8041827845394219,0.8209169960750171
402,LOC101254298,LOC100844474,172,0.7937589699430024,0.9183507878101708,0.8560548788765866
403,LOC101254298,LOC100846077,172,0.8977241973182433,0.8636349341132811,0.8806795657157622
404,LOC101260088,LOC100844474,172,0.9406323040964448,0.9164826870459478,0.9285574955711964
405,LOC101260088,LOC100846077,172,0.7645630868905565,0.779060917696638,0.7718120022935973
406,LOC101250054,LOC100844474,172,0.9803665887563047,0.9289933012548354,0.9546799450055701
407,LOC101250054,LOC100846077,172,0.8783368187969,0.8169701544170834,0.8476534866069917
408,LOC101267901,LOC100844474,172,0.9562225776028213,0.9151680976192722,0.9356953376110467
409,LOC101267901,LOC100846077,172,0.6793783573215237,0.7728276252476648,0.7261029912845942
410,LOC101247495,LOC100840867,173,0.7264526181982204,0.7261313960436518,0.7262920071209361
411,LOC101247495,LOC100841173,173,0.8610507419709044,0.8356448721577507,0.8483478070643276
412,LOC101247495,LOC100827708,173,0.7858011782233704,0.6687297543793439,0.7272654663013571
413,LOC101249062,LOC100840867,173,0.49008693156189775,0.7123942510299713,0.6012405912959345
414,LOC101249062,LOC100841173,173,0.3707098044039857,0.7650155675063686,0.5678626859551772
415,LOC101249062,LOC100827708,173,0.671002993398122,0.7240683083309747,0.6975356508645483
416,LOC101267277,LOC100840867,173,0.6150654036986919,0.6998899267226468,0.6574776652106693
417,LOC101267277,LOC100841173,173,0.6800590478533645,0.6430606661005756,0.6615598569769701
418,LOC101267277,LOC100827708,173,0.6501578709968425,0.651973456615404,0.6510656638061232
419,LOC101250202,LOC100840867,173,0.5409357444540124,0.6927697581532849,0.6168527513036486
420,LOC101250202,LOC100841173,173,0.3271497109115512,0.6809510331163318,0.5040503720139415
421,LOC101250202,LOC100827708,173,0.7432894574978471,0.7105198603641854,0.7269046589310162
422,LOC101243987,LOC100840867,173,0.6285397957928405,0.7592162782652452,0.6938780370290428
423,LOC101243987,LOC100841173,173,0.6599663755279452,0.9089473849734251,0.7844568802506852
424,LOC101243987,LOC100827708,173,0.9003895518103907,0.7626757241249175,0.8315326379676541
425,LOC101258956,LOC100824009,174,0.929257391233034,0.9478441362392678,0.9385507637361509
426,LOC101243646,LOC100831648,175,0.70978800180424,0.8370475202063087,0.7734177610052744
427,LOC101245299,LOC100837200,176,0.9721654980112355,0.926294933484291,0.9492302157477632
428,LOC101265735,LOC100837200,176,0.6272686267273547,0.5235210868949901,0.5753948568111724
429,LOC101259693,LOC100842691,177,0.7793332513224258,0.6564211158984251,0.7178771836104254
430,LOC101252261,LOC100832872,179,0.9710747529421413,0.989294587539705,0.9801846702409232
431,LOC101248628,LOC100825242,180,0.36726944683642926,0.42247381828474384,0.39487163256058655
432,LOC101260801,LOC100825242,180,0.38566449337761927,0.32427587508255495,0.3549701842300871
433,LOC101246681,LOC100825242,180,0.2708820273096322,0.6544013586187376,0.4626416929641849
434,LOC101250348,LOC100825689,182,0.47140689711731665,0.5785262760637796,0.5249665865905482
435,LOC101246776,LOC100825689,182,0.9467257145200312,0.9756077617385288,0.96116673812928
436,LOC101253380,LOC100838367,183,0.9993029072866692,0.9993332704343176,0.9993180888604933
437,CAB6A,LOC100838367,183,0.9970968138762456,0.9994276189577633,0.9982622164170045
438,LOC101253321,LOC100821746,184,0.9125681715668184,0.9104129320376136,0.911490551802216
439,LOC101253321,LOC100834116,184,0.9002091278139993,0.913557882819134,0.9068835053165667
440,LOC101261329,LOC100828790,185,0.8642637470783614,0.9242129760669245,0.894238361572643
441,LOC101252481,LOC100831822,186,0.671324886209866,0.8202660628361166,0.7457954745229913
442,LOC101252481,LOC100837870,186,0.657686472300816,0.8369531716828631,0.7473198219918396
443,LOC101252481,LOC100845542,186,0.9571000943125435,0.9513727710161336,0.9542364326643386
444,LOC101252481,LOC100826779,186,0.7302415221224423,0.8867125829480769,0.8084770525352596
445,LOC101252481,LOC100822259,186,0.9141263788083814,0.7531591030600371,0.8336427409342093
446,LOC101261378,LOC100831822,186,0.9360087113808359,0.8820266062836116,0.9090176588322237
447,LOC101261378,LOC100837870,186,0.8424069290104472,0.7847910180205679,0.8135989735155076
448,LOC101261378,LOC100845542,186,0.673355111785423,0.8388841714627167,0.7561196416240699
449,LOC101261378,LOC100826779,186,0.9121070880204845,0.8590370160706985,0.8855720520455914
450,LOC101261378,LOC100822259,186,0.3855515005717983,0.5780482435449885,0.4817998720583934
451,LOC101265832,LOC100831822,186,0.5536310329273794,0.7121552347705759,0.6328931338489776
452,LOC101265832,LOC100837870,186,0.6191331447082462,0.8338774098185363,0.7265052772633913
453,LOC101265832,LOC100845542,186,0.7583876655595194,0.908607730289021,0.8334976979242702
454,LOC101265832,LOC100826779,186,0.561061221142412,0.8472497405415605,0.7041554808419863
455,LOC101265832,LOC100822259,186,0.6964858326157379,0.7587822750573954,0.7276340538365667
456,LOC101257818,LOC100831822,186,0.385639890105384,0.664867754819637,0.5252538224625105
457,LOC101257818,LOC100837870,186,0.48753024152212243,0.6774790074535333,0.5825046244878278
458,LOC101257818,LOC100845542,186,0.7679993439127404,0.8437525552725099,0.8058759495926251
459,LOC101257818,LOC100826779,186,0.423742157706975,0.7741170550680881,0.5989296063875316
460,LOC101257818,LOC100822259,186,0.851994915323738,0.8895996477655124,0.8707972815446252
461,LOC101262983,LOC100831822,186,0.49755106318029185,0.68363682108375,0.590593942132021
462,LOC101262983,LOC100837870,186,0.5513775554370954,0.6701890115419694,0.6107832834895324
463,LOC101262983,LOC100845542,186,0.6484055712743128,0.8421360505708086,0.7452708109225608
464,LOC101262983,LOC100826779,186,0.5377910817694309,0.7782054910840644,0.6579982864267477
465,LOC101262983,LOC100822259,186,0.696026571534014,0.8496839324464572,0.7728552519902356
466,LOC101249627,LOC100831822,186,0.8588273351466856,0.8615341069912256,0.8601807210689556
467,LOC101249627,LOC100837870,186,0.747420073536447,0.7668899581721546,0.7571550158543008
468,LOC101249627,LOC100845542,186,0.6079104076397717,0.6290970846306255,0.6185037461351985
469,LOC101249627,LOC100826779,186,0.8244192033095956,0.7502342988332232,0.7873267510714095
470,LOC101249627,LOC100822259,186,0.2917674717404081,0.3603673302512816,0.32606740099584486
471,LOC101260213,LOC100831822,186,0.5512773198835446,0.6986382363116017,0.6249577780975731
472,LOC101260213,LOC100837870,186,0.6031082133923812,0.7762807812057742,0.6896944972990777
473,LOC101260213,LOC100845542,186,0.7676302948292123,0.9202817875900242,0.8439560412096183
474,LOC101260213,LOC100826779,186,0.5640874236273424,0.8525206780513884,0.7083040508393654
475,LOC101260213,LOC100822259,186,0.7601591011604544,0.8294933484290972,0.7948262247947757
476,LOC101258314,LOC100831822,186,0.8192069545249518,0.8598609931754568,0.8395339738502043
477,LOC101258314,LOC100837870,186,0.8179585662670913,0.7537063244960216,0.7858324453815564
478,LOC101258314,LOC100845542,186,0.7662370206348555,0.8414064219894959,0.8038217213121757
479,LOC101258314,LOC100826779,186,0.8314630290273052,0.8488222159323207,0.840142622479813
480,LOC101258314,LOC100822259,186,0.6209319172783313,0.739786772337013,0.6803593448076721
481,LOC101248325,LOC100834246,187,0.6152212244228482,0.6716419788030318,0.64343160161294
482,LOC101248325,LOC100840649,187,0.8644195678025177,0.8817372708117117,0.8730784193071147
483,LOC101248325,LOC100822755,187,0.3849017919383278,0.6337215600353633,0.5093116759868456
484,LOC101248325,LOC100839675,187,0.7729938081764874,0.8107808912790515,0.7918873497277694
485,LOC101248325,LOC100844840,187,0.8240209947923074,0.8614712079755952,0.8427461013839512
486,LOC101266872,LOC100834246,187,0.82730963218108,0.646406893732113,0.7368582629565965
487,LOC101266872,LOC100840649,187,0.8558002214294502,0.8969399628895808,0.8763700921595154
488,LOC101266872,LOC100822755,187,0.3827121007093944,0.7606168296799488,0.5716644651946716
489,LOC101266872,LOC100839675,187,0.8562922868741544,0.8644400415133503,0.8603661641937523
490,LOC101266872,LOC100844840,187,0.8675277811948989,0.8599679215020285,0.8637478513484638
491,LOC101265046,LOC100834246,187,0.6791077213269365,0.6496650627417682,0.6643863920343523
492,LOC101265046,LOC100840649,187,0.7070652396768771,0.8131584740698808,0.7601118568733789
493,LOC101265046,LOC100822755,187,0.7646697010702423,0.7913395044256446,0.7780046027479435
494,LOC101265046,LOC100839675,187,0.8134251855496781,0.828247947919615,0.8208365667346466
495,LOC101265046,LOC100844840,187,0.6182228236355436,0.886737742554329,0.7524802830949363
496,LOC101244653,LOC100824897,188,0.8418665682535776,0.8417523665754632,0.8418094674145205
497,LOC101244653,LOC100828195,188,0.8515520564235043,0.9044815548636663,0.8780168056435853
498,LOC101264294,LOC100833141,189,0.9933079099520236,0.9928798314306381,0.9930938706913308
499,LOC101248232,LOC100831419,190,0.9702628449583794,0.9147781237223638,0.9425204843403716
500,LOC101245264,LOC100825205,191,0.9663919301267069,0.9335346101833506,0.9499632701550287
501,LOC101245264,LOC100839514,191,0.9610284167794316,0.9579268484448219,0.9594776326121268
