Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR1588461,2014-09-29 06:57:08,2014-09-29 05:55:24,17297271,5189181300,17297271,300,3193,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/588/SRR1588461/SRR1588461.sralite.1,SRX712748,SYYP,RNA-Seq,RT-PCR,TRANSCRIPTOMIC,PAIRED,444000,0,ILLUMINA,Illumina HiSeq 2000,SRP048197,PRJNA259146,,259146,SRS710986,SAMN03003002,simple,3218,Physcomitrella patens,1031100,,,,,,,no,,,,,JGI,SRA187509,,public,557E1142FD692B623F49C4F77D2A64EB,14B798194B394C355780889E73471B53
SRR1588462,2014-09-29 06:58:08,2014-09-29 05:50:06,21936487,6580946100,21936487,300,4060,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/588/SRR1588462/SRR1588462.sralite.1,SRX712749,SYYT,RNA-Seq,RT-PCR,TRANSCRIPTOMIC,PAIRED,441000,0,ILLUMINA,Illumina HiSeq 2000,SRP048197,PRJNA259146,,259146,SRS710986,SAMN03003002,simple,3218,Physcomitrella patens,1031100,,,,,,,no,,,,,JGI,SRA187509,,public,0D8045621A861942EC3BD6F0A17A9080,A1C6CB643EF7D714BB0034FEC25BCC59
SRR1588463,2014-09-29 06:58:08,2014-09-29 05:59:38,28432810,8529843000,28432810,300,5347,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/588/SRR1588463/SRR1588463.sralite.1,SRX712750,SYZP,RNA-Seq,RT-PCR,TRANSCRIPTOMIC,PAIRED,444000,0,ILLUMINA,Illumina HiSeq 2000,SRP048197,PRJNA259146,,259146,SRS710986,SAMN03003002,simple,3218,Physcomitrella patens,1031100,,,,,,,no,,,,,JGI,SRA187509,,public,9206BF99A270FB39F12C0E0C7C1FDAAE,91D436DD92226CA16BE6C7FEDFB1629F
SRR1588464,2014-09-29 06:59:08,2014-09-29 06:03:23,32475115,9742534500,32475115,300,6100,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/588/SRR1588464/SRR1588464.sralite.1,SRX712751,SYZB,RNA-Seq,RT-PCR,TRANSCRIPTOMIC,PAIRED,454000,0,ILLUMINA,Illumina HiSeq 2000,SRP048197,PRJNA259146,,259146,SRS710986,SAMN03003002,simple,3218,Physcomitrella patens,1031100,,,,,,,no,,,,,JGI,SRA187509,,public,6684BA6B34268A3AD2F3B10D84F98DEC,513D6CC3B9336AD604F0C59FBEABA288
SRR1588465,2014-09-29 06:57:08,2014-09-29 06:28:40,10662455,3198736500,10662455,300,1936,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/588/SRR1588465/SRR1588465.sralite.1,SRX712752,SYZY,RNA-Seq,RT-PCR,TRANSCRIPTOMIC,PAIRED,463000,0,ILLUMINA,Illumina HiSeq 2000,SRP048197,PRJNA259146,,259146,SRS710986,SAMN03003002,simple,3218,Physcomitrella patens,1031100,,,,,,,no,,,,,JGI,SRA187509,,public,4154104BF3C77040F94D16D1DA0495CD,BEB58E0B7EA1275448608E3527930FC7
SRR1588466,2014-09-29 06:58:08,2014-09-29 06:53:54,21657793,6497337900,21657793,300,4022,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/588/SRR1588466/SRR1588466.sralite.1,SRX712753,SYZA,RNA-Seq,RT-PCR,TRANSCRIPTOMIC,PAIRED,452000,0,ILLUMINA,Illumina HiSeq 2000,SRP048197,PRJNA259146,,259146,SRS710986,SAMN03003002,simple,3218,Physcomitrella patens,1031100,,,,,,,no,,,,,JGI,SRA187509,,public,6202A73AE31FDB34ADF09CC0FE94D4C4,1530378D602766B3C59BEFA16FA69E27
SRR1588467,2014-09-29 06:56:09,2014-09-29 06:52:27,20679951,6203985300,20679951,300,3945,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/588/SRR1588467/SRR1588467.sralite.1,SRX712754,SYZZ,RNA-Seq,RT-PCR,TRANSCRIPTOMIC,PAIRED,470000,0,ILLUMINA,Illumina HiSeq 2000,SRP048197,PRJNA259146,,259146,SRS710986,SAMN03003002,simple,3218,Physcomitrella patens,1031100,,,,,,,no,,,,,JGI,SRA187509,,public,B3D5970375ADBAEA3C8FF99B691DADF6,EA3D85B1BA04D3CD3BCA935F4EEA607E
SRR1588468,2014-09-29 07:14:09,2014-09-29 07:01:35,27949215,8384764500,27949215,300,5318,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/588/SRR1588468/SRR1588468.sralite.1,SRX712755,SYZW,RNA-Seq,RT-PCR,TRANSCRIPTOMIC,PAIRED,452000,0,ILLUMINA,Illumina HiSeq 2000,SRP048197,PRJNA259146,,259146,SRS710986,SAMN03003002,simple,3218,Physcomitrella patens,1031100,,,,,,,no,,,,,JGI,SRA187509,,public,BB26079E7D907FEDD004D9CF933EFA88,58C11E30181FF731E1A1412F7663FEB0
SRR1588469,2014-09-29 06:57:08,2014-09-29 06:41:11,23964386,7189315800,23964386,300,4430,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/588/SRR1588469/SRR1588469.sralite.1,SRX712756,SYZX,RNA-Seq,RT-PCR,TRANSCRIPTOMIC,PAIRED,455000,0,ILLUMINA,Illumina HiSeq 2000,SRP048197,PRJNA259146,,259146,SRS710986,SAMN03003002,simple,3218,Physcomitrella patens,1031100,,,,,,,no,,,,,JGI,SRA187509,,public,F213A8A284BE0AC733642C0EC385A7CB,05AC15983FD5B0163DC21AC2E1A6F823
SRR1588470,2014-09-29 06:57:08,2014-09-29 06:32:19,17717439,5315231700,17717439,300,3256,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/588/SRR1588470/SRR1588470.sralite.1,SRX712757,SYYO,RNA-Seq,RT-PCR,TRANSCRIPTOMIC,PAIRED,450000,0,ILLUMINA,Illumina HiSeq 2000,SRP048197,PRJNA259146,,259146,SRS710986,SAMN03003002,simple,3218,Physcomitrella patens,1031100,,,,,,,no,,,,,JGI,SRA187509,,public,20C0179EB194F1DB70E3E2D0D4A0B536,26F6A1722FD5EDF63031DB9DFE14A657
SRR1588471,2014-09-29 06:57:08,2014-09-29 06:50:24,21333612,6400083600,21333612,300,3980,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/588/SRR1588471/SRR1588471.sralite.1,SRX712758,SYYZ,RNA-Seq,RT-PCR,TRANSCRIPTOMIC,PAIRED,458000,0,ILLUMINA,Illumina HiSeq 2000,SRP048197,PRJNA259146,,259146,SRS710986,SAMN03003002,simple,3218,Physcomitrella patens,1031100,,,,,,,no,,,,,JGI,SRA187509,,public,FBA8304BE3A4788C0AE800DA9112A889,9462B1147EA85E8803F9242D7AC96214
SRR1588472,2014-09-29 06:57:08,2014-09-29 06:42:32,24206208,7261862400,24206208,300,4493,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/588/SRR1588472/SRR1588472.sralite.1,SRX712759,SYYN,RNA-Seq,RT-PCR,TRANSCRIPTOMIC,PAIRED,459000,0,ILLUMINA,Illumina HiSeq 2000,SRP048197,PRJNA259146,,259146,SRS710986,SAMN03003002,simple,3218,Physcomitrella patens,1031100,,,,,,,no,,,,,JGI,SRA187509,,public,05641FA10B73EEC648EB0287B2105985,849858E7022D72641FD48987E8464249
SRR1588473,2014-09-29 06:58:08,2014-09-29 06:41:38,26640408,7992122400,26640408,300,4955,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/588/SRR1588473/SRR1588473.sralite.1,SRX712760,SYYW,RNA-Seq,RT-PCR,TRANSCRIPTOMIC,PAIRED,464000,0,ILLUMINA,Illumina HiSeq 2000,SRP048197,PRJNA259146,,259146,SRS710986,SAMN03003002,simple,3218,Physcomitrella patens,1031100,,,,,,,no,,,,,JGI,SRA187509,,public,3B15F4B204572D7211C1C150BFD52DE0,79A4DD6AD329637CAFF76B154FE3D6AF
SRR1588474,2014-09-29 06:57:08,2014-09-29 06:37:56,19523343,5857002900,19523343,300,3749,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/588/SRR1588474/SRR1588474.sralite.1,SRX712761,SYYB,RNA-Seq,RT-PCR,TRANSCRIPTOMIC,PAIRED,444000,0,ILLUMINA,Illumina HiSeq 2000,SRP048197,PRJNA259146,,259146,SRS710986,SAMN03003002,simple,3218,Physcomitrella patens,1031100,,,,,,,no,,,,,JGI,SRA187509,,public,F0493C0AB0265D398B320666A7C185A0,D2A28D6050140D77D7BD011245516590
SRR1588475,2014-09-29 06:59:08,2014-09-29 06:48:22,25150043,7545012900,25150043,300,4666,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/588/SRR1588475/SRR1588475.sralite.1,SRX712762,SYZH,RNA-Seq,RT-PCR,TRANSCRIPTOMIC,PAIRED,451000,0,ILLUMINA,Illumina HiSeq 2000,SRP048197,PRJNA259146,,259146,SRS710986,SAMN03003002,simple,3218,Physcomitrella patens,1031100,,,,,,,no,,,,,JGI,SRA187509,,public,28ECB43CF4D56AB9233D2343BE92F8BE,4B6DA1329C7B6CD285C16305B272CC0C
SRR1588476,2014-09-29 06:58:08,2014-09-29 06:42:30,19756386,5926915800,19756386,300,3662,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/588/SRR1588476/SRR1588476.sralite.1,SRX712763,SYZU,RNA-Seq,RT-PCR,TRANSCRIPTOMIC,PAIRED,455000,0,ILLUMINA,Illumina HiSeq 2000,SRP048197,PRJNA259146,,259146,SRS710986,SAMN03003002,simple,3218,Physcomitrella patens,1031100,,,,,,,no,,,,,JGI,SRA187509,,public,ED34DA96F4B334D978857BF3D60D822A,EF8BF9C79D206275B8B865FC37075148
SRR1588477,2014-09-29 06:59:08,2014-09-29 06:41:28,21227911,6368373300,21227911,300,3988,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/588/SRR1588477/SRR1588477.sralite.1,SRX712764,SYZO,RNA-Seq,RT-PCR,TRANSCRIPTOMIC,PAIRED,458000,0,ILLUMINA,Illumina HiSeq 2000,SRP048197,PRJNA259146,,259146,SRS710986,SAMN03003002,simple,3218,Physcomitrella patens,1031100,,,,,,,no,,,,,JGI,SRA187509,,public,3FB5A2F9998D3E7C963DAACF9FE50238,5B2B11FCB382BDA24C5FC4FDB68463EF
SRR1588478,2014-09-29 06:59:08,2014-09-29 06:40:55,17756313,5326893900,17756313,300,3404,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/588/SRR1588478/SRR1588478.sralite.1,SRX712765,SYYC,RNA-Seq,RT-PCR,TRANSCRIPTOMIC,PAIRED,453000,0,ILLUMINA,Illumina HiSeq 2000,SRP048197,PRJNA259146,,259146,SRS710986,SAMN03003002,simple,3218,Physcomitrella patens,1031100,,,,,,,no,,,,,JGI,SRA187509,,public,1A8D65DE6A6EF95AEF06593E41240574,599EB5B738F33406601631D675F21215
SRR1588571,2014-09-29 09:12:08,2014-09-29 09:05:06,26495107,7948532100,26495107,300,5076,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/588/SRR1588571/SRR1588571.sralite.1,SRX712855,THUN,RNA-Seq,RT-PCR,TRANSCRIPTOMIC,PAIRED,437000,0,ILLUMINA,Illumina HiSeq 2000,SRP048205,PRJNA259147,,259147,SRS711010,SAMN03003030,simple,3218,Physcomitrella patens,1031109,,,,,,,no,,,,,JGI,SRA187528,,public,47AE013D374389C5F08A32E8012A3322,291D19CCCB0ADA43675CA1845037FDB5
SRR1588572,2014-09-29 08:50:49,2014-09-29 08:46:26,21081435,6324430500,21081435,300,3816,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/588/SRR1588572/SRR1588572.sralite.1,SRX712856,THUY,RNA-Seq,RT-PCR,TRANSCRIPTOMIC,PAIRED,446000,0,ILLUMINA,Illumina HiSeq 2000,SRP048205,PRJNA259147,,259147,SRS711010,SAMN03003030,simple,3218,Physcomitrella patens,1031109,,,,,,,no,,,,,JGI,SRA187528,,public,3B487C326A879A76402DA0EAB6C9EC77,617483CF36A60C03B00D0EFD838DBB7F
SRR1588573,2014-09-29 08:48:08,2014-09-29 08:40:07,10152967,3045890100,10152967,300,1501,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/588/SRR1588573/SRR1588573.sralite.1,SRX712857,THWN,RNA-Seq,RT-PCR,TRANSCRIPTOMIC,PAIRED,441000,0,ILLUMINA,Illumina HiSeq 2000,SRP048205,PRJNA259147,,259147,SRS711010,SAMN03003030,simple,3218,Physcomitrella patens,1031109,,,,,,,no,,,,,JGI,SRA187528,,public,4F5BB3ADFBB92E940D02D885B227A01D,1C3665996FD726E7CFE98E802533BAD4
SRR1588574,2014-09-29 08:56:08,2014-09-29 08:50:36,25399719,7619915700,25399719,300,5049,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/588/SRR1588574/SRR1588574.sralite.1,SRX712858,THWO,RNA-Seq,RT-PCR,TRANSCRIPTOMIC,PAIRED,448000,0,ILLUMINA,Illumina HiSeq 2000,SRP048205,PRJNA259147,,259147,SRS711010,SAMN03003030,simple,3218,Physcomitrella patens,1031109,,,,,,,no,,,,,JGI,SRA187528,,public,4F7191F743E112DA8B77C3146A3BCE8F,5F137B4DFCB31DF78587895335AB866C
SRR1588575,2014-09-29 08:50:49,2014-09-29 08:47:32,15593526,4678057800,15593526,300,2522,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/588/SRR1588575/SRR1588575.sralite.1,SRX712859,THWS,RNA-Seq,RT-PCR,TRANSCRIPTOMIC,PAIRED,462000,0,ILLUMINA,Illumina HiSeq 2000,SRP048205,PRJNA259147,,259147,SRS711010,SAMN03003030,simple,3218,Physcomitrella patens,1031109,,,,,,,no,,,,,JGI,SRA187528,,public,D3016793CBE875D0631A13F1FB20DB69,530AEE8268ED3C1386D7D79C026BA0ED
SRR1588576,2014-09-29 09:04:09,2014-09-29 08:58:41,25370463,7611138900,25370463,300,4760,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/588/SRR1588576/SRR1588576.sralite.1,SRX712860,THWU,RNA-Seq,RT-PCR,TRANSCRIPTOMIC,PAIRED,441000,0,ILLUMINA,Illumina HiSeq 2000,SRP048205,PRJNA259147,,259147,SRS711010,SAMN03003030,simple,3218,Physcomitrella patens,1031109,,,,,,,no,,,,,JGI,SRA187528,,public,B56C72A7AE26611851114B7BC3264C33,BA5371CFB999FC17C8067A230232CD0E
SRR1588577,2014-09-29 09:12:08,2014-09-29 09:05:16,31047358,9314207400,31047358,300,6209,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/588/SRR1588577/SRR1588577.sralite.1,SRX712861,THUS,RNA-Seq,RT-PCR,TRANSCRIPTOMIC,PAIRED,432000,0,ILLUMINA,Illumina HiSeq 2000,SRP048205,PRJNA259147,,259147,SRS711010,SAMN03003030,simple,3218,Physcomitrella patens,1031109,,,,,,,no,,,,,JGI,SRA187528,,public,CB3D9915232965DEE1E4A6D842677D31,41B4F14549ED121797F3F8AD357A40D1
SRR1588578,2014-09-29 09:04:09,2014-09-29 08:57:32,22252364,6675709200,22252364,300,4405,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/588/SRR1588578/SRR1588578.sralite.1,SRX712862,THUW,RNA-Seq,RT-PCR,TRANSCRIPTOMIC,PAIRED,460000,0,ILLUMINA,Illumina HiSeq 2000,SRP048205,PRJNA259147,,259147,SRS711010,SAMN03003030,simple,3218,Physcomitrella patens,1031109,,,,,,,no,,,,,JGI,SRA187528,,public,02EB863828A75D99C561DB491F0BA11C,1088BC2D2063DBEB7FCF556275966FA9
SRR1588579,2014-09-29 09:43:19,2014-09-29 09:36:13,16418772,4925631600,16418772,300,3059,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/588/SRR1588579/SRR1588579.sralite.1,SRX712863,THWX,RNA-Seq,RT-PCR,TRANSCRIPTOMIC,PAIRED,433000,0,ILLUMINA,Illumina HiSeq 2000,SRP048205,PRJNA259147,,259147,SRS711010,SAMN03003030,simple,3218,Physcomitrella patens,1031109,,,,,,,no,,,,,JGI,SRA187528,,public,BED0C7004739BE5486E98F023AF29920,92E3B5246FCEE5039124173972B38941
SRR1588580,2014-09-29 09:43:19,2014-09-29 09:36:11,17359784,5207935200,17359784,300,3144,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/588/SRR1588580/SRR1588580.sralite.1,SRX712864,THWW,RNA-Seq,RT-PCR,TRANSCRIPTOMIC,PAIRED,464000,0,ILLUMINA,Illumina HiSeq 2000,SRP048205,PRJNA259147,,259147,SRS711010,SAMN03003030,simple,3218,Physcomitrella patens,1031109,,,,,,,no,,,,,JGI,SRA187528,,public,9C76DC0DC86607EA72EDC34096FA1D18,3B13F0B9D7BA1DFF90C5EFC5631AE020
SRR1588581,2014-09-29 11:42:09,2014-09-29 09:47:29,24827270,7448181000,24827270,300,4700,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/588/SRR1588581/SRR1588581.sralite.1,SRX712865,THXA,RNA-Seq,RT-PCR,TRANSCRIPTOMIC,PAIRED,463000,0,ILLUMINA,Illumina HiSeq 2000,SRP048205,PRJNA259147,,259147,SRS711010,SAMN03003030,simple,3218,Physcomitrella patens,1031109,,,,,,,no,,,,,JGI,SRA187528,,public,2AF1D1FC21E59435269FACAC96EE73BA,7BE52B8AF2CD3FA8740D1605A3072246
SRR1588582,2014-09-29 11:58:15,2014-09-29 09:50:34,22263989,6679196700,22263989,300,4326,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/588/SRR1588582/SRR1588582.sralite.1,SRX712866,THUP,RNA-Seq,RT-PCR,TRANSCRIPTOMIC,PAIRED,451000,0,ILLUMINA,Illumina HiSeq 2000,SRP048205,PRJNA259147,,259147,SRS711010,SAMN03003030,simple,3218,Physcomitrella patens,1031109,,,,,,,no,,,,,JGI,SRA187528,,public,584E5D50EF7341031CC7B6FE13F0F00A,1E094C4B8C01210925730991244B3D5F
SRR1588583,2014-09-29 11:47:10,2014-09-29 09:47:15,25414586,7624375800,25414586,300,4611,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/588/SRR1588583/SRR1588583.sralite.1,SRX712867,THWY,RNA-Seq,RT-PCR,TRANSCRIPTOMIC,PAIRED,475000,0,ILLUMINA,Illumina HiSeq 2000,SRP048205,PRJNA259147,,259147,SRS711010,SAMN03003030,simple,3218,Physcomitrella patens,1031109,,,,,,,no,,,,,JGI,SRA187528,,public,2017C712157E0E3CDF239E697D789623,BBC5D4198054FE01B0CE1456CC00ACC8
SRR1588584,2014-09-29 11:42:09,2014-09-29 09:59:08,28380999,8514299700,28380999,300,5689,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/588/SRR1588584/SRR1588584.sralite.1,SRX712868,THUT,RNA-Seq,RT-PCR,TRANSCRIPTOMIC,PAIRED,449000,0,ILLUMINA,Illumina HiSeq 2000,SRP048205,PRJNA259147,,259147,SRS711010,SAMN03003030,simple,3218,Physcomitrella patens,1031109,,,,,,,no,,,,,JGI,SRA187528,,public,8F68A0C7F9A61DDE1333B741EEA7E533,9053F5376B07C4A43E56D45EF1E86A9B
SRR1588585,2014-09-29 11:47:10,2014-09-29 09:51:12,25823665,7747099500,25823665,300,5112,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/588/SRR1588585/SRR1588585.sralite.1,SRX712869,THUU,RNA-Seq,RT-PCR,TRANSCRIPTOMIC,PAIRED,462000,0,ILLUMINA,Illumina HiSeq 2000,SRP048205,PRJNA259147,,259147,SRS711010,SAMN03003030,simple,3218,Physcomitrella patens,1031109,,,,,,,no,,,,,JGI,SRA187528,,public,59787CA036873A49E431DD0DC7821463,6DC95023F3B3300246289887A3506BA1
SRR1588586,2014-09-29 11:47:10,2014-09-29 10:03:38,21867753,6560325900,21867753,300,4317,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/588/SRR1588586/SRR1588586.sralite.1,SRX712870,THWB,RNA-Seq,RT-PCR,TRANSCRIPTOMIC,PAIRED,450000,0,ILLUMINA,Illumina HiSeq 2000,SRP048205,PRJNA259147,,259147,SRS711010,SAMN03003030,simple,3218,Physcomitrella patens,1031109,,,,,,,no,,,,,JGI,SRA187528,,public,4850D18E544F679E4464B7538E2CD1C4,7D1867604A722E5CDE5EE6ED152362FE
SRR1588587,2014-09-29 11:47:10,2014-09-29 09:51:57,34271405,10281421500,34271405,300,6411,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/588/SRR1588587/SRR1588587.sralite.1,SRX712871,THWG,RNA-Seq,RT-PCR,TRANSCRIPTOMIC,PAIRED,448000,0,ILLUMINA,Illumina HiSeq 2000,SRP048205,PRJNA259147,,259147,SRS711010,SAMN03003030,simple,3218,Physcomitrella patens,1031109,,,,,,,no,,,,,JGI,SRA187528,,public,5124E20F60CC641B85604C34C64579FD,EE1106CB97D9CB6AA292A835DF7F78D1
SRR1588588,2014-09-29 11:47:10,2014-09-29 09:47:26,22066154,6619846200,22066154,300,4313,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/588/SRR1588588/SRR1588588.sralite.1,SRX712872,THUO,RNA-Seq,RT-PCR,TRANSCRIPTOMIC,PAIRED,475000,0,ILLUMINA,Illumina HiSeq 2000,SRP048205,PRJNA259147,,259147,SRS711010,SAMN03003030,simple,3218,Physcomitrella patens,1031109,,,,,,,no,,,,,JGI,SRA187528,,public,3D65983F08283434C09A13F33DC0A171,DC1F68806DA29BCF473C03F15A67925E
SRR1588589,2014-09-29 09:43:19,2014-09-29 09:30:47,10403671,3121101300,10403671,300,1888,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/588/SRR1588589/SRR1588589.sralite.1,SRX712873,THWZ,RNA-Seq,RT-PCR,TRANSCRIPTOMIC,PAIRED,462000,0,ILLUMINA,Illumina HiSeq 2000,SRP048205,PRJNA259147,,259147,SRS711010,SAMN03003030,simple,3218,Physcomitrella patens,1031109,,,,,,,no,,,,,JGI,SRA187528,,public,38889E791CE55FF5FBAEB92CB18AFD92,874721B5ED174888CF7FA80F5D52D8C8
SRR1588590,2014-09-29 09:43:19,2014-09-29 09:32:50,14398220,4319466000,14398220,300,2603,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/588/SRR1588590/SRR1588590.sralite.1,SRX712874,THWA,RNA-Seq,RT-PCR,TRANSCRIPTOMIC,PAIRED,473000,0,ILLUMINA,Illumina HiSeq 2000,SRP048205,PRJNA259147,,259147,SRS711010,SAMN03003030,simple,3218,Physcomitrella patens,1031109,,,,,,,no,,,,,JGI,SRA187528,,public,0DE04B9137021BDD2FE5A6BACFA4A744,74B0FA45FC63FAF91AC00CAFF0561AFF
SRR1588591,2014-09-29 11:47:10,2014-09-29 09:42:26,16863914,5059174200,16863914,300,3315,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/588/SRR1588591/SRR1588591.sralite.1,SRX712875,THXH,RNA-Seq,RT-PCR,TRANSCRIPTOMIC,PAIRED,466000,0,ILLUMINA,Illumina HiSeq 2000,SRP048205,PRJNA259147,,259147,SRS711010,SAMN03003030,simple,3218,Physcomitrella patens,1031109,,,,,,,no,,,,,JGI,SRA187528,,public,3B15C0B01D192318E0A41B7D31F2FA71,A0F3CF91BCD81D770B7A8805660F57B5
SRR1588592,2014-09-29 11:47:10,2014-09-29 09:57:49,32767616,9830284800,32767616,300,6544,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/588/SRR1588592/SRR1588592.sralite.1,SRX712876,THUX,RNA-Seq,RT-PCR,TRANSCRIPTOMIC,PAIRED,462000,0,ILLUMINA,Illumina HiSeq 2000,SRP048205,PRJNA259147,,259147,SRS711010,SAMN03003030,simple,3218,Physcomitrella patens,1031109,,,,,,,no,,,,,JGI,SRA187528,,public,8CDD706180D1779BAAD0146A41832101,1E76C285B037F83D1610616465FA4EF5
SRR1588593,2014-09-29 11:47:10,2014-09-29 09:43:26,20740767,6222230100,20740767,300,3751,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/588/SRR1588593/SRR1588593.sralite.1,SRX712877,THUZ,RNA-Seq,RT-PCR,TRANSCRIPTOMIC,PAIRED,457000,0,ILLUMINA,Illumina HiSeq 2000,SRP048205,PRJNA259147,,259147,SRS711010,SAMN03003030,simple,3218,Physcomitrella patens,1031109,,,,,,,no,,,,,JGI,SRA187528,,public,271C166C176BC6C76C2EFFF107506071,2D258FD52809DD24BFECDC1FD400578F
SRR1588594,2014-09-29 11:47:10,2014-09-29 09:57:34,21291938,6387581400,21291938,300,4158,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/588/SRR1588594/SRR1588594.sralite.1,SRX712878,THWT,RNA-Seq,RT-PCR,TRANSCRIPTOMIC,PAIRED,462000,0,ILLUMINA,Illumina HiSeq 2000,SRP048205,PRJNA259147,,259147,SRS711010,SAMN03003030,simple,3218,Physcomitrella patens,1031109,,,,,,,no,,,,,JGI,SRA187528,,public,FF5FB2B7AFA1F9D46D5D692D35C3DA8A,CF38674835B44A13B07C0BD0E3CFB52A
SRR1588595,2014-09-29 11:47:10,2014-09-29 09:52:42,20268847,6080654100,20268847,300,3759,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/588/SRR1588595/SRR1588595.sralite.1,SRX712879,THWC,RNA-Seq,RT-PCR,TRANSCRIPTOMIC,PAIRED,457000,0,ILLUMINA,Illumina HiSeq 2000,SRP048205,PRJNA259147,,259147,SRS711010,SAMN03003030,simple,3218,Physcomitrella patens,1031109,,,,,,,no,,,,,JGI,SRA187528,,public,5EFE0EDBB8A9617AFF2C539111E1809A,A821B8A6E27E1D2CD6ECB9EEFAE57F38
