Orthogroup,Real NCBI Gene,Species
OG0000001,Solyc12g021215.1,Tomato
OG0000001,Solyc12g026475.1,Tomato
OG0000001,Solyc12g035527.1,Tomato
OG0000001,Solyc12g036475.1,Tomato
OG0000001,Solyc12g038875.1,Tomato
OG0000001,Solyc12g040755.1,Tomato
OG0000001,Solyc12g040817.1,Tomato
OG0000001,Solyc12g040875.1,Tomato
OG0000001,Solyc12g042565.1,Tomato
OG0000001,Solyc12g062207.1,Tomato
OG0000001,Solyc12g062285.1,Tomato
OG0000001,Solyc12g077525.1,Tomato
OG0000001,Solyc12g077527.1,Tomato
OG0000001,Solyc12g096175.1,Tomato
OG0000001,Solyc12g150111.1,Tomato
OG0000001,Solyc12g150112.1,Tomato
OG0000001,Solyc12g150124.1,Tomato
OG0000002,AT1G11608,Athaliana
OG0000002,AT1G11620,Athaliana
OG0000002,AT1G11810,Athaliana
OG0000002,AT1G12170,Athaliana
OG0000002,AT1G12190,Athaliana
OG0000002,AT1G24800,Athaliana
OG0000002,AT1G24881,Athaliana
OG0000002,AT1G25055,Athaliana
OG0000002,AT1G25141,Athaliana
OG0000002,AT1G25150,Athaliana
OG0000002,AT1G25211,Athaliana
OG0000002,AT1G27490,Athaliana
OG0000002,AT1G31510,Athaliana
OG0000002,AT1G32140,Athaliana
OG0000002,AT1G32430,Athaliana
OG0000002,AT1G47390,Athaliana
OG0000002,AT1G50470,Athaliana
OG0000002,AT1G51290,Athaliana
OG0000002,AT1G51320,Athaliana
OG0000002,AT1G53325,Athaliana
OG0000002,AT1G54550,Athaliana
OG0000002,AT1G58090,Athaliana
OG0000002,AT1G59630,Athaliana
OG0000002,AT1G59680,Athaliana
OG0000002,AT1G62270,Athaliana
OG0000002,AT1G65990,Athaliana
OG0000002,AT1G66490,Athaliana
OG0000002,AT1G67450,Athaliana
OG0000002,AT1G67455,Athaliana
OG0000002,AT1G77650,Athaliana
OG0000002,AT1G77655,Athaliana
OG0000002,AT2G04920,Athaliana
OG0000002,AT2G07120,Athaliana
OG0000002,AT2G07140,Athaliana
OG0000002,AT2G11200,Athaliana
OG0000002,AT2G14710,Athaliana
OG0000002,AT2G17310,Athaliana
OG0000002,AT2G17830,Athaliana
OG0000002,AT2G18320,Athaliana
OG0000002,AT2G18780,Athaliana
OG0000002,AT2G24510,Athaliana
OG0000002,AT2G27520,Athaliana
OG0000002,AT2G27540,Athaliana
OG0000002,AT2G33655,Athaliana
OG0000002,AT2G38590,Athaliana
OG0000002,AT2G39355,Athaliana
OG0000002,AT3G03405,Athaliana
OG0000002,AT3G04250,Athaliana
OG0000002,AT3G08750,Athaliana
OG0000002,AT3G10430,Athaliana
OG0000002,AT3G13680,Athaliana
OG0000002,AT3G13820,Athaliana
OG0000002,AT3G13830,Athaliana
OG0000002,AT3G14030,Athaliana
OG0000002,AT3G16020,Athaliana
OG0000002,AT3G16555,Athaliana
OG0000002,AT3G16580,Athaliana
OG0000002,AT3G16590,Athaliana
OG0000002,AT3G16740,Athaliana
OG0000002,AT3G16820,Athaliana
OG0000002,AT3G16880,Athaliana
OG0000002,AT3G17265,Athaliana
OG0000002,AT3G17270,Athaliana
OG0000002,AT3G17280,Athaliana
OG0000002,AT3G17320,Athaliana
OG0000002,AT3G17400,Athaliana
OG0000002,AT3G17480,Athaliana
OG0000002,AT3G17490,Athaliana
OG0000002,AT3G17500,Athaliana
OG0000002,AT3G17530,Athaliana
OG0000002,AT3G17540,Athaliana
OG0000002,AT3G17560,Athaliana
OG0000002,AT3G17570,Athaliana
OG0000002,AT3G17620,Athaliana
OG0000002,AT3G17710,Athaliana
OG0000002,AT3G18120,Athaliana
OG0000002,AT3G18320,Athaliana
OG0000002,AT3G18330,Athaliana
OG0000002,AT3G18340,Athaliana
OG0000002,AT3G18905,Athaliana
OG0000002,AT3G18910,Athaliana
OG0000002,AT3G18980,Athaliana
OG0000002,AT3G19410,Athaliana
OG0000002,AT3G19470,Athaliana
OG0000002,AT3G19560,Athaliana
OG0000002,AT3G19565,Athaliana
OG0000002,AT3G19880,Athaliana
OG0000002,AT3G19890,Athaliana
OG0000002,AT3G20030,Athaliana
OG0000002,AT3G20400,Athaliana
OG0000002,AT3G20690,Athaliana
OG0000002,AT3G20700,Athaliana
OG0000002,AT3G20710,Athaliana
OG0000002,AT3G21120,Athaliana
OG0000002,AT3G21130,Athaliana
OG0000002,AT3G21170,Athaliana
OG0000002,AT3G21410,Athaliana
OG0000002,AT3G22350,Athaliana
OG0000002,AT3G22421,Athaliana
OG0000002,AT3G22650,Athaliana
OG0000002,AT3G22700,Athaliana
OG0000002,AT3G22710,Athaliana
OG0000002,AT3G22720,Athaliana
OG0000002,AT3G22730,Athaliana
OG0000002,AT3G22770,Athaliana
OG0000002,AT3G22870,Athaliana
OG0000002,AT3G22940,Athaliana
OG0000002,AT3G23260,Athaliana
OG0000002,AT3G23420,Athaliana
OG0000002,AT3G23633,Athaliana
OG0000002,AT3G23680,Athaliana
OG0000002,AT3G23685,Athaliana
OG0000002,AT3G24580,Athaliana
OG0000002,AT3G24700,Athaliana
OG0000002,AT3G25090,Athaliana
OG0000002,AT3G25460,Athaliana
OG0000002,AT3G44120,Athaliana
OG0000002,AT3G44130,Athaliana
OG0000002,AT3G49510,Athaliana
OG0000002,AT3G49520,Athaliana
OG0000002,AT3G49980,Athaliana
OG0000002,AT3G51171,Athaliana
OG0000002,AT3G59590,Athaliana
OG0000002,AT3G59610,Athaliana
OG0000002,AT4G04690,Athaliana
OG0000002,AT4G05080,Athaliana
OG0000002,AT4G09870,Athaliana
OG0000002,AT4G10190,Athaliana
OG0000002,AT4G10740,Athaliana
OG0000002,AT4G17200,Athaliana
OG0000002,AT4G33290,Athaliana
OG0000002,AT5G25195,Athaliana
OG0000002,AT5G36190,Athaliana
OG0000002,AT5G36200,Athaliana
OG0000002,AT5G36730,Athaliana
OG0000002,AT5G36820,Athaliana
OG0000002,AT5G37040,Athaliana
OG0000002,AT5G41490,Athaliana
OG0000002,AT5G41500,Athaliana
OG0000002,AT5G41510,Athaliana
OG0000002,AT5G42460,Athaliana
OG0000002,AT5G47300,Athaliana
OG0000002,AT5G51000,Athaliana
OG0000002,AT5G52080,Athaliana
OG0000002,AT5G53410,Athaliana
OG0000002,AT5G60560,Athaliana
OG0000002,AT5G62830,Athaliana
OG0000003,Solyc00g500281.1,Tomato
OG0000003,Solyc00g500336.1,Tomato
OG0000003,Solyc00g500337.1,Tomato
OG0000003,Solyc01g010175.1,Tomato
OG0000003,Solyc01g010415.1,Tomato
OG0000003,Solyc01g010705.1,Tomato
OG0000003,Solyc01g017565.1,Tomato
OG0000003,Solyc01g017675.1,Tomato
OG0000003,Solyc01g057133.1,Tomato
OG0000003,Solyc01g058007.1,Tomato
OG0000003,Solyc01g058245.1,Tomato
OG0000003,Solyc01g065545.1,Tomato
OG0000003,Solyc01g066205.1,Tomato
OG0000003,Solyc01g089853.1,Tomato
OG0000003,Solyc01g105763.1,Tomato
OG0000003,Solyc02g062565.1,Tomato
OG0000003,Solyc02g063137.1,Tomato
OG0000003,Solyc02g071375.1,Tomato
OG0000003,Solyc02g076635.1,Tomato
OG0000003,Solyc02g079715.1,Tomato
OG0000003,Solyc02g087475.1,Tomato
OG0000003,Solyc03g034396.1,Tomato
OG0000003,Solyc03g034398.1,Tomato
OG0000003,Solyc03g044915.1,Tomato
OG0000003,Solyc03g044937.1,Tomato
OG0000003,Solyc03g065255.1,Tomato
OG0000003,Solyc03g078355.1,Tomato
OG0000003,Solyc03g080117.1,Tomato
OG0000003,Solyc03g093773.1,Tomato
OG0000003,Solyc03g093935.1,Tomato
OG0000003,Solyc03g095775.1,Tomato
OG0000003,Solyc03g096605.1,Tomato
OG0000003,Solyc03g096705.1,Tomato
OG0000003,Solyc03g150161.1,Tomato
OG0000003,Solyc04g011915.1,Tomato
OG0000003,Solyc04g018045.1,Tomato
OG0000003,Solyc04g024605.1,Tomato
OG0000003,Solyc04g025915.1,Tomato
OG0000003,Solyc04g054855.1,Tomato
OG0000003,Solyc04g073957.1,Tomato
OG0000003,Solyc04g081055.1,Tomato
OG0000003,Solyc04g082920.4,Tomato
OG0000003,Solyc04g150120.1,Tomato
OG0000003,Solyc04g150169.1,Tomato
OG0000003,Solyc05g010755.1,Tomato
OG0000003,Solyc05g013847.1,Tomato
OG0000003,Solyc05g014375.1,Tomato
OG0000003,Solyc05g026153.1,Tomato
OG0000003,Solyc05g048755.1,Tomato
OG0000003,Solyc05g050003.1,Tomato
OG0000003,Solyc05g050213.1,Tomato
OG0000003,Solyc05g053865.1,Tomato
OG0000003,Solyc05g054205.1,Tomato
OG0000003,Solyc05g150136.1,Tomato
OG0000003,Solyc06g005525.1,Tomato
OG0000003,Solyc06g008535.1,Tomato
OG0000003,Solyc06g009785.1,Tomato
OG0000003,Solyc06g009975.1,Tomato
OG0000003,Solyc06g031714.1,Tomato
OG0000003,Solyc06g060623.1,Tomato
OG0000003,Solyc06g060627.1,Tomato
OG0000003,Solyc06g061225.1,Tomato
OG0000003,Solyc06g150114.1,Tomato
OG0000003,Solyc06g150139.1,Tomato
OG0000003,Solyc07g008673.1,Tomato
OG0000003,Solyc07g016005.1,Tomato
OG0000003,Solyc07g017255.1,Tomato
OG0000003,Solyc07g019465.1,Tomato
OG0000003,Solyc07g020925.1,Tomato
OG0000003,Solyc07g042465.1,Tomato
OG0000003,Solyc07g042553.1,Tomato
OG0000003,Solyc07g042557.1,Tomato
OG0000003,Solyc07g043655.1,Tomato
OG0000003,Solyc07g052985.1,Tomato
OG0000003,Solyc07g150109.1,Tomato
OG0000003,Solyc08g015965.1,Tomato
OG0000003,Solyc08g016767.1,Tomato
OG0000003,Solyc08g029385.1,Tomato
OG0000003,Solyc08g062655.1,Tomato
OG0000003,Solyc08g062675.1,Tomato
OG0000003,Solyc08g065145.1,Tomato
OG0000003,Solyc08g065675.1,Tomato
OG0000003,Solyc08g066063.1,Tomato
OG0000003,Solyc08g068145.1,Tomato
OG0000003,Solyc08g075125.1,Tomato
OG0000003,Solyc08g076687.1,Tomato
OG0000003,Solyc08g080105.1,Tomato
OG0000003,Solyc09g008507.1,Tomato
OG0000003,Solyc09g011695.1,Tomato
OG0000003,Solyc09g014765.1,Tomato
OG0000003,Solyc09g014935.1,Tomato
OG0000003,Solyc09g015535.1,Tomato
OG0000003,Solyc09g018237.1,Tomato
OG0000003,Solyc09g018595.1,Tomato
OG0000003,Solyc09g031513.1,Tomato
OG0000003,Solyc09g056393.1,Tomato
OG0000003,Solyc09g061515.1,Tomato
OG0000003,Solyc09g065335.1,Tomato
OG0000003,Solyc09g065525.1,Tomato
OG0000003,Solyc09g074785.1,Tomato
OG0000003,Solyc09g150123.1,Tomato
OG0000003,Solyc09g150150.1,Tomato
OG0000003,Solyc10g011685.1,Tomato
OG0000003,Solyc10g011827.1,Tomato
OG0000003,Solyc10g039387.1,Tomato
OG0000003,Solyc10g044988.1,Tomato
OG0000003,Solyc10g049945.1,Tomato
OG0000003,Solyc10g051035.1,Tomato
OG0000003,Solyc10g054413.1,Tomato
OG0000003,Solyc10g055725.1,Tomato
OG0000003,Solyc10g075177.1,Tomato
OG0000003,Solyc10g081705.1,Tomato
OG0000003,Solyc10g085895.1,Tomato
OG0000003,Solyc10g086635.1,Tomato
OG0000003,Solyc10g150124.1,Tomato
OG0000003,Solyc11g010245.1,Tomato
OG0000003,Solyc11g012923.1,Tomato
OG0000003,Solyc11g032025.1,Tomato
OG0000003,Solyc11g039535.1,Tomato
OG0000003,Solyc11g040227.1,Tomato
OG0000003,Solyc11g062155.1,Tomato
OG0000003,Solyc11g064845.1,Tomato
OG0000003,Solyc11g066685.1,Tomato
OG0000003,Solyc12g013535.1,Tomato
OG0000003,Solyc12g013655.1,Tomato
OG0000003,Solyc12g019235.1,Tomato
OG0000003,Solyc12g019473.1,Tomato
OG0000003,Solyc12g019917.1,Tomato
OG0000003,Solyc12g035523.1,Tomato
OG0000003,Solyc12g042625.1,Tomato
OG0000003,Solyc12g044958.1,Tomato
OG0000003,Solyc12g045033.1,Tomato
OG0000004,Solyc01g016960.1,Tomato
OG0000004,Solyc01g017690.1,Tomato
OG0000004,Solyc01g017700.1,Tomato
OG0000004,Solyc01g087200.3,Tomato
OG0000004,Solyc01g090430.3,Tomato
OG0000004,Solyc01g103610.4,Tomato
OG0000004,Solyc02g027080.2,Tomato
OG0000004,Solyc02g032260.1,Tomato
OG0000004,Solyc02g070410.2,Tomato
OG0000004,Solyc02g070750.1,Tomato
OG0000004,Solyc03g005660.4,Tomato
OG0000004,Solyc04g007030.4,Tomato
OG0000004,Solyc04g007050.4,Tomato
OG0000004,Solyc04g007060.4,Tomato
OG0000004,Solyc04g007070.3,Tomato
OG0000004,Solyc04g007090.1,Tomato
OG0000004,Solyc04g007490.3,Tomato
OG0000004,Solyc04g008120.3,Tomato
OG0000004,Solyc04g008130.3,Tomato
OG0000004,Solyc04g008135.1,Tomato
OG0000004,Solyc04g008150.3,Tomato
OG0000004,Solyc04g008170.1,Tomato
OG0000004,Solyc04g008190.1,Tomato
OG0000004,Solyc04g008200.4,Tomato
OG0000004,Solyc04g008205.1,Tomato
OG0000004,Solyc04g011890.1,Tomato
OG0000004,Solyc04g011960.2,Tomato
OG0000004,Solyc04g011980.1,Tomato
OG0000004,Solyc04g011990.3,Tomato
OG0000004,Solyc04g012000.1,Tomato
OG0000004,Solyc04g012010.3,Tomato
OG0000004,Solyc04g015210.4,Tomato
OG0000004,Solyc04g015220.4,Tomato
OG0000004,Solyc04g015250.1,Tomato
OG0000004,Solyc04g050863.1,Tomato
OG0000004,Solyc05g005130.3,Tomato
OG0000004,Solyc05g005330.3,Tomato
OG0000004,Solyc05g007170.3,Tomato
OG0000004,Solyc05g007350.3,Tomato
OG0000004,Solyc05g007610.2,Tomato
OG0000004,Solyc05g007620.1,Tomato
OG0000004,Solyc05g007630.3,Tomato
OG0000004,Solyc05g007640.3,Tomato
OG0000004,Solyc05g008070.4,Tomato
OG0000004,Solyc05g008650.1,Tomato
OG0000004,Solyc05g008690.2,Tomato
OG0000004,Solyc05g009630.4,Tomato
OG0000004,Solyc05g009740.1,Tomato
OG0000004,Solyc05g009750.1,Tomato
OG0000004,Solyc05g009760.3,Tomato
OG0000004,Solyc05g012740.2,Tomato
OG0000004,Solyc05g012745.1,Tomato
OG0000004,Solyc05g012890.1,Tomato
OG0000004,Solyc05g012900.4,Tomato
OG0000004,Solyc05g012910.4,Tomato
OG0000004,Solyc05g013250.3,Tomato
OG0000004,Solyc05g013260.3,Tomato
OG0000004,Solyc05g013280.4,Tomato
OG0000004,Solyc05g018710.3,Tomato
OG0000004,Solyc05g018720.1,Tomato
OG0000004,Solyc05g023737.1,Tomato
OG0000004,Solyc05g024000.1,Tomato
OG0000004,Solyc05g042090.2,Tomato
OG0000004,Solyc05g042100.1,Tomato
OG0000004,Solyc05g042110.1,Tomato
OG0000004,Solyc05g043420.2,Tomato
OG0000004,Solyc05g044490.3,Tomato
OG0000004,Solyc05g050430.2,Tomato
OG0000004,Solyc05g053980.1,Tomato
OG0000004,Solyc05g054010.4,Tomato
OG0000004,Solyc05g054020.3,Tomato
OG0000004,Solyc05g054340.4,Tomato
OG0000004,Solyc06g008368.1,Tomato
OG0000004,Solyc06g008410.1,Tomato
OG0000004,Solyc06g008765.1,Tomato
OG0000004,Solyc06g008785.1,Tomato
OG0000004,Solyc06g062440.4,Tomato
OG0000004,Solyc06g064680.1,Tomato
OG0000004,Solyc06g064690.2,Tomato
OG0000004,Solyc06g064710.1,Tomato
OG0000004,Solyc06g064720.1,Tomato
OG0000004,Solyc06g064750.1,Tomato
OG0000004,Solyc06g064760.2,Tomato
OG0000004,Solyc06g064790.1,Tomato
OG0000004,Solyc07g005770.2,Tomato
OG0000004,Solyc07g009180.1,Tomato
OG0000004,Solyc07g009190.1,Tomato
OG0000004,Solyc07g009200.1,Tomato
OG0000004,Solyc07g049700.1,Tomato
OG0000004,Solyc08g005500.4,Tomato
OG0000004,Solyc08g074250.3,Tomato
OG0000004,Solyc09g063040.1,Tomato
OG0000004,Solyc09g064680.3,Tomato
OG0000004,Solyc09g064690.1,Tomato
OG0000004,Solyc09g098100.4,Tomato
OG0000004,Solyc09g098130.3,Tomato
OG0000004,Solyc09g098210.2,Tomato
OG0000004,Solyc10g008220.4,Tomato
OG0000004,Solyc10g008230.3,Tomato
OG0000004,Solyc10g008240.3,Tomato
OG0000004,Solyc10g047320.2,Tomato
OG0000004,Solyc10g051050.3,Tomato
OG0000004,Solyc10g051170.2,Tomato
OG0000004,Solyc10g051180.1,Tomato
OG0000004,Solyc11g006520.2,Tomato
OG0000004,Solyc11g006530.3,Tomato
OG0000004,Solyc11g006630.1,Tomato
OG0000004,Solyc11g006635.1,Tomato
OG0000004,Solyc11g006640.3,Tomato
OG0000004,Solyc11g020080.3,Tomato
OG0000004,Solyc11g020090.1,Tomato
OG0000004,Solyc11g020100.3,Tomato
OG0000004,Solyc11g069020.3,Tomato
OG0000004,Solyc12g005970.1,Tomato
OG0000004,Solyc12g006040.3,Tomato
OG0000004,Solyc12g009450.3,Tomato
OG0000004,Solyc12g009460.1,Tomato
OG0000004,Solyc12g010660.1,Tomato
OG0000004,Solyc12g017730.1,Tomato
OG0000004,Solyc12g017800.3,Tomato
OG0000004,Solyc12g017810.1,Tomato
OG0000004,Solyc12g038890.1,Tomato
OG0000004,Solyc12g038900.1,Tomato
OG0000004,Solyc12g038910.1,Tomato
OG0000004,Solyc12g039060.1,Tomato
OG0000005,Solyc00g500120.1,Tomato
OG0000005,Solyc00g500121.1,Tomato
OG0000005,Solyc00g500122.1,Tomato
OG0000005,Solyc00g500180.1,Tomato
OG0000005,Solyc00g500235.1,Tomato
OG0000005,Solyc00g500246.1,Tomato
OG0000005,Solyc00g500269.1,Tomato
OG0000005,Solyc00g500270.1,Tomato
OG0000005,Solyc00g500282.1,Tomato
OG0000005,Solyc00g500283.1,Tomato
OG0000005,Solyc00g500356.1,Tomato
OG0000005,Solyc00g500366.1,Tomato
OG0000005,Solyc00g500367.1,Tomato
OG0000005,Solyc00g500377.1,Tomato
OG0000005,Solyc00g500379.1,Tomato
OG0000005,Solyc00g500385.1,Tomato
OG0000005,Solyc00g500386.1,Tomato
OG0000005,Solyc00g500387.1,Tomato
OG0000005,Solyc01g004000.1,Tomato
OG0000005,Solyc01g004002.1,Tomato
OG0000005,Solyc01g004006.1,Tomato
OG0000005,Solyc01g004008.1,Tomato
OG0000005,Solyc01g008473.1,Tomato
OG0000005,Solyc01g008475.1,Tomato
OG0000005,Solyc01g008477.1,Tomato
OG0000005,Solyc01g008479.1,Tomato
OG0000005,Solyc01g009305.1,Tomato
OG0000005,Solyc01g150104.1,Tomato
OG0000005,Solyc01g150105.1,Tomato
OG0000005,Solyc01g150106.1,Tomato
OG0000005,Solyc01g150107.1,Tomato
OG0000005,Solyc02g014871.1,Tomato
OG0000005,Solyc02g014874.1,Tomato
OG0000005,Solyc02g014876.1,Tomato
OG0000005,Solyc02g014878.1,Tomato
OG0000005,Solyc02g150108.1,Tomato
OG0000005,Solyc03g004007.1,Tomato
OG0000005,Solyc03g005217.1,Tomato
OG0000005,Solyc03g005393.1,Tomato
OG0000005,Solyc03g005395.1,Tomato
OG0000005,Solyc03g006365.1,Tomato
OG0000005,Solyc03g006712.1,Tomato
OG0000005,Solyc03g006714.1,Tomato
OG0000005,Solyc03g006715.2,Tomato
OG0000005,Solyc03g006716.1,Tomato
OG0000005,Solyc03g006718.1,Tomato
OG0000005,Solyc03g006903.1,Tomato
OG0000005,Solyc03g006907.1,Tomato
OG0000005,Solyc03g026418.1,Tomato
OG0000005,Solyc03g033295.1,Tomato
OG0000005,Solyc03g061653.1,Tomato
OG0000005,Solyc03g061657.1,Tomato
OG0000005,Solyc03g097880.1,Tomato
OG0000005,Solyc03g124061.1,Tomato
OG0000005,Solyc04g004000.1,Tomato
OG0000005,Solyc04g004005.1,Tomato
OG0000005,Solyc04g005210.3,Tomato
OG0000005,Solyc04g011333.1,Tomato
OG0000005,Solyc04g064956.1,Tomato
OG0000005,Solyc04g064958.1,Tomato
OG0000005,Solyc04g075012.1,Tomato
OG0000005,Solyc04g075014.1,Tomato
OG0000005,Solyc04g075018.1,Tomato
OG0000005,Solyc04g150100.1,Tomato
OG0000005,Solyc05g004003.1,Tomato
OG0000005,Solyc05g004007.1,Tomato
OG0000005,Solyc05g006605.1,Tomato
OG0000005,Solyc05g007245.1,Tomato
OG0000005,Solyc05g021405.1,Tomato
OG0000005,Solyc05g021410.3,Tomato
OG0000005,Solyc05g021415.1,Tomato
OG0000005,Solyc05g053133.1,Tomato
OG0000005,Solyc05g053137.1,Tomato
OG0000005,Solyc05g150105.1,Tomato
OG0000005,Solyc06g004000.1,Tomato
OG0000005,Solyc06g004005.1,Tomato
OG0000005,Solyc06g150122.1,Tomato
OG0000005,Solyc07g007335.1,Tomato
OG0000005,Solyc07g049805.1,Tomato
OG0000005,Solyc07g051800.3,Tomato
OG0000005,Solyc08g004000.1,Tomato
OG0000005,Solyc08g004005.1,Tomato
OG0000005,Solyc08g006255.1,Tomato
OG0000005,Solyc08g007715.1,Tomato
OG0000005,Solyc08g069236.1,Tomato
OG0000005,Solyc08g069237.1,Tomato
OG0000005,Solyc08g069238.1,Tomato
OG0000005,Solyc09g004000.1,Tomato
OG0000005,Solyc09g005135.1,Tomato
OG0000005,Solyc09g008087.1,Tomato
OG0000005,Solyc09g009173.1,Tomato
OG0000005,Solyc09g009177.1,Tomato
OG0000005,Solyc09g009583.1,Tomato
OG0000005,Solyc09g009587.1,Tomato
OG0000005,Solyc09g009734.1,Tomato
OG0000005,Solyc09g076053.1,Tomato
OG0000005,Solyc09g098603.1,Tomato
OG0000005,Solyc09g098604.1,Tomato
OG0000005,Solyc09g098605.1,Tomato
OG0000005,Solyc09g098606.1,Tomato
OG0000005,Solyc09g098607.1,Tomato
OG0000005,Solyc09g098608.1,Tomato
OG0000005,Solyc10g080782.1,Tomato
OG0000005,Solyc10g086783.1,Tomato
OG0000005,Solyc10g086785.1,Tomato
OG0000005,Solyc10g086787.1,Tomato
OG0000005,Solyc10g150100.1,Tomato
OG0000005,Solyc11g004000.1,Tomato
OG0000005,Solyc11g004005.1,Tomato
OG0000005,Solyc11g073315.1,Tomato
OG0000005,Solyc12g098823.1,Tomato
OG0000005,Solyc12g098827.1,Tomato
OG0000005,Solyc12g100363.1,Tomato
OG0000005,Solyc12g100367.1,Tomato
OG0000005,Solyc12g150100.1,Tomato
OG0000005,Solyc12g150102.1,Tomato
OG0000005,Solyc12g150106.1,Tomato
OG0000005,Solyc12g150128.1,Tomato
OG0000005,Solyc12g150129.1,Tomato
OG0000005,Solyc12g150130.1,Tomato
OG0000006,AT1G19160,Athaliana
OG0000006,AT1G23037,Athaliana
OG0000006,AT1G26510,Athaliana
OG0000006,AT1G26515,Athaliana
OG0000006,AT1G30780,Athaliana
OG0000006,AT1G30790,Athaliana
OG0000006,AT1G30920,Athaliana
OG0000006,AT1G30925,Athaliana
OG0000006,AT1G30930,Athaliana
OG0000006,AT1G31000,Athaliana
OG0000006,AT1G31080,Athaliana
OG0000006,AT1G31090,Athaliana
OG0000006,AT1G31163,Athaliana
OG0000006,AT1G31620,Athaliana
OG0000006,AT1G32420,Athaliana
OG0000006,AT1G32660,Athaliana
OG0000006,AT1G33010,Athaliana
OG0000006,AT1G33020,Athaliana
OG0000006,AT1G43005,Athaliana
OG0000006,AT1G46840,Athaliana
OG0000006,AT1G46912,Athaliana
OG0000006,AT1G46984,Athaliana
OG0000006,AT1G47300,Athaliana
OG0000006,AT1G47340,Athaliana
OG0000006,AT1G47350,Athaliana
OG0000006,AT1G47730,Athaliana
OG0000006,AT1G47765,Athaliana
OG0000006,AT1G47790,Athaliana
OG0000006,AT1G47800,Athaliana
OG0000006,AT1G47810,Athaliana
OG0000006,AT1G48060,Athaliana
OG0000006,AT1G50870,Athaliana
OG0000006,AT1G50880,Athaliana
OG0000006,AT1G52490,Athaliana
OG0000006,AT1G52495,Athaliana
OG0000006,AT1G53360,Athaliana
OG0000006,AT1G53370,Athaliana
OG0000006,AT1G53550,Athaliana
OG0000006,AT1G53790,Athaliana
OG0000006,AT1G53815,Athaliana
OG0000006,AT1G55070,Athaliana
OG0000006,AT1G55947,Athaliana
OG0000006,AT1G59675,Athaliana
OG0000006,AT1G59690,Athaliana
OG0000006,AT1G60370,Athaliana
OG0000006,AT1G61060,Athaliana
OG0000006,AT1G67130,Athaliana
OG0000006,AT1G70380,Athaliana
OG0000006,AT1G70390,Athaliana
OG0000006,AT1G70960,Athaliana
OG0000006,AT1G70970,Athaliana
OG0000006,AT1G71290,Athaliana
OG0000006,AT1G76830,Athaliana
OG0000006,AT2G02660,Athaliana
OG0000006,AT2G02890,Athaliana
OG0000006,AT2G13630,Athaliana
OG0000006,AT2G15640,Athaliana
OG0000006,AT2G16220,Athaliana
OG0000006,AT2G16450,Athaliana
OG0000006,AT2G16810,Athaliana
OG0000006,AT2G19630,Athaliana
OG0000006,AT2G21930,Athaliana
OG0000006,AT2G23160,Athaliana
OG0000006,AT2G31470,Athaliana
OG0000006,AT2G32470,Athaliana
OG0000006,AT2G40910,Athaliana
OG0000006,AT2G40920,Athaliana
OG0000006,AT2G40925,Athaliana
OG0000006,AT3G04660,Athaliana
OG0000006,AT3G06280,Athaliana
OG0000006,AT3G10240,Athaliana
OG0000006,AT3G10790,Athaliana
OG0000006,AT3G10990,Athaliana
OG0000006,AT3G23960,Athaliana
OG0000006,AT3G47020,Athaliana
OG0000006,AT3G47030,Athaliana
OG0000006,AT3G47130,Athaliana
OG0000006,AT3G47140,Athaliana
OG0000006,AT3G47150,Athaliana
OG0000006,AT3G49440,Athaliana
OG0000006,AT3G49450,Athaliana
OG0000006,AT3G52320,Athaliana
OG0000006,AT3G52330,Athaliana
OG0000006,AT3G52510,Athaliana
OG0000006,AT3G56670,Athaliana
OG0000006,AT3G56890,Athaliana
OG0000006,AT3G57580,Athaliana
OG0000006,AT3G57590,Athaliana
OG0000006,AT3G61340,Athaliana
OG0000006,AT4G09190,Athaliana
OG0000006,AT4G11590,Athaliana
OG0000006,AT4G13060,Athaliana
OG0000006,AT4G19930,Athaliana
OG0000006,AT4G19940,Athaliana
OG0000006,AT4G21240,Athaliana
OG0000006,AT4G29970,Athaliana
OG0000006,AT4G38870,Athaliana
OG0000006,AT5G15660,Athaliana
OG0000006,AT5G15670,Athaliana
OG0000006,AT5G18160,Athaliana
OG0000006,AT5G22791,Athaliana
OG0000006,AT5G38810,Athaliana
OG0000006,AT5G42430,Athaliana
OG0000006,AT5G43550,Athaliana
OG0000006,AT5G44220,Athaliana
OG0000006,AT5G44345,Athaliana
OG0000006,AT5G50220,Athaliana
OG0000006,AT5G52610,Athaliana
OG0000006,AT5G52620,Athaliana
OG0000006,AT5G62060,Athaliana
OG0000006,AT5G62510,Athaliana
OG0000006,AT5G62660,Athaliana
OG0000006,AT5G62860,Athaliana
OG0000006,AT5G65850,Athaliana
OG0000007,ATCG00860,Athaliana
OG0000007,ATCG01280,Athaliana
OG0000007,Solyc00g500037.1,Tomato
OG0000007,Solyc00g500046.1,Tomato
OG0000007,Solyc00g500081.1,Tomato
OG0000007,Solyc00g500128.1,Tomato
OG0000007,Solyc00g500147.1,Tomato
OG0000007,Solyc00g500148.1,Tomato
OG0000007,Solyc00g500149.1,Tomato
OG0000007,Solyc00g500198.1,Tomato
OG0000007,Solyc00g500239.1,Tomato
OG0000007,Solyc00g500304.1,Tomato
OG0000007,Solyc00g500327.1,Tomato
OG0000007,Solyc00g500344.1,Tomato
OG0000007,Solyc01g017060.2,Tomato
OG0000007,Solyc01g017070.1,Tomato
