Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR3233774,2016-07-01 00:00:00,2016-03-17 07:42:40,494512,241493307,494512,488,141,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR003/233/SRR3233774/SRR3233774.sralite.1,SRX1639474,ACA_B,OTHER,other,GENOMIC,PAIRED,989024,0,ILLUMINA,Illumina MiSeq,SRP071919,PRJNA315497,,315497,SRS1346132,SAMN04563547,simple,28377,Anolis carolinensis,ACA_B,,,,,male,,no,,,,,INSTITUTE OF MOLECULAR AND CELLULAR BIOLOGY,SRA386105,,public,C8DB339C1BC92C197234343E1673BF5A,9057F0AC792EBD7839C9AAFD760BEE74
SRR3223634,2016-05-15 00:00:00,2016-03-14 19:14:12,176322,99401941,176322,563,66,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR003/223/SRR3223634/SRR3223634.sralite.1,SRX1630191,ACA_chromosomes,OTHER,other,GENOMIC,PAIRED,1835291370,0,ILLUMINA,Illumina MiSeq,SRP071715,PRJNA314937,,314937,SRS1337690,SAMN04545592,simple,28377,Anolis carolinensis,ACA_chr,,,,,male,,no,,,,,INSTITUTE OF MOLECULAR AND CELLULAR BIOLOGY,SRA385116,,public,6A70F001905DD0A625E885016E27D623,43A9E3B2151BA857A762ECD251AC3BB9
SRR3223635,2016-05-15 00:00:00,2016-03-14 19:14:07,176322,49883990,0,282,35,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR003/223/SRR3223635/SRR3223635.sralite.1,SRX1630191,ACA_chromosomes,OTHER,other,GENOMIC,PAIRED,1835291370,0,ILLUMINA,Illumina MiSeq,SRP071715,PRJNA314937,,314937,SRS1337690,SAMN04545592,simple,28377,Anolis carolinensis,ACA_chr,,,,,male,,no,,,,,INSTITUTE OF MOLECULAR AND CELLULAR BIOLOGY,SRA385116,,public,75D411025E7C56F80E1A7C1124503D6C,FAB35FE6DA9EBC0113AED8FFAB070331
SRR3223637,2016-05-15 00:00:00,2016-03-14 19:14:19,676537,333586298,676537,493,197,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR003/223/SRR3223637/SRR3223637.sralite.1,SRX1630191,ACA_chromosomes,OTHER,other,GENOMIC,PAIRED,1835291370,0,ILLUMINA,Illumina MiSeq,SRP071715,PRJNA314937,,314937,SRS1337690,SAMN04545592,simple,28377,Anolis carolinensis,ACA_chr,,,,,male,,no,,,,,INSTITUTE OF MOLECULAR AND CELLULAR BIOLOGY,SRA385116,,public,D3342E4F9DA51090A3472C1E64A1B6AA,77532E186040151F0816E705F428F316
SRR3223638,2016-05-15 00:00:00,2016-03-14 19:14:11,452366,224098438,452366,495,132,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR003/223/SRR3223638/SRR3223638.sralite.1,SRX1630191,ACA_chromosomes,OTHER,other,GENOMIC,PAIRED,1835291370,0,ILLUMINA,Illumina MiSeq,SRP071715,PRJNA314937,,314937,SRS1337690,SAMN04545592,simple,28377,Anolis carolinensis,ACA_chr,,,,,male,,no,,,,,INSTITUTE OF MOLECULAR AND CELLULAR BIOLOGY,SRA385116,,public,A99A118882B8C5749C01BFB2F6959006,86CD496FC08CDD5BF1A40C814C6CC991
SRR3223639,2016-05-15 00:00:00,2016-03-14 19:14:19,534130,259668100,534130,486,153,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR003/223/SRR3223639/SRR3223639.sralite.1,SRX1630191,ACA_chromosomes,OTHER,other,GENOMIC,PAIRED,1835291370,0,ILLUMINA,Illumina MiSeq,SRP071715,PRJNA314937,,314937,SRS1337690,SAMN04545592,simple,28377,Anolis carolinensis,ACA_chr,,,,,male,,no,,,,,INSTITUTE OF MOLECULAR AND CELLULAR BIOLOGY,SRA385116,,public,258698E986AB34D4A1B78D9445FA2694,E94E3F0C9DC08DED93CDA552FDA5914E
SRR3223640,2016-05-15 00:00:00,2016-03-14 19:14:04,369783,182452518,369783,493,107,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR003/223/SRR3223640/SRR3223640.sralite.1,SRX1630191,ACA_chromosomes,OTHER,other,GENOMIC,PAIRED,1835291370,0,ILLUMINA,Illumina MiSeq,SRP071715,PRJNA314937,,314937,SRS1337690,SAMN04545592,simple,28377,Anolis carolinensis,ACA_chr,,,,,male,,no,,,,,INSTITUTE OF MOLECULAR AND CELLULAR BIOLOGY,SRA385116,,public,1E52508A12C87D827B731104648C2560,F4FEECEE97D918B09BE6E0D26BB21F35
SRR3223641,2016-05-15 00:00:00,2016-03-14 19:14:10,366972,179452443,366972,489,106,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR003/223/SRR3223641/SRR3223641.sralite.1,SRX1630191,ACA_chromosomes,OTHER,other,GENOMIC,PAIRED,1835291370,0,ILLUMINA,Illumina MiSeq,SRP071715,PRJNA314937,,314937,SRS1337690,SAMN04545592,simple,28377,Anolis carolinensis,ACA_chr,,,,,male,,no,,,,,INSTITUTE OF MOLECULAR AND CELLULAR BIOLOGY,SRA385116,,public,927EEB9BC0DF6C7188F8D84B9D7C8430,CE3BFC8B8E18402DACB87A8316ACF218
SRR3223643,2016-05-15 00:00:00,2016-03-14 19:14:12,446118,216957152,446118,486,126,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR003/223/SRR3223643/SRR3223643.sralite.1,SRX1630191,ACA_chromosomes,OTHER,other,GENOMIC,PAIRED,1835291370,0,ILLUMINA,Illumina MiSeq,SRP071715,PRJNA314937,,314937,SRS1337690,SAMN04545592,simple,28377,Anolis carolinensis,ACA_chr,,,,,male,,no,,,,,INSTITUTE OF MOLECULAR AND CELLULAR BIOLOGY,SRA385116,,public,D1F9F8CC7705C23BA170A5F341732094,E9DB9AFFA9D8EC0C1A0CEF1A14A1255D
SRR3223644,2016-05-15 00:00:00,2016-03-14 19:14:24,613607,297346333,613607,484,171,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR003/223/SRR3223644/SRR3223644.sralite.1,SRX1630191,ACA_chromosomes,OTHER,other,GENOMIC,PAIRED,1835291370,0,ILLUMINA,Illumina MiSeq,SRP071715,PRJNA314937,,314937,SRS1337690,SAMN04545592,simple,28377,Anolis carolinensis,ACA_chr,,,,,male,,no,,,,,INSTITUTE OF MOLECULAR AND CELLULAR BIOLOGY,SRA385116,,public,BE2535BA1EBDE4E60618DF423BEDB4D1,527102C41A96B40BF19F7FC27A06281E
SRR5039728,2017-09-05 14:52:15,2016-11-20 13:44:06,15333601,988440360,0,64,371,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/039/SRR5039728.sralite.1,SRX2363064,AUS02,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 550,SRP093579,PRJNA354198,,354198,SRS1810537,SAMN06042490,simple,28377,Anolis carolinensis,AUS02,,,,,male,,no,,,,,"UNIVERSITY OF ILLINOIS, URBANA-CHAMPAIGN",SRA496712,,public,EFB0530DFC18D4CC44FA73F21783B0DA,4D6C0F98803B66674759FDB743BB3FC1
SRR5039729,2017-09-05 14:52:15,2016-11-20 13:52:26,38220940,2551396892,0,66,944,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/039/SRR5039729.sralite.1,SRX2363065,AUS14,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 550,SRP093579,PRJNA354198,,354198,SRS1810538,SAMN06042491,simple,28377,Anolis carolinensis,AUS14,,,,,male,,no,,,,,"UNIVERSITY OF ILLINOIS, URBANA-CHAMPAIGN",SRA496712,,public,BD28403B8054ACE1E31AD69CC86CA476,50149221D932601EAC80CFE424D8ED5D
SRR5039753,2017-09-05 14:52:16,2016-11-20 13:56:34,31855318,2057162286,0,64,779,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/039/SRR5039753.sralite.1,SRX2363089,AUS15,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 550,SRP093579,PRJNA354198,,354198,SRS1810562,SAMN06042492,simple,28377,Anolis carolinensis,AUS15,,,,,male,,no,,,,,"UNIVERSITY OF ILLINOIS, URBANA-CHAMPAIGN",SRA496712,,public,79E141BB7292509F85EB73AD5C87833D,1874CA7847CA372225D5255C479CEB6F
SRR5039765,2017-09-05 14:52:16,2016-11-20 13:50:42,18836181,1222550630,0,64,457,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/039/SRR5039765.sralite.1,SRX2363101,AUS16,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 550,SRP093579,PRJNA354198,,354198,SRS1810574,SAMN06042493,simple,28377,Anolis carolinensis,AUS16,,,,,female,,no,,,,,"UNIVERSITY OF ILLINOIS, URBANA-CHAMPAIGN",SRA496712,,public,F8250C573C38BE7A88B4C9C631ACD29F,1497F4864CDA4E8B6D1FEB4C46E4D661
SRR18977030,2022-04-29 15:02:23,2022-04-29 14:57:24,39702,11528201,39702,290,4,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR018/18977/SRR18977030/SRR18977030.lite.1,SRX15052834,Ac_Cha_I__1432,OTHER,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP372886,PRJNA833453,,833453,SRS12798522,SAMN27968646,simple,28377,Anolis carolinensis,Ac_Cha_I__1432,,,,,not collected,,no,,,,,UNIVERSITY OF MIAMI,SRA1412493,,public,0D9DB4DFE0B94CF29A954876801DC829,9B49D8FD137E5E3CDFE36DA2E0893144
SRR18977029,2022-04-29 15:02:23,2022-04-29 14:57:47,141705,41144518,141705,290,16,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR018/18977/SRR18977029/SRR18977029.lite.1,SRX15052835,Ac_Cha_I__1433,OTHER,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP372886,PRJNA833453,,833453,SRS12798523,SAMN27968647,simple,28377,Anolis carolinensis,Ac_Cha_I__1433,,,,,not collected,,no,,,,,UNIVERSITY OF MIAMI,SRA1412493,,public,47E0A6518DE53FCE1DE9C559B95C162B,6AAD8B8BE9A7F948CBB2312E505D1EBA
SRR18977019,2022-04-29 15:02:23,2022-04-29 14:57:52,297073,85423912,297073,287,35,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR018/18977/SRR18977019/SRR18977019.lite.1,SRX15052845,Ac_Cha_I__1434,OTHER,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP372886,PRJNA833453,,833453,SRS12798532,SAMN27968656,simple,28377,Anolis carolinensis,Ac_Cha_I__1434,,,,,not collected,,no,,,,,UNIVERSITY OF MIAMI,SRA1412493,,public,DE1F45ED0BBEC622F8BFA651D398AD01,925F21EE9D4AA0C67D9BCD8DF49C5D77
SRR18977018,2022-04-29 15:02:23,2022-04-29 14:58:06,1440382,414941796,1440382,288,160,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR018/18977/SRR18977018/SRR18977018.lite.1,SRX15052846,Ac_Cha_I__1435,OTHER,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP372886,PRJNA833453,,833453,SRS12798533,SAMN27968657,simple,28377,Anolis carolinensis,Ac_Cha_I__1435,,,,,not collected,,no,,,,,UNIVERSITY OF MIAMI,SRA1412493,,public,F5BF5FD4F37F03A5D2E224BE0402C9E7,DD08CF1AE9F8684D0F07EBFDB2BA0456
SRR18977016,2022-04-29 15:02:23,2022-04-29 14:57:47,240226,69134252,240226,287,26,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR018/18977/SRR18977016/SRR18977016.lite.1,SRX15052848,Ac_Cha_I__1436,OTHER,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP372886,PRJNA833453,,833453,SRS12798535,SAMN27968658,simple,28377,Anolis carolinensis,Ac_Cha_I__1436,,,,,not collected,,no,,,,,UNIVERSITY OF MIAMI,SRA1412493,,public,FE16E42E1DE59DD18F058C3D41B5F52F,2C05DA134AACDF62830BF9F9AA0DAC01
SRR18976982,2022-04-29 15:03:35,2022-04-29 14:59:52,4392964,1267992188,4392964,288,501,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR018/18976/SRR18976982/SRR18976982.lite.1,SRX15052882,Ac_Cha_I__1440,OTHER,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP372886,PRJNA833453,,833453,SRS12798569,SAMN27968660,simple,28377,Anolis carolinensis,Ac_Cha_I__1440,,,,,not collected,,no,,,,,UNIVERSITY OF MIAMI,SRA1412493,,public,28E8AA1BCE99D79A32E6880F5AD287AE,4E0120BB48339D95AAB0F35B29A04863
SRR18976981,2022-04-29 15:03:35,2022-04-29 15:00:42,6798277,1969166086,6798277,289,753,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18976/SRR18976981/SRR18976981.lite.1,SRX15052883,Ac_Cha_I__1441,OTHER,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP372886,PRJNA833453,,833453,SRS12798570,SAMN27968661,simple,28377,Anolis carolinensis,Ac_Cha_I__1441,,,,,not collected,,no,,,,,UNIVERSITY OF MIAMI,SRA1412493,,public,AEF9734CC7B07C9DC821BC152EB44F91,84DA370072AAC31815CFB46D5DE0DD66
SRR18976980,2022-04-29 15:02:23,2022-04-29 14:58:02,1363315,394746189,1363315,289,154,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR018/18976/SRR18976980/SRR18976980.lite.1,SRX15052884,Ac_Cha_I__1442,OTHER,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP372886,PRJNA833453,,833453,SRS12798571,SAMN27968662,simple,28377,Anolis carolinensis,Ac_Cha_I__1442,,,,,not collected,,no,,,,,UNIVERSITY OF MIAMI,SRA1412493,,public,0E32E23E931C1155869CE5009314A987,67C49F9BE09E0D79F68930898A4C8AF2
SRR18976979,2022-04-29 15:30:38,2022-04-29 14:57:27,659657,190785675,659657,289,75,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR018/18976/SRR18976979/SRR18976979.lite.1,SRX15052885,Ac_Cha_I__1443,OTHER,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP372886,PRJNA833453,,833453,SRS12798572,SAMN27968663,simple,28377,Anolis carolinensis,Ac_Cha_I__1443,,,,,not collected,,no,,,,,UNIVERSITY OF MIAMI,SRA1412493,,public,0FF805E82578CE4F3840D718A3191217,757A932F5B809E015000144921AF007B
SRR18976969,2022-04-29 15:02:23,2022-04-29 14:57:04,377839,108858394,377839,288,42,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR018/18976/SRR18976969/SRR18976969.lite.1,SRX15052895,Ac_Cha_I__1444,OTHER,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP372886,PRJNA833453,,833453,SRS12798581,SAMN27968672,simple,28377,Anolis carolinensis,Ac_Cha_I__1444,,,,,not collected,,no,,,,,UNIVERSITY OF MIAMI,SRA1412493,,public,BE65399119DF9E940FECDE53DF8B6929,CC402125FA127BEA70426385266E08B1
SRR18977086,2022-04-29 15:02:22,2022-04-29 14:57:35,177017,51179962,177017,289,22,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR018/18977/SRR18977086/SRR18977086.lite.1,SRX15052778,Ac_Cha_I__2428,OTHER,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP372886,PRJNA833453,,833453,SRS12798468,SAMN27968700,simple,28377,Anolis carolinensis,Ac_Cha_I__2428,,,,,female,,no,,,,,UNIVERSITY OF MIAMI,SRA1412493,,public,7BE11E050CE933F5072C2E00F2E506A5,7CA722273BDA8DE2BCEE71C47A51ED5F
SRR18977121,2022-04-29 15:02:22,2022-04-29 14:57:35,136306,39309308,136306,288,15,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR018/18977/SRR18977121/SRR18977121.lite.1,SRX15052743,Ac_Cha_I__2429,OTHER,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP372886,PRJNA833453,,833453,SRS12798433,SAMN27968714,simple,28377,Anolis carolinensis,Ac_Cha_I__2429,,,,,male,,no,,,,,UNIVERSITY OF MIAMI,SRA1412493,,public,7A54C5FE99C3BD080FA13489925C4DCC,F20A9FC788A57F8D7A068EE6808266E3
SRR18977104,2022-04-29 15:02:22,2022-04-29 14:57:25,8927,2575975,8927,288,1,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-18/SRR018/18977/SRR18977104/SRR18977104.lite.1,SRX15052760,Ac_Cha_I__2430,OTHER,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP372886,PRJNA833453,,833453,SRS12798450,SAMN27968729,simple,28377,Anolis carolinensis,Ac_Cha_I__2430,,,,,male,,no,,,,,UNIVERSITY OF MIAMI,SRA1412493,,public,0FB4AE8FF1216EE5E377309CBCB0C1A4,F0714619EE3CE36D4867C29715B89252
SRR18977078,2022-04-29 15:02:22,2022-04-29 14:57:58,431154,124737404,431154,289,47,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR018/18977/SRR18977078/SRR18977078.lite.1,SRX15052786,Ac_Cha_I__2431,OTHER,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP372886,PRJNA833453,,833453,SRS12798476,SAMN27968735,simple,28377,Anolis carolinensis,Ac_Cha_I__2431,,,,,male,,no,,,,,UNIVERSITY OF MIAMI,SRA1412493,,public,F97D09C3A3C2D45EED3C5AD0E8562DC5,4119836B134322BC39DF76F06DEB2D06
SRR18977062,2022-04-29 15:02:22,2022-04-29 14:58:25,39188,11322516,39188,288,4,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR018/18977/SRR18977062/SRR18977062.lite.1,SRX15052802,Ac_Cha_I__2432,OTHER,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP372886,PRJNA833453,,833453,SRS12798492,SAMN27968749,simple,28377,Anolis carolinensis,Ac_Cha_I__2432,,,,,female,,no,,,,,UNIVERSITY OF MIAMI,SRA1412493,,public,863F7920419D35A757188ABBB253097F,62CF5FDF31544740EFF72087D20BCDFF
SRR18977047,2022-04-29 15:59:20,2022-04-29 14:57:47,92009,26505062,92009,288,11,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR018/18977/SRR18977047/SRR18977047.lite.1,SRX15052817,Ac_Cha_I__2433,OTHER,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP372886,PRJNA833453,,833453,SRS12800925,SAMN27968763,simple,28377,Anolis carolinensis,Ac_Cha_I__2433,,,,,male,,no,,,,,UNIVERSITY OF MIAMI,SRA1412493,,public,CAA40618A0631AF27439FC955E5CD73F,059B3E187698997EC9D7687324672446
SRR18977008,2022-04-29 15:03:35,2022-04-29 14:59:41,4709554,1355577233,4709554,287,518,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR018/18977/SRR18977008/SRR18977008.lite.1,SRX15052856,Ac_Cha_I__2434,OTHER,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP372886,PRJNA833453,,833453,SRS12798543,SAMN27968769,simple,28377,Anolis carolinensis,Ac_Cha_I__2434,,,,,male,,no,,,,,UNIVERSITY OF MIAMI,SRA1412493,,public,EDB23F4447F15B11B5332EE640E0743E,679553BE61448689C6BA229A4A9E0136
SRR18977002,2022-04-29 15:02:23,2022-04-29 14:58:24,2325918,675709218,2325918,290,257,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR018/18977/SRR18977002/SRR18977002.lite.1,SRX15052862,Ac_Cha_I__2439,OTHER,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP372886,PRJNA833453,,833453,SRS12798548,SAMN27968775,simple,28377,Anolis carolinensis,Ac_Cha_I__2439,,,,,female,,no,,,,,UNIVERSITY OF MIAMI,SRA1412493,,public,E3C343A713E68BFA11B7DF8254216F52,76262298CAF6633BC8D157700745D520
SRR18976995,2022-04-29 15:02:23,2022-04-29 14:58:11,2192723,632631510,2192723,288,241,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18976/SRR18976995/SRR18976995.lite.1,SRX15052869,Ac_Cha_I__2440,OTHER,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP372886,PRJNA833453,,833453,SRS12798556,SAMN27968781,simple,28377,Anolis carolinensis,Ac_Cha_I__2440,,,,,female,,no,,,,,UNIVERSITY OF MIAMI,SRA1412493,,public,C2A3AE1A8F0113940EF56FF80A11D685,8638259F41696112F99E2BA57CE09C3E
SRR18976990,2022-04-29 15:02:23,2022-04-29 14:59:14,4195441,1207801983,4195441,287,462,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18976/SRR18976990/SRR18976990.lite.1,SRX15052874,Ac_Cha_I__2441,OTHER,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP372886,PRJNA833453,,833453,SRS12798562,SAMN27968786,simple,28377,Anolis carolinensis,Ac_Cha_I__2441,,,,,male,,no,,,,,UNIVERSITY OF MIAMI,SRA1412493,,public,37C35A58D14D5C0F21749FD6B29F64BB,64708B9FA0C4A82B4F0D1D239B075255
SRR18977098,2022-04-29 15:02:22,2022-04-29 14:58:07,1551035,447404783,1551035,288,176,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18977/SRR18977098/SRR18977098.lite.1,SRX15052766,Ac_Hor_N_1460,OTHER,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP372886,PRJNA833453,,833453,SRS12798456,SAMN27968689,simple,28377,Anolis carolinensis,Ac_Hor_N_1460,,,,,not collected,,no,,,,,UNIVERSITY OF MIAMI,SRA1412493,,public,65721B14E51FFEEB0E692191B93BD18F,579A9C1EFCDF6144977E74E2D969504E
SRR18977097,2022-04-29 15:04:58,2022-04-29 15:02:40,9222713,2665837815,9222713,289,1087,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR018/18977/SRR18977097/SRR18977097.lite.1,SRX15052767,Ac_Hor_N_1472,OTHER,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP372886,PRJNA833453,,833453,SRS12798457,SAMN27968690,simple,28377,Anolis carolinensis,Ac_Hor_N_1472,,,,,not collected,,no,,,,,UNIVERSITY OF MIAMI,SRA1412493,,public,C2DAE267D9940F357E4025EE4865F51A,66D7DD08A5BFFA5C2918169B2C050C43
SRR18977096,2022-04-29 15:02:22,2022-04-29 14:58:51,2193834,633503491,2193834,288,247,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR018/18977/SRR18977096/SRR18977096.lite.1,SRX15052768,Ac_Hor_N_1475,OTHER,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP372886,PRJNA833453,,833453,SRS12798458,SAMN27968691,simple,28377,Anolis carolinensis,Ac_Hor_N_1475,,,,,not collected,,no,,,,,UNIVERSITY OF MIAMI,SRA1412493,,public,DBACBE642B7ACF42111E469A56092631,5A4A55BF81719F462282BC646EBB9531
SRR18977095,2022-04-29 15:02:22,2022-04-29 14:57:34,31136,8872505,31136,284,3,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR018/18977/SRR18977095/SRR18977095.lite.1,SRX15052769,Ac_Hor_N_1476,OTHER,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP372886,PRJNA833453,,833453,SRS12798459,SAMN27968692,simple,28377,Anolis carolinensis,Ac_Hor_N_1476,,,,,not collected,,no,,,,,UNIVERSITY OF MIAMI,SRA1412493,,public,938D7B832033BE86994F47B04D35EA97,43DFD3BF74BA1EFD0396441E27A2DE34
SRR18977094,2022-04-29 15:02:22,2022-04-29 14:57:50,513895,148189290,513895,288,57,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR018/18977/SRR18977094/SRR18977094.lite.1,SRX15052770,Ac_Hor_N_1477,OTHER,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP372886,PRJNA833453,,833453,SRS12798460,SAMN27968693,simple,28377,Anolis carolinensis,Ac_Hor_N_1477,,,,,not collected,,no,,,,,UNIVERSITY OF MIAMI,SRA1412493,,public,CC081386EE81CA6740FB66B1DEF77FF9,3CF85BC7C692CBE5268F73ED472DF080
SRR18977093,2022-04-29 15:02:22,2022-04-29 14:58:31,255274,73895426,255274,289,32,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-18/SRR018/18977/SRR18977093/SRR18977093.lite.1,SRX15052771,Ac_Hor_N_1478,OTHER,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP372886,PRJNA833453,,833453,SRS12798461,SAMN27968694,simple,28377,Anolis carolinensis,Ac_Hor_N_1478,,,,,not collected,,no,,,,,UNIVERSITY OF MIAMI,SRA1412493,,public,4DAAF57B16DF424A3144FC91F150E3FB,A5AD6BF25CA77415D4545CA5660DAB96
