,arabidopsis,sorghum,Group Number,Species 1 Score,Species 2 Score,Total Score
311,AT2G41835,LOC8056366,109,0.928413045818234,0.8765888104291145,0.9025009281236742
312,AT3G57480,LOC8056366,109,0.875146209321517,0.8530402274978433,0.8640932184096801
313,AT1G52640,LOC8056184,110,0.7865738581321086,0.9030066779563537,0.8447902680442312
314,AT5G61430,LOC8083682,111,0.7406192816906462,0.7363517270025881,0.7384855043466172
315,AT5G61430,LOC8070554,111,0.7336514656811739,0.515846389252786,0.62474892746698
316,AT5G61430,LOC8057477,111,0.7183524093143411,0.6501439612600427,0.6842481852871919
317,AT5G07680,LOC8083682,111,0.7855979333357254,0.7424545483592676,0.7640262408474965
318,AT5G07680,LOC8070554,111,0.7230024039324028,0.5318862652792423,0.6274443346058225
319,AT5G07680,LOC8057477,111,0.7619174051881885,0.7196500907080197,0.7407837479481041
320,AT5G18270,LOC8083682,111,0.9463671917046392,0.8604850305141067,0.903426111109373
321,AT5G18270,LOC8070554,111,0.8423953213017115,0.5611897483961898,0.7017925348489507
322,AT5G18270,LOC8057477,111,0.7543683398514585,0.6296805160594021,0.6920244279554303
323,AT3G04060,LOC8083682,111,0.9560833841627498,0.8811707192382656,0.9186270517005077
324,AT3G04060,LOC8070554,111,0.8660184421082846,0.660624198982508,0.7633213205453964
325,AT3G04060,LOC8057477,111,0.8466793441211294,0.7962992548096551,0.8214892994653923
326,AT3G29035,LOC8083682,111,0.7703419324746152,0.7603092948205898,0.7653256136476025
327,AT3G29035,LOC8070554,111,0.7526030641168239,0.631555030123583,0.6920790471202034
328,AT3G29035,LOC8057477,111,0.8405582863908723,0.7766949618884309,0.8086266241396516
329,AT5G39610,LOC8083682,111,0.8275698754978293,0.7743106368022493,0.8009402561500394
330,AT5G39610,LOC8070554,111,0.7243012450217071,0.6704156947950283,0.6973584699083677
331,AT5G39610,LOC8057477,111,0.6973628502744789,0.7665484444728462,0.7319556473736626
332,AT2G42810,LOC8065924,112,0.9682035090237164,0.9538869540211522,0.9610452315224343
333,AT2G37150,LOC8071210,113,0.8911341537799146,0.9217880308016743,0.9064610922907944
334,AT2G37150,LOC8075121,113,0.8453374475261024,0.8129021950985718,0.8291198213123371
335,AT4G00070,LOC8071210,113,0.6657888127444297,0.6460555324791513,0.6559221726117905
336,AT4G00070,LOC8075121,113,0.6517024864554555,0.5807713199348181,0.6162369031951368
337,AT2G40390,LOC8066267,114,0.6730580172939614,0.3349777933987283,0.5040179053463448
338,AT2G40390,LOC8075100,114,0.6537260952244268,0.7570885388375882,0.7054073170310076
339,AT5G64190,LOC8066267,114,0.6766316242689534,0.5591590248266607,0.617895324547807
340,AT5G64190,LOC8075100,114,0.6636790929640128,0.8091318656740263,0.7364054793190196
341,AT2G15020,LOC8066267,114,0.9767141473215888,0.9667060740646068,0.9717101106930979
342,AT2G15020,LOC8075100,114,0.39008288184851636,0.5240118861232707,0.4570473839858935
343,AT4G36720,LOC8057775,115,0.8131606329159341,0.8506757836214334,0.8319182082686838
344,AT2G40570,LOC8061963,116,0.9311040149259087,0.9347349586222322,0.9329194867740704
345,AT3G11950,LOC8056504,117,0.9362347960245416,0.8248266607023037,0.8805307283634227
346,AT3G11950,LOC8067636,117,0.9012737253776327,0.7825350672588427,0.8419043963182378
347,AT1G01470,LOC8064749,118,0.8472031861074235,0.8226205564608606,0.8349118712841421
348,AT2G46140,LOC8064749,118,0.654838362455599,0.5527260333791312,0.6037821979173651
349,AT1G04640,LOC8055906,119,0.11896953822970113,0.6619612103396492,0.39046537428467515
350,AT3G44100,LOC8081138,120,0.8269926127914717,0.8972361568201425,0.862114384805807
351,AT3G44100,LOC8084133,120,0.6847579523120408,0.5884525673387225,0.6366052598253817
352,AT5G06480,LOC8081138,120,0.6635427505292238,0.680672268907563,0.6721075097183935
353,AT5G06480,LOC8084133,120,0.8117900326504253,0.7627887656963926,0.7872893991734089
354,AT3G11780,LOC8081138,120,0.9657493451975172,0.9144518643959485,0.9401006047967329
355,AT3G11780,LOC8084133,120,0.7430447418463637,0.5888423810588874,0.6659435614526256
356,AT5G45620,LOC110431646,121,0.9763122959348426,0.947247340000639,0.9617798179677408
357,AT4G19006,LOC110431646,121,0.9854974704890388,0.9275265999936095,0.9565120352413241
358,AT3G07720,LOC8078462,122,0.6286247353880378,0.7104387001949068,0.6695317177914724
359,AT3G12300,LOC8054802,123,0.8123210505543397,0.7762085822922324,0.7942648164232861
360,AT1G63770,LOC8054844,124,0.8503605898604285,0.9161708789979871,0.8832657344292079
361,AT4G11240,LOC8076142,125,0.8830899501273725,0.8632265073329712,0.8731582287301718
362,AT1G64040,LOC8076142,125,0.8445050410821284,0.7741956098028565,0.8093503254424925
363,AT1G14170,LOC110436638,126,0.7852534892899429,0.7147649934498514,0.7500092413698971
364,AT2G35900,LOC8079272,127,0.8150766029205985,0.8068824487970093,0.810979525858804
365,AT2G46890,LOC8056951,128,0.809507293522937,0.8453014665942423,0.8274043800585897
366,AT4G15770,LOC8081964,129,0.9680886943417889,0.9865993545707256,0.9773440244562572
367,AT5G65940,LOC8058111,130,0.7624268953392415,0.7308112598651628,0.7466190776022021
368,AT5G65940,LOC8055611,130,0.7257794840515231,0.7986707991181263,0.7622251415848247
369,AT3G60510,LOC8058111,130,0.70046284668652,0.7176406684346742,0.7090517575605971
370,AT3G60510,LOC8055611,130,0.5999569444942773,0.6545227977122408,0.627239871103259
371,AT4G31810,LOC8058111,130,0.9942377381507661,0.9888998945585838,0.991568816354675
372,AT4G31810,LOC8055611,130,0.4220874744357935,0.5783110202255808,0.5001992473306871
373,AT2G30660,LOC8058111,130,0.44205247190428926,0.6393072818481005,0.5406798768761949
374,AT2G30660,LOC8055611,130,0.8129756537061621,0.7965747515736333,0.8047752026398978
375,AT1G28340,LOC8077476,131,0.837472641814072,0.8127999488768892,0.8251362953454806
376,AT1G50840,LOC8080898,132,0.6945355387320155,0.8921110649583027,0.7933233018451591
377,AT1G50840,LOC8068448,132,0.9910372788920383,0.9646547592420999,0.977846019067069
378,AT3G20540,LOC8080898,132,0.9496681138100534,0.9700801993801322,0.9598741565950928
379,AT3G20540,LOC8068448,132,0.8736464425388397,0.9389781768220596,0.9063123096804497
380,AT4G21540,LOC8054712,133,0.8436008754619497,0.7294117647058824,0.7865063200839161
381,AT4G21540,LOC8081750,133,0.897240859674931,0.8290698789021312,0.8631553692885311
382,AT4G21534,LOC8054712,133,0.8650783969000035,0.7204524395309455,0.7927654182154745
383,AT4G21534,LOC8081750,133,0.8941839187686125,0.8544333322682686,0.8743086255184405
384,AT3G55040,LOC110431693,134,0.8588855799935416,0.8126018468223791,0.8357437134079604
385,AT3G55040,LOC8084895,134,0.02734742205159485,0.4355625139789756,0.23145496801528523
386,AT5G02780,LOC110431693,134,0.6529367442861755,0.4091446464517366,0.531040695368956
387,AT5G02780,LOC8084895,134,0.8696638082594812,0.8400102246221682,0.8548370164408248
388,AT5G02790,LOC110431693,134,0.8443830504825804,0.8372879189698693,0.8408354847262249
389,AT5G02790,LOC8084895,134,0.29893437623336083,0.7240566188452567,0.5114954975393088
390,AT3G08720,LOC8074458,135,0.9100355207922213,0.9538166597437454,0.9319260902679833
391,AT3G08720,LOC110431642,135,0.7755660005023142,0.8461002652011376,0.8108331328517259
392,AT3G08730,LOC8074458,135,0.578443543468121,0.7802920407706809,0.679367792119401
393,AT3G08730,LOC110431642,135,0.7626278210326146,0.8360417931431127,0.7993348070878636
394,AT4G16060,LOC110430224,136,0.5589896307990384,0.7607246700961754,0.659857150447607
395,AT1G35250,LOC8055968,137,0.5552725054716372,0.6804422149087772,0.6178573601902072
396,AT1G35290,LOC8055968,137,0.38037386530802625,0.6167108668562482,0.4985423660821372
397,AT1G68260,LOC8055968,137,0.5787592838434215,0.8086142441767582,0.6936867640100899
398,AT1G77010,LOC8070715,138,0.9018980302106132,0.8792663833594274,0.8905822067850203
399,AT3G24530,LOC8078374,139,0.6146101682752682,0.5735246189730645,0.5940673936241663
400,AT1G15220,LOC8080397,140,0.8012270819130997,0.7233600664600441,0.762293574186572
401,AT1G11755,LOC110431824,141,0.603143051917764,0.5248426366744416,0.5639928442961029
402,AT2G32640,LOC8075372,142,0.9775680815184241,0.985308496021983,0.9814382887702036
403,AT2G19880,LOC8056135,143,0.734483872125148,0.8195098571748091,0.7769968646499785
404,AT2G36980,LOC8059019,145,0.8187076172365542,0.9127960436392555,0.8657518304379048
405,AT3G52180,LOC110430832,146,0.7255498546876682,0.7800683771607502,0.7528091159242092
406,AT1G68660,LOC8075662,147,0.9812852068458254,0.9437454069080105,0.9625153068769179
407,AT5G05920,LOC8085965,148,0.9712460980947938,0.8926798095664121,0.9319629538306029
408,AT5G05920,LOC8070931,148,0.8558860464281871,0.9012621017988944,0.8785740741135408
409,AT3G11750,LOC8058006,149,0.4730867209644433,0.7914851618720998,0.6322859414182715
410,AT3G11750,LOC110432524,149,0.5068422374511141,0.5721698565357702,0.5395060469934422
411,AT5G62980,LOC8058006,149,0.8174805353234544,0.9322086248948248,0.8748445801091396
412,AT5G62980,LOC110432524,149,0.6902228122421155,0.7225740486308593,0.7063984304364874
413,AT1G01920,LOC8069037,150,0.9197517132503319,0.8385596063520465,0.8791556598011891
414,AT5G54880,LOC8063038,151,0.745470202002081,0.8687541936926862,0.8071121978473836
415,AT4G13650,LOC8075273,152,0.6587492375587528,0.8928395692877912,0.775794403423272
416,AT5G49555,LOC8074674,153,0.8698288543647519,0.8349618174265904,0.8523953358956711
417,AT3G05000,LOC8155310,154,0.924437587456496,0.8794005815253858,0.9019190844909408
418,AT2G33630,LOC8071784,155,0.8104266083025368,0.7946895868613606,0.8025580975819486
419,AT2G33630,LOC8070675,155,0.8003085644576801,0.7261846183340257,0.7632465913958528
420,AT4G16710,LOC8064605,156,0.7896379749560475,0.6863085918778158,0.7379732834169317
421,AT3G29230,LOC8078720,157,0.6465645294392021,0.8022366360993066,0.7244005827692543
422,AT3G29230,LOC8060560,157,0.8240464999461806,0.8960155925488066,0.8600310462474936
423,AT2G44850,LOC8073967,160,0.7438412687022352,0.8358983644154746,0.7898698165588549
424,AT3G49870,LOC8077686,161,0.875949912095009,0.8471227274179635,0.8615363197564863
425,AT3G49870,LOC8054239,161,0.8972336837573104,0.8579991692494489,0.8776164265033797
426,AT5G67560,LOC8077686,161,0.8645186753256072,0.8593155893536122,0.8619171323396098
427,AT5G67560,LOC8054239,161,0.9151232463851315,0.8993130331980701,0.9072181397916008
428,AT5G37680,LOC8077686,161,0.5568583832657601,0.6848835351631146,0.6208709592144374
429,AT5G37680,LOC8054239,161,0.4213627067561264,0.6436910886027414,0.532526897679434
430,AT1G75880,LOC8074826,162,0.5024064952305777,0.708508802760648,0.6054576489956128
431,AT1G75880,LOC8066468,162,0.7720364741641338,0.7440138032399272,0.7580251387020305
432,AT1G75900,LOC8074826,162,0.6888611818736321,0.7860817330734575,0.7374714574735448
433,AT1G75900,LOC8066468,162,0.7487442144164185,0.8397482186791065,0.7942462165477625
434,AT2G39500,LOC8078063,163,0.8112446629112698,0.9146755280058791,0.8629600954585745
435,AT5G12240,LOC8073090,164,0.9088658462200854,0.9119851742978561,0.9104255102589707
436,AT5G01230,LOC8084654,165,0.9612356930142442,0.9257884142250057,0.9435120536196249
437,AT2G27110,LOC8070371,166,0.9491729754942414,0.9783429721698566,0.963757973832049
438,AT2G27110,LOC8080870,166,0.936780165763697,0.9182924880979008,0.9275363269307989
439,AT4G38180,LOC8070371,166,0.8380395393060888,0.9300252420359779,0.8840323906710333
440,AT4G38180,LOC8080870,166,0.8453374475261024,0.9007061379684954,0.873021792747299
441,AT4G38170,LOC8070371,166,0.9255857342757705,0.9133463271240055,0.9194660306998881
442,AT4G38170,LOC8080870,166,0.8496573499336227,0.9102405981403968,0.8799489740370098
443,AT3G53690,LOC8062110,167,0.4754834774496789,0.4544205514905582,0.4649520144701186
444,AT1G04910,LOC8075771,168,0.9369452118689677,0.9657347349586222,0.951339973413795
445,AT3G20475,LOC8067462,169,0.6199059954791719,0.8925711729558743,0.7562385842175231
446,AT3G60750,LOC8072707,170,0.4733235262459187,0.821874301051219,0.6475989136485688
447,AT3G60750,LOC8069074,170,0.9873847368232214,0.9875515225101448,0.9874681296666831
448,AT2G45290,LOC8072707,170,0.6664777008359944,0.36052656804166533,0.5135021344388299
449,AT2G45290,LOC8069074,170,0.7443077033475655,0.20124612582675655,0.472776914587161
450,AT5G37850,LOC110429921,171,0.543791037278892,0.8538006837716076,0.6987958605252498
451,AT4G35130,LOC8085604,172,0.8508270245057588,0.7715499888168196,0.8111885066612892
452,AT4G33990,LOC8077098,173,0.9728319758889168,0.9626290059750137,0.9677304909319653
453,AT5G16810,LOC110434421,174,0.9673208711563992,0.9623158769211106,0.9648183740387549
454,AT5G05600,LOC8057750,175,0.803128700082523,0.8030233639716977,0.8030760320271104
455,AT5G05600,LOC8084036,175,0.7708514226256683,0.696424577435537,0.7336380000306026
456,AT5G05600,LOC8071264,175,0.7608768971332209,0.7437773588522861,0.7523271279927535
457,AT3G55970,LOC8057750,175,0.7778264145527609,0.8023204211976299,0.7900734178751954
458,AT3G55970,LOC8084036,175,0.7567435685838327,0.6585934754129789,0.7076685219984058
459,AT3G55970,LOC8071264,175,0.7304797100929281,0.7304214461449979,0.730450578118963
460,AT2G38240,LOC8057750,175,0.9012665494600123,0.8553748495595958,0.8783206995098041
461,AT2G38240,LOC8084036,175,0.9063112195471996,0.6973263323073209,0.8018187759272603
462,AT2G38240,LOC8071264,175,0.8759283843421477,0.7998721922228967,0.8379002882825222
463,AT5G58600,LOC8081434,176,0.6041835599727315,0.3987091414512573,0.5014463507119944
464,AT2G30010,LOC8081434,176,0.6547809551146353,0.7853979614659552,0.7200894582902952
465,AT3G11800,LOC8062204,177,0.8180689605683328,0.8321628271080296,0.8251158938381812
466,AT2G15910,LOC8062204,177,0.7337088730221377,0.8070741604626641,0.7703915167424009
467,AT3G44150,LOC8062204,177,0.8059847152954683,0.8589002140780266,0.8324424646867474
468,AT3G54890,LOC8077179,178,0.9995694449427721,0.9995846247244145,0.9995770348335933
469,AT3G59890,LOC8054352,179,0.7367729898460765,0.5906892034380292,0.6637310966420529
470,AT3G59890,LOC110437410,179,0.9679380000717592,0.980375115825798,0.9741565579487785
471,AT2G44040,LOC8054352,179,0.9506440386064369,0.9125219669616896,0.9315830027840633
472,AT2G44040,LOC110437410,179,0.8234724265365434,0.9283126178227946,0.875892522179669
473,AT3G56930,LOC8079824,180,0.6280147823902982,0.6437741636578586,0.6358944730240783
474,AT3G56930,LOC8054795,180,0.8904954971116932,0.9105601175831549,0.9005278073474241
475,AT3G56930,LOC8077163,180,0.7815650676330236,0.7747771351886763,0.7781711014108499
476,AT3G56930,LOC8060581,180,0.7126762584765527,0.7659008850688565,0.7392885717727046
477,AT3G56930,LOC8060939,180,0.8847404111800796,0.8825766047864012,0.8836585079832404
478,AT4G24630,LOC8079824,180,0.47323023931685265,0.6734958622232163,0.5733630507700345
479,AT4G24630,LOC8054795,180,0.8348175522944997,0.822468607214749,0.8286430797546244
480,AT4G24630,LOC8077163,180,0.6349825983997703,0.780375115825798,0.7076788571127841
481,AT4G24630,LOC8060581,180,0.5172831975888917,0.7214429498034955,0.6193630736961937
482,AT4G24630,LOC8060939,180,0.8532955401671989,0.8428795092181359,0.8480875246926673
483,AT5G50020,LOC8079824,180,0.7841340461411502,0.8843084001661501,0.8342212231536501
484,AT5G50020,LOC8054795,180,0.8392809730544293,0.7457264274531106,0.7925037002537699
485,AT5G50020,LOC8077163,180,0.9272290194108571,0.908317091094993,0.9177730552529251
486,AT5G50020,LOC8060581,180,0.8562304904739694,0.874665303383711,0.8654478969288402
487,AT5G50020,LOC8060939,180,0.877980696781601,0.794868517749305,0.836424607265453
488,AT3G26935,LOC8079824,180,0.8314735746833626,0.8880723392018405,0.8597729569426016
489,AT3G26935,LOC8054795,180,0.7813928456101324,0.7934562418123142,0.7874245437112233
490,AT3G26935,LOC8077163,180,0.8818198127085501,0.9629676965843371,0.9223937546464436
491,AT3G26935,LOC8060581,180,0.8313659359190556,0.9395405310413139,0.8854532334801848
492,AT3G26935,LOC8060939,180,0.8387858347386171,0.805847205802473,0.8223165202705451
493,AT3G48760,LOC8079824,180,0.4803631014315956,0.5083043103172828,0.49433370587443926
494,AT3G48760,LOC8054795,180,0.9190987047468695,0.9120682493529731,0.9155834770499214
495,AT3G48760,LOC8077163,180,0.7426715941300994,0.6831261782279452,0.7128988861790223
496,AT3G48760,LOC8060581,180,0.5426141867891356,0.5792631881649999,0.5609386874770678
497,AT3G48760,LOC8060939,180,0.8548598902084604,0.8915742722944691,0.8732170812514648
498,AT1G16670,LOC8071152,181,0.7497183452333968,0.8501965044572962,0.7999574248453465
499,AT1G16670,LOC8076694,181,0.9192206953464174,0.8474422468607216,0.8833314711035695
500,AT1G16670,LOC8074687,181,0.9264755480607082,0.9455077341456227,0.9359916411031655
501,AT1G16670,LOC8066796,181,0.9101933909798715,0.8005815253858197,0.8553874581828456
502,AT1G16670,LOC8083204,181,0.9431021491873274,0.9354698533405759,0.9392860012639517
503,AT2G25740,LOC8062173,182,0.8997954863478168,0.8111576189411125,0.8554765526444646
504,AT2G25740,LOC8068946,182,0.9574396325930178,0.8735022526120715,0.9154709426025447
505,AT5G16715,LOC8081158,183,0.9964192171073877,0.9963063552417165,0.9963627861745521
506,AT3G51270,LOC8077396,184,0.9677011947902838,0.9591590248266607,0.9634301098084723
507,AT3G51270,LOC8073903,184,0.9736069749919272,0.9587180879956545,0.9661625314937908
508,AT1G29970,LOC8061833,185,0.4336407018047433,0.45050324312234397,0.4420719724635436
509,AT1G29970,LOC8063604,185,0.41642567543324605,0.46139885612039494,0.4389122657768205
510,AT1G29970,LOC8059108,185,0.4430626816404148,0.5284659871553185,0.4857643343978666
511,AT3G14600,LOC8061833,185,0.9744609091887625,0.9818512956513404,0.9781561024200515
512,AT3G14600,LOC8063604,185,0.971834523339672,0.9753394894079305,0.9735870063738012
513,AT3G14600,LOC8059108,185,0.977826414552761,0.9842029587500399,0.9810146866514005
514,AT2G34480,LOC8061833,185,0.9775537296831833,0.9844649646931015,0.9810093471881425
515,AT2G34480,LOC8063604,185,0.9795486347816728,0.9810652778221556,0.9803069563019142
516,AT2G34480,LOC8059108,185,0.9799648380036596,0.9740422404703326,0.9770035392369961
517,AT4G24220,LOC8057144,186,0.8388432420795809,0.6406812154519603,0.7397622287657706
518,AT4G24220,LOC8063223,186,0.8168490545728535,0.7589034092724543,0.7878762319226539
519,AT5G14020,LOC8074801,187,0.3641419396505328,0.47941336230309617,0.4217776509768145
520,AT5G14020,LOC110436036,187,0.43821534928779016,0.2710419529028341,0.35462865109531216
521,AT5G14020,LOC110436273,187,0.3865038929353091,0.404895037863054,0.39569946539918155
522,AT1G17940,LOC8074801,187,0.7443794625237702,0.8362398951976228,0.7903096788606965
523,AT1G17940,LOC110436036,187,0.6264145527609343,0.5463526855609164,0.5863836191609253
524,AT1G17940,LOC110436273,187,0.8238886297585303,0.7024123717928237,0.7631505007756769
525,AT1G73390,LOC8074801,187,0.8190305335294751,0.8197526919513052,0.8193916127403902
526,AT1G73390,LOC110436036,187,0.5907502421872196,0.5328817458542352,0.5618159940207275
