,arabidopsis,medicago,Group Number,Species 1 Score,Species 2 Score,Total Score
311,AT1G11570,LOC11444168,104,0.5811576919548664,0.9435182136550031,0.7623379528049348
312,AT1G11570,LOC25501761,104,0.6373360242179616,0.6906462330509743,0.663991128634468
313,AT1G27970,LOC11444168,104,0.9269302510473045,0.9419737196563801,0.9344519853518423
314,AT1G27970,LOC25501761,104,0.8673455034706296,0.8387141189499835,0.8530298112103065
315,AT1G27310,LOC11444168,104,0.9827538757912118,0.958526145649376,0.9706400107202939
316,AT1G27310,LOC25501761,104,0.8987554658594012,0.8432937232482265,0.8710245945538139
317,AT4G35180,LOC11424086,105,0.7798856374032963,0.8402226944835224,0.8100541659434093
318,AT4G35180,LOC25490288,105,0.811173286854417,0.7493070729444161,0.7802401798994165
319,AT4G35180,LOC25492864,105,0.8319114454331407,0.9121793528689874,0.872045399151064
320,AT4G35180,LOC11423600,105,0.3435831575084855,0.3247328564159358,0.33415800696221065
321,AT4G35180,LOC11430999,105,0.2980215882334954,0.49084977101978505,0.3944356796266402
322,AT1G47670,LOC11424086,105,0.5164724948781457,0.3148014008201383,0.415636947849142
323,AT1G47670,LOC25490288,105,0.686609791150659,0.41701337962824386,0.5518115853894514
324,AT1G47670,LOC25492864,105,0.47239702779561504,0.25564967523721155,0.3640233515164133
325,AT1G47670,LOC11423600,105,0.9517536617435709,0.9220150258912269,0.9368843438173988
326,AT1G47670,LOC11430999,105,0.781775372290004,0.7493848962854321,0.7655801342877181
327,AT5G16450,LOC25485895,106,0.753637280983396,0.25198599179861714,0.5028116363910066
328,AT5G16450,LOC11418846,106,0.6203589884720055,0.7136759555808315,0.6670174720264186
329,AT5G16450,LOC11410288,106,0.8373910650399046,0.8855757430632465,0.8614834040515755
330,AT5G56260,LOC25485895,106,0.6659266733938782,0.6721242778891915,0.6690254756415348
331,AT5G56260,LOC11418846,106,0.4435739840381617,0.7291927324972313,0.5863833582676965
332,AT5G56260,LOC11410288,106,0.6394214598049108,0.8481427160346015,0.7437820879197561
333,AT3G02770,LOC25485895,106,0.5878971348194355,0.2977281570834206,0.44281264595142805
334,AT3G02770,LOC11418846,106,0.7165458826407364,0.7647579993414948,0.7406519409911156
335,AT3G02770,LOC11410288,106,0.850784331712687,0.8808404920829717,0.8658124118978293
336,AT2G33680,LOC11443127,107,0.9900559581689753,0.9724625101020683,0.9812592341355217
337,AT4G16760,LOC11407818,108,0.8544537198422163,0.8993923792989913,0.8769230495706037
338,AT4G16760,LOC11435602,108,0.7874323456563619,0.8558232811517855,0.8216278134040738
339,AT2G35690,LOC11407818,108,0.8368895819955355,0.9280672872579245,0.88247843462673
340,AT2G35690,LOC11435602,108,0.6564657676665749,0.7466969978149601,0.7015813827407675
341,AT2G41835,LOC25480282,109,0.8747943613735744,0.9439492352360143,0.9093717983047943
342,AT2G41835,LOC25499037,109,0.7928691557349479,0.830961716902631,0.8119154363187895
343,AT3G57480,LOC25480282,109,0.8482891477846068,0.9646083390703104,0.9064487434274586
344,AT3G57480,LOC25499037,109,0.8905299208023729,0.8770510940165824,0.8837905074094776
345,AT1G52640,LOC11411146,110,0.7572271657034523,0.8968960459756353,0.8270616058395438
346,AT4G08210,LOC11421547,111,0.9088802590316213,0.9520069442365829,0.9304436016341021
347,AT5G61430,LOC25490388,112,0.8241445738923034,0.6760334041725283,0.7500889890324158
348,AT5G61430,LOC11435763,112,0.902651132923585,0.7727618306444372,0.8377064817840111
349,AT5G61430,LOC11416022,112,0.8767085588478122,0.8719985632613966,0.8743535610546044
350,AT5G61430,LOC25493826,112,0.8100969330030884,0.8808883833697506,0.8454926581864195
351,AT5G07680,LOC25490388,112,0.680995627312479,0.6977640755485048,0.6893798514304919
352,AT5G07680,LOC11435763,112,0.8881020089900009,0.7710018258553085,0.8295519174226547
353,AT5G07680,LOC11416022,112,0.8203039476500628,0.902170073932174,0.8612370107911184
354,AT5G07680,LOC25493826,112,0.7446167018316363,0.8872279924571224,0.8159223471443793
355,AT5G18270,LOC25490388,112,0.6441407006492778,0.7447514142895627,0.6944460574694202
356,AT5G18270,LOC11435763,112,0.8711942839087138,0.8130683348798228,0.8421313093942683
357,AT5G18270,LOC11416022,112,0.7530739619538812,0.7845071687269897,0.7687905653404354
358,AT5G18270,LOC25493826,112,0.7608816044739354,0.8135233021042234,0.7872024532890793
359,AT3G04060,LOC25490388,112,0.7369626299999661,0.6997575503606813,0.7183600901803238
360,AT3G04060,LOC11435763,112,0.9714501218033004,0.8230177497081624,0.8972339357557314
361,AT3G04060,LOC11416022,112,0.8981235156815378,0.8366907120835703,0.8674071138825541
362,AT3G04060,LOC25493826,112,0.868068508835411,0.8436948127750008,0.8558816608052059
363,AT3G29035,LOC25490388,112,0.5220683117756781,0.6767158550091293,0.5993920833924038
364,AT3G29035,LOC11435763,112,0.7121854264134788,0.791744739441468,0.7519650829274733
365,AT3G29035,LOC11416022,112,0.7167110051065652,0.8734053698105301,0.7950581874585476
366,AT3G29035,LOC25493826,112,0.6801822462771,0.8556137567721273,0.7678980015246136
367,AT5G39610,LOC25490388,112,0.5843439439806746,0.7024873537070849,0.6434156488438798
368,AT5G39610,LOC11435763,112,0.7512827569336147,0.8431979406746686,0.7972403488041416
369,AT5G39610,LOC11416022,112,0.7994128978992753,0.8472208087641054,0.8233168533316904
370,AT5G39610,LOC25493826,112,0.7032504663180749,0.8332006345595498,0.7682255504388124
371,AT2G42810,LOC25490671,113,0.9503226003730545,0.9742404741237392,0.9622815372483968
372,AT2G42810,LOC11430660,113,0.866648319726019,0.9068514472148224,0.8867498834704206
373,AT2G37150,LOC11431193,114,0.9108644466868483,0.8852764225208777,0.898070434603863
374,AT2G37150,LOC11432972,114,0.9532153013485002,0.9454218923044688,0.9493185968264846
375,AT4G00070,LOC11431193,114,0.7186557808152158,0.6819838965548206,0.7003198386850182
376,AT4G00070,LOC11432972,114,0.7522918386692352,0.710137986770032,0.7312149127196337
377,AT1G73090,LOC11423726,115,0.9713543100021405,0.9744739441467868,0.9729141270744637
378,AT4G36720,LOC11409456,117,0.911885759716234,0.9359932952198509,0.9239395274680424
379,AT2G40570,LOC11412196,118,0.8901867650606299,0.9308336742261732,0.9105102196434016
380,AT3G11950,LOC25483594,119,0.9610800232394582,0.8545481756412943,0.9078140994403763
381,AT1G01470,LOC11406615,120,0.8276733021435343,0.8662037175611362,0.8469385098523352
382,AT2G46140,LOC11406615,120,0.8847200562639513,0.791014397318088,0.8378672267910197
383,AT1G04640,LOC25485344,121,0.949894505091276,0.9816875692178754,0.9657910371545757
384,AT3G44100,LOC11439874,122,0.8390606366388405,0.8869107126822113,0.8629856746605259
385,AT5G06480,LOC11439874,122,0.7420542457878483,0.7081744440120926,0.7251143448999704
386,AT3G11780,LOC11439874,122,0.9403785585420298,0.8990092490047592,0.9196939037733944
387,AT5G45620,LOC11415720,123,0.9877136654129591,0.9689065820587267,0.9783101237358429
388,AT4G19006,LOC11415720,123,0.9828517261413326,0.968816785896016,0.9758342560186744
389,AT4G26680,LOC11427821,124,0.826144390422897,0.8318177736538059,0.8289810820383514
390,AT3G07720,LOC11406190,126,0.6298076629055438,0.7457205476900769,0.6877641052978103
391,AT3G12300,LOC11425376,127,0.9320184692535852,0.8699811428058308,0.900999806029708
392,AT1G63770,LOC25502063,128,0.9449530624101764,0.9141129635726899,0.9295330129914332
393,AT4G11240,LOC25502117,129,0.7816591749992355,0.8870304408991588,0.8343448079491972
394,AT1G64040,LOC25502117,129,0.8950065743203988,0.9000748301355922,0.8975407022279955
395,AT2G35900,LOC25499512,130,0.9539247163868758,0.9020084408392948,0.9279665786130853
396,AT2G46890,LOC25500578,131,0.813913096657799,0.6977640755485048,0.7558385861031519
397,AT2G46890,LOC25499744,131,0.7580221997981836,0.7172857613217994,0.7376539805599915
398,AT4G15770,LOC25490208,132,0.9509953215301349,0.9937681463078812,0.9723817339190081
399,AT5G65940,LOC11427294,133,0.7509953215301348,0.7857703014157862,0.7683828114729605
400,AT5G65940,LOC11423313,133,0.7931321285508974,0.8904965727797899,0.8418143506653437
401,AT5G65940,LOC25500243,133,0.7693055682964866,0.8177616809841659,0.7935336246403262
402,AT3G60510,LOC11427294,133,0.7177078555484206,0.8370618695561077,0.7773848625522641
403,AT3G60510,LOC11423313,133,0.7005595816897533,0.8417133107845192,0.7711364462371362
404,AT3G60510,LOC25500243,133,0.6296180778521848,0.7228172049447753,0.6762176413984801
405,AT4G31810,LOC11427294,133,0.9680335137449163,0.9876919392977941,0.9778627265213552
406,AT4G31810,LOC11423313,133,0.6998807448857903,0.7531024574216529,0.7264916011537217
407,AT4G31810,LOC25500243,133,0.5937865027673301,0.6004729264569427,0.5971297146121364
408,AT2G30660,LOC11427294,133,0.4100969330030884,0.5738753030620491,0.49198611803256875
409,AT2G30660,LOC11423313,133,0.6100908173562059,0.8980394504474841,0.7540651339018449
410,AT2G30660,LOC25500243,133,0.6969452343821668,0.831231105390763,0.7640881698864649
411,AT1G28340,LOC11443831,134,0.8588692168914166,0.9331018587805681,0.8959855378359923
412,AT1G50840,LOC11444264,135,0.8139314435984466,0.9321021281690562,0.8730167858837514
413,AT1G50840,LOC11436067,135,0.9812800048925174,0.9763357179203209,0.9788078614064192
414,AT1G50840,LOC11444798,135,0.7647983365440479,0.8805651171839923,0.8226817268640201
415,AT3G20540,LOC11444264,135,0.949894505091276,0.9820826723338023,0.9659885887125392
416,AT3G20540,LOC11436067,135,0.9240130874843286,0.9138495614954054,0.918931324489867
417,AT3G20540,LOC11444798,135,0.9193651958535914,0.9582866892154809,0.9388259425345362
418,AT4G21540,LOC25485929,136,0.92106534568694,0.86117513244934,0.89112023906814
419,AT4G21534,LOC25485929,136,0.9692016022994832,0.9153641234397917,0.9422828628696374
420,AT3G55040,LOC25484065,137,0.49498516955630983,0.4528600077823341,0.47392258866932196
421,AT3G55040,LOC11432355,137,0.379124239366419,0.623472716932563,0.501298478149491
422,AT3G55040,LOC11438242,137,0.967617649756903,0.9757729953006674,0.9716953225287852
423,AT5G02780,LOC25484065,137,0.739100388343577,0.9279475590409769,0.833523973692277
424,AT5G02780,LOC11432355,137,0.5828517261413326,0.7791014397318088,0.6809765829365707
425,AT5G02780,LOC11438242,137,0.33769378956059076,0.07140590858750635,0.20454984907404855
426,AT5G02790,LOC25484065,137,0.6372748677491361,0.7189918884133017,0.6781333780812189
427,AT5G02790,LOC11432355,137,0.5252729107421338,0.7813882486755066,0.6533305797088202
428,AT5G02790,LOC11438242,137,0.9627557104852765,0.9142207189679428,0.9384882147266096
429,AT5G51310,LOC25500880,138,0.780160841513011,0.6087521326588644,0.6944564870859378
430,AT5G51310,LOC11427527,138,0.8710943950096321,0.9251638779969469,0.8981291365032895
431,AT4G23340,LOC25500880,138,0.8228331073941568,0.5813643030321171,0.7020987052131369
432,AT4G23340,LOC11427527,138,0.9460973678935334,0.9506121105091443,0.9483547392013388
433,AT3G49710,LOC25490372,139,0.9721554597437544,0.9605256068723996,0.966340533308077
434,AT3G08720,LOC25498843,140,0.8529492707091093,0.7310072801407472,0.7919782754249283
435,AT3G08730,LOC25498843,140,0.8215827973648357,0.6182565576142157,0.7199196774895258
436,AT4G16060,LOC25488056,141,0.8653980096966979,0.8164925618845221,0.84094528579061
437,AT4G16060,LOC25494092,141,0.8410713254305585,0.8161692956987638,0.8286203105646612
438,AT1G35250,LOC11406694,142,0.2547931382441978,0.5209733904037834,0.3878832643239906
439,AT1G35290,LOC11406694,142,0.5065896095159466,0.7966595827471639,0.6516245961315552
440,AT1G68260,LOC11406694,142,0.8074305109622971,0.8497710197850878,0.8286007653736924
441,AT1G77010,LOC11440554,143,0.8297369932082345,0.9385554790625281,0.8841462361353813
442,AT3G24530,LOC11440020,144,0.8860777298718773,0.8036277649735102,0.8448527474226937
443,AT1G11755,LOC11439929,145,0.8930801455523959,0.8520278966745488,0.8725540211134724
444,AT2G32640,LOC25502625,146,0.9399487159325707,0.9202610075129456,0.9301048617227581
445,AT2G19880,LOC11414375,147,0.9600954040913677,0.9052411026968781,0.9326682533941228
446,AT2G36980,LOC11406920,149,0.8307311255848088,0.9276874827474965,0.8792093041661526
447,AT3G52180,LOC25484855,150,0.9240436657187414,0.9008171450806669,0.9124304053997041
448,AT1G68660,LOC25496881,151,0.9546341314252516,0.9413870513933371,0.9480105914092943
449,AT1G68660,LOC11435900,151,0.8022138641714828,0.746092370319375,0.7741531172454289
450,AT3G11750,LOC11418039,152,0.5022508978109381,0.5724206052261367,0.5373357515185374
451,AT3G11750,LOC25499506,152,0.9600138621329337,0.9747007626022263,0.96735731236758
452,AT3G11750,LOC25499508,152,0.26569088123074,0.5807836211799217,0.42323725120533084
453,AT5G62980,LOC11418039,152,0.6492554199920496,0.7189739291807598,0.6841146745864046
454,AT5G62980,LOC25499506,152,0.907140017735376,0.9106328634000818,0.9088864405677288
455,AT5G62980,LOC25499508,152,0.5153288689111091,0.7513783710976084,0.6333536200043588
456,AT1G01920,LOC11427499,153,0.8495183928079992,0.9051572929450149,0.8773378428765071
457,AT5G54880,LOC11436068,154,0.6289881662232822,0.721063186566494,0.6750256763948881
458,AT4G13650,LOC25495868,155,0.9158731614836559,0.9776347690742015,0.9467539652789287
459,AT5G49555,LOC11409708,156,0.8347613368804085,0.933544853183274,0.8841530950318413
460,AT5G49555,LOC25482690,156,0.7756841879949852,0.6929689604597564,0.7343265742273708
461,AT3G05000,LOC11423174,157,0.8612801407957816,0.8704660420844683,0.8658730914401249
462,AT2G33630,LOC25482230,158,0.9054276366082623,0.8811098805711036,0.893268758589683
463,AT4G16710,LOC11429491,159,0.7811393450142189,0.9288634799006257,0.8550014124574223
464,AT4G16710,LOC25490289,159,0.690175213283185,0.8946990331946482,0.7924371232389166
465,AT3G29230,LOC11418425,160,0.8375623031526159,0.8846837678469874,0.8611230354998016
466,AT3G49870,LOC11433656,163,0.8033880683729322,0.8874435032476279,0.84541578581028
467,AT3G49870,LOC11434951,163,0.8321805338959728,0.9236433296417134,0.8779119317688431
468,AT5G67560,LOC11433656,163,0.8967067241537474,0.888892214672693,0.8927994694132202
469,AT5G67560,LOC11434951,163,0.8437635690915206,0.9519171480738723,0.8978403585826964
470,AT5G37680,LOC11433656,163,0.7153288689111091,0.797234278188512,0.7562815735498105
471,AT5G37680,LOC11434951,163,0.7315842583249244,0.7895716723038702,0.7605779653143973
472,AT2G39500,LOC25485708,165,0.9070054735039599,0.8901613337723369,0.8985834036381484
473,AT5G12240,LOC11433405,166,0.9757038939682734,0.9531323894758897,0.9644181417220816
474,AT3G56950,LOC11422181,167,0.8206525395223679,0.7769163997725164,0.7987844696474422
475,AT5G01230,LOC11424755,168,0.963740329633367,0.9884881319404951,0.976114230786931
476,AT2G27110,LOC112421972,169,0.929297006390851,0.9508096620671076,0.9400533342289793
477,AT2G27110,LOC112420389,169,0.9442497630186832,0.9620760872818701,0.9531629251502767
478,AT2G27110,LOC112421987,169,0.9367519799406782,0.9541440929090963,0.9454480364248872
479,AT2G27110,LOC112421848,169,0.9566033697214322,0.96547636864318,0.9610398691823061
480,AT4G38180,LOC112421972,169,0.9100327187108216,0.9058157981382263,0.907924258424524
481,AT4G38180,LOC112420389,169,0.875626089349601,0.9119764800569374,0.8938012847032692
482,AT4G38180,LOC112421987,169,0.8847200562639513,0.9022478972731899,0.8934839767685706
483,AT4G38180,LOC112421848,169,0.9012628810812464,0.9301804902870484,0.9157216856841475
484,AT4G38170,LOC112421972,169,0.8906277711524937,0.9094734951659732,0.9000506331592335
485,AT4G38170,LOC112420389,169,0.9487325321835918,0.9618366308479751,0.9552845815157834
486,AT4G38170,LOC112421987,169,0.9127847598079687,0.9037684456284235,0.9082766027181961
487,AT4G38170,LOC112421848,169,0.9432529125768279,0.9233799275644288,0.9333164200706283
488,AT2G01818,LOC11410140,170,0.8297098125554231,0.9171899787482415,0.8734498956518323
489,AT1G04910,LOC25485105,172,0.9698743234565635,0.9804364093507738,0.9751553664036687
490,AT3G60750,LOC11424367,174,0.5073418340825,0.735771798018498,0.621556816050499
491,AT2G45290,LOC11424367,174,0.9617527443965386,0.9739890448681493,0.967870894632344
492,AT5G37850,LOC11430124,175,0.6816561171757943,0.7133407165733784,0.6974984168745864
493,AT4G33990,LOC11427801,176,0.9646882549001621,0.9047741626507827,0.9347312087754724
494,AT5G16810,LOC11443464,177,0.9759410451640522,0.9909006555119878,0.98342085033802
495,AT5G05600,LOC25498759,178,0.7206555973458092,0.7367542345542286,0.728704915950019
496,AT5G05600,LOC11417986,178,0.8256918325535884,0.8591763363830771,0.8424340844683327
497,AT5G05600,LOC11418940,178,0.6740176742194907,0.7731715672091021,0.7235946207142964
498,AT3G55970,LOC25498759,178,0.8492110815521512,0.6873131325225073,0.7682621070373292
499,AT3G55970,LOC11417986,178,0.7835137449163685,0.8536422321330579,0.8185779885247132
500,AT3G55970,LOC11418940,178,0.6599776778888787,0.8418157449256853,0.750896711407282
501,AT2G38240,LOC25498759,178,0.900223221111213,0.6592435172159199,0.7797333691635664
502,AT2G38240,LOC11417986,178,0.948217458812817,0.840206065564502,0.8942117621886595
503,AT2G38240,LOC11418940,178,0.6876705161266211,0.7715818425507431,0.7296261793386821
504,AT5G58600,LOC25490922,179,0.7256948903770297,0.8334520638151396,0.7795734770960847
505,AT5G58600,LOC11410634,179,0.6340274592545025,0.6951220728945294,0.664574766074516
506,AT2G30010,LOC25490922,179,0.6599639176833929,0.6765602083270975,0.6682620630052452
507,AT2G30010,LOC11410634,179,0.631134758279057,0.6199194495162648,0.6255271038976609
508,AT3G11800,LOC11412968,180,0.7957863192979236,0.413373641833039,0.6045799805654813
509,AT3G11800,LOC11431189,180,0.9180136378925481,0.9547547068155288,0.9363841723540385
510,AT2G15910,LOC11412968,180,0.4927315536800905,0.29860815947798497,0.39566985657903775
511,AT2G15910,LOC11431189,180,0.880751001437177,0.8657008590499566,0.8732259302435668
512,AT3G44150,LOC11412968,180,0.6885545668593095,0.342290999431291,0.5154227831453002
513,AT3G44150,LOC11431189,180,0.8331529217502981,0.8546140261606154,0.8438834739554568
514,AT3G54890,LOC25495910,181,0.998562822982601,0.999203807357299,0.99888331516995
515,AT3G59890,LOC25500770,182,0.9686940036082317,0.9607530904845999,0.9647235470464157
516,AT2G44040,LOC25500770,182,0.892425771335963,0.9368792840252627,0.9146525276806128
517,AT3G56930,LOC25496180,183,0.8287313090542152,0.8293813044389237,0.8290563067465695
518,AT3G56930,LOC11408933,183,0.745014218879002,0.7766110928193002,0.760812655849151
519,AT3G56930,LOC11427059,183,0.8499159098553649,0.7942290999431292,0.822072504899247
520,AT3G56930,LOC11419453,183,0.8306026970002752,0.8738304049806938,0.8522165509904844
521,AT3G56930,LOC25495909,183,0.8370852826957772,0.822628633003083,0.8298569578494301
522,AT4G24630,LOC25496180,183,0.8979665474115525,0.8049208297165434,0.851443688564048
523,AT4G24630,LOC11408933,183,0.6076812524844816,0.656721242778892,0.6322012476316867
