,arabidopsis,rice_jp,Group Number,Species 1 Score,Species 2 Score,Total Score
304,AT4G31810,Os10g0552900,131,0.9975168046574276,0.989001115182412,0.9932589599199197
305,AT2G30660,Os10g0552900,131,0.4756244693686045,0.5844256810578302,0.5300250752132174
306,AT1G28340,Os07g0501800,132,0.7237141963447875,0.765234630839219,0.7444744135920033
307,AT1G50840,Os08g0175300,133,0.84003753518924,0.9191588338378206,0.8795981845135303
308,AT3G20540,Os08g0175300,133,0.9717503016220563,0.9775816472837343,0.9746659744528954
309,AT4G21540,Os01g0782200,134,0.69614370615309,0.6076363443258457,0.6518900252394678
310,AT4G21534,Os01g0782200,134,0.8619509361454935,0.6268316428584072,0.7443912895019503
311,AT3G55040,Os03g0283100,135,0.8734336399558259,0.6719643141628165,0.7726989770593212
312,AT3G55040,Os03g0283200,135,0.8046829617051701,0.792678030906484,0.798680496305827
313,AT5G02780,Os03g0283100,135,0.5635249564323697,0.5018894376294408,0.5327071970309052
314,AT5G02780,Os03g0283200,135,0.6709806068188927,0.4072518719133344,0.5391162393661135
315,AT5G02790,Os03g0283100,135,0.798963313820993,0.7883702405607774,0.7936667771908852
316,AT5G02790,Os03g0283200,135,0.7484993371762219,0.7941245818065955,0.7713119594914086
317,AT1G77010,Os03g0849700,139,0.8392689575048036,0.8429631989804047,0.8411160782426041
318,AT3G24530,Os02g0266300,140,0.7117585434757784,0.7795125059741915,0.745635524724985
319,AT1G15220,Os02g0275100,141,0.7403816077572725,0.6932802294089533,0.7168309185831129
320,AT1G11755,Os03g0197000,142,0.3604093123017114,0.6254134140512984,0.49291136317650486
321,AT2G32640,Os08g0422000,143,0.8316427603259007,0.7741405129839095,0.802891636654905
322,AT3G21460,Os12g0538600,145,0.9788417713034542,0.907771228293771,0.9433064997986126
323,AT5G14070,Os12g0538600,145,0.47641092095267884,0.6533630715309862,0.5648869962418325
324,AT2G36980,Os09g0520300,146,0.9575762992090798,0.8961159789708459,0.9268461390899629
325,AT1G68660,Os08g0432500,148,0.9684346932391974,0.9270925601401944,0.9477636266896958
326,AT5G05920,Os03g0740600,149,0.9711224808972697,0.8449259200254898,0.9080242004613798
327,AT3G11750,Os08g0556200,150,0.37325667416377456,0.5328978811534172,0.45307727765859585
328,AT3G11750,Os09g0560500,150,0.8167875637378297,0.869479050501832,0.8431333071198308
329,AT5G62980,Os08g0556200,150,0.7387431669571175,0.5561064202644576,0.6474247936107875
330,AT5G62980,Os09g0560500,150,0.866779868031041,0.8573968456268919,0.8620883568289665
331,AT1G01920,Os06g0127200,151,0.9715246436391259,0.8583463437948065,0.9149354937169663
332,AT5G54880,Os03g0568600,152,0.3671656463648956,0.4339581895102048,0.40056191793755025
333,AT4G13650,Os12g0552300,153,0.7391974619062514,0.919767050785053,0.8294822563456522
334,AT5G49555,Os12g0631800,154,0.7932181317944758,0.6553767723434761,0.724297452068976
335,AT3G05000,Os07g0291100,155,0.9642174459190411,0.9344527640592639,0.9493351049891525
336,AT3G05000,Os09g0244900,155,0.9011821598621723,0.8825171260156125,0.8918496429388925
337,AT2G33630,Os02g0715200,156,0.6048527637517316,0.77790664330094,0.6913797035263358
338,AT3G49870,Os02g0732500,162,0.8309575941731088,0.86564282300462,0.8483002085888645
339,AT3G49870,Os03g0200800,162,0.8832566245140534,0.7715978970845945,0.8274272607993239
340,AT5G67560,Os02g0732500,162,0.8475244649001296,0.8931336625776645,0.870329063738897
341,AT5G67560,Os03g0200800,162,0.8359511148844899,0.698607615102756,0.7672793649936229
342,AT5G37680,Os02g0732500,162,0.4698824791098798,0.8155424565875418,0.6427124678487108
343,AT5G37680,Os03g0200800,162,0.47343491666294296,0.5254484626413892,0.49944168965216607
344,AT1G75880,Os09g0540400,163,0.7286593085779823,0.730246933248367,0.7294531209131747
345,AT1G75880,Os03g0859100,163,0.3222366206413751,0.7311135892942489,0.526675104967812
346,AT1G75880,Os10g0438600,163,0.7615472839120009,0.3561191652063087,0.5588332245591547
347,AT1G75900,Os09g0540400,163,0.847427115982458,0.7776007646965111,0.8125139403394845
348,AT1G75900,Os03g0859100,163,0.55758906628025,0.7451202803887207,0.6513546733344853
349,AT1G75900,Os10g0438600,163,0.5241521068859198,0.4055695395889756,0.4648608232374477
350,AT5G01230,Os06g0704900,166,0.9594709325707136,0.9678445117094153,0.9636577221400644
351,AT2G27110,Os06g0597800,167,0.956410027257697,0.9061016409112633,0.9312558340844801
352,AT2G27110,Os12g0225300,167,0.9635595871129183,0.9428495565822314,0.9532045718475748
353,AT4G38180,Os06g0597800,167,0.6693477516123747,0.9285709733949339,0.7989593625036543
354,AT4G38180,Os12g0225300,167,0.598299000551112,0.9401306356539748,0.7692148181025433
355,AT4G38170,Os06g0597800,167,0.8576939690483637,0.9020614943444321,0.8798777316963979
356,AT4G38170,Os12g0225300,167,0.8756423432682425,0.8868638592391977,0.8812531012537201
357,AT3G53690,Os09g0283600,168,0.7096831851289155,0.7362179385056556,0.7229505618172856
358,AT3G53690,Os08g0451800,168,0.5158024423407148,0.4876851999362753,0.501743821138495
359,AT3G53690,Os09g0419500,168,0.7832087479971658,0.7152461366895013,0.7492274423433336
360,AT3G20475,Os05g0498300,170,0.9478171500067027,0.8508778078700016,0.8993474789383522
361,AT3G60750,Os04g0266900,171,0.3749348347409029,0.5189103074717222,0.4469225711063125
362,AT2G45290,Os04g0266900,171,0.608338174181152,0.6069141309542775,0.6076261525677147
363,AT5G05600,Os05g0127500,176,0.835257260030485,0.8049641548510434,0.8201107074407642
364,AT5G05600,Os01g0832600,176,0.7699281568533993,0.7965333758164729,0.783230766334936
365,AT5G05600,Os03g0289800,176,0.7985760459955017,0.7119253712849379,0.7552507086402198
366,AT3G55970,Os05g0127500,176,0.6318551192763624,0.7688067548191811,0.7003309370477717
367,AT3G55970,Os01g0832600,176,0.8181777559319005,0.8050215070893738,0.8115996315106371
368,AT3G55970,Os03g0289800,176,0.7550828902095714,0.6773653372984263,0.7162241137539989
369,AT2G38240,Os05g0127500,176,0.49531554880319345,0.8006117572088578,0.6479636530060257
370,AT2G38240,Os01g0832600,176,0.8139178098514978,0.8190090807710689,0.8164634453112833
371,AT2G38240,Os03g0289800,176,0.7587768294681025,0.7790274901315207,0.7689021597998116
372,AT5G58600,Os03g0290900,177,0.7387952991643952,0.504667834953003,0.6217315670586991
373,AT2G30010,Os03g0290900,177,0.5161870503597122,0.6030906483989167,0.5596388493793145
374,AT3G11800,Os03g0647800,178,0.8079181375396578,0.7722032818225266,0.7900607096810922
375,AT2G15910,Os03g0647800,178,0.9157791778999161,0.8474239286283257,0.8816015532641209
376,AT3G44150,Os03g0647800,178,0.8993073863890254,0.941806595507408,0.9205569909482167
377,AT3G54890,Os06g0320500,179,0.9993495886520598,0.9996176517444639,0.9994836201982619
378,AT3G59890,Os02g0436400,180,0.9522064690749619,0.955666719770591,0.9539365944227765
379,AT3G59890,Os03g0245100,180,0.9379967188627093,0.774102278158356,0.8560494985105327
380,AT2G44040,Os02g0436400,180,0.8782936383812204,0.920751951569221,0.8995227949752207
381,AT2G44040,Os03g0245100,180,0.7874495434708133,0.7284498964473475,0.7579497199590803
382,AT3G56930,Os11g0133800,181,0.6978640689932526,0.6899410546439382,0.6939025618185954
383,AT3G56930,Os01g0868200,181,0.7809218463738327,0.8272550581487973,0.804088452261315
384,AT3G56930,Os09g0508300,181,0.8101121587202288,0.8906738888003823,0.8503930237603056
385,AT3G56930,Os12g0131200,181,0.7620760534429599,0.775491476820137,0.7687837651315484
386,AT3G56930,Os05g0436900,181,0.3959403905447071,0.4056502575540333,0.4007953240493702
387,AT3G56930,Os01g0925300,181,0.7478216184816122,0.6363995539270353,0.6921105862043238
388,AT3G56930,Os08g0539100,181,0.6995844318334152,0.5379639955392703,0.6187742136863428
389,AT3G56930,Os08g0535400,181,0.808347111130971,0.884524454357177,0.846435782744074
390,AT4G24630,Os11g0133800,181,0.5717732823501624,0.5654102278158356,0.5685917550829991
391,AT4G24630,Os01g0868200,181,0.8761785602573842,0.7207774414529233,0.7984780008551537
392,AT4G24630,Os09g0508300,181,0.7700841988343664,0.894229727576868,0.8321569632056172
393,AT4G24630,Os12g0131200,181,0.47475630852904194,0.6013382188943763,0.5380472637117091
394,AT4G24630,Os05g0436900,181,0.43801267770167185,0.3581328660187988,0.3980727718602353
395,AT4G24630,Os01g0925300,181,0.4222836460201847,0.5754022622271786,0.4988429541236816
396,AT4G24630,Os08g0539100,181,0.5658493613272647,0.557635813286602,0.5617425873069333
397,AT4G24630,Os08g0535400,181,0.803993539861988,0.7277935319420105,0.7658935359019992
398,AT5G50020,Os11g0133800,181,0.3687257824618744,0.45241357336307153,0.41056967791247295
399,AT5G50020,Os01g0868200,181,0.6612832183233005,0.6796558865700175,0.6704695524466591
400,AT5G50020,Os09g0508300,181,0.7420094093314523,0.6947713876055441,0.7183903984684983
401,AT5G50020,Os12g0131200,181,0.37162390761747305,0.4891508682491636,0.4303873879333183
402,AT5G50020,Os05g0436900,181,0.40437144516862106,0.38211459826881206,0.39324302171871656
403,AT5G50020,Os01g0925300,181,0.7568702801733769,0.7770017524295045,0.7669360163014407
404,AT5G50020,Os08g0539100,181,0.8536191454999267,0.8295937549784929,0.8416064502392098
405,AT5G50020,Os08g0535400,181,0.6563423617804958,0.5726111199617652,0.6144767408711305
406,AT3G26935,Os11g0133800,181,0.3128953802352971,0.43662896288035685,0.374762171557827
407,AT3G26935,Os01g0868200,181,0.57091788858177,0.6351378046837661,0.6030278466327681
408,AT3G26935,Os09g0508300,181,0.649384307992825,0.7396590728054804,0.6945216903991527
409,AT3G26935,Os12g0131200,181,0.3937620090263193,0.519279910785407,0.45652095990586317
410,AT3G26935,Os05g0436900,181,0.29827708374560336,0.35349512328961114,0.3258861035176073
411,AT3G26935,Os01g0925300,181,0.8171180890247872,0.8224884498964473,0.8198032694606172
412,AT3G26935,Os08g0539100,181,0.8271402398932672,0.8868886410705751,0.8570144404819211
413,AT3G26935,Os08g0535400,181,0.5386810338774234,0.5546471244224948,0.5466640791499591
414,AT3G48760,Os11g0133800,181,0.7865856383216409,0.8008220487494025,0.7937038435355217
415,AT3G48760,Os01g0868200,181,0.73957728227356,0.8396112792735383,0.7895942807735492
416,AT3G48760,Os09g0508300,181,0.6642536902155295,0.8839891667994265,0.774121428507478
417,AT3G48760,Os12g0131200,181,0.8000208528829111,0.8199968137645371,0.8100088333237241
418,AT3G48760,Os05g0436900,181,0.5437836066550487,0.44227780432973995,0.4930307054923943
419,AT3G48760,Os01g0925300,181,0.5541951531942149,0.5206627369762625,0.5374289450852388
420,AT3G48760,Os08g0539100,181,0.4767713779287129,0.45915564760235783,0.4679635127655354
421,AT3G48760,Os08g0535400,181,0.7116939988381965,0.8761382826190856,0.793916140728641
422,AT1G16670,Os02g0165100,182,0.8438565917452374,0.8850326589134937,0.8644446253293656
423,AT1G16670,Os08g0200500,182,0.5235116254822229,0.3922064680579895,0.45785904677010614
424,AT1G16670,Os04g0619400,182,0.8793064926940435,0.8919069619244863,0.8856067273092649
425,AT1G16670,Os06g0676600,182,0.9257935266693477,0.9317699537995857,0.9287817402344667
426,AT2G25740,Os05g0521500,183,0.9102794073525563,0.8154150071690298,0.8628472072607931
427,AT2G25740,Os01g0743600,183,0.9161777942331141,0.8295236577983113,0.8728507260157127
428,AT3G51270,Os01g0888700,185,0.8444791992492962,0.7713748606021985,0.8079270299257473
429,AT1G29970,Os05g0565000,186,0.4369006658027615,0.5454261589931496,0.4911634123979556
430,AT1G29970,Os01g0752300,186,0.4809687653603825,0.4041867133981201,0.4425777393792513
431,AT3G14600,Os05g0565000,186,0.9247866303230707,0.9288003823482556,0.9267935063356632
432,AT3G14600,Os01g0752300,186,0.9405067250547388,0.9487653337581647,0.9446360294064517
433,AT2G34480,Os05g0565000,186,0.9560212699405692,0.96153576549307,0.9587785177168195
434,AT2G34480,Os01g0752300,186,0.9598730953125698,0.9445148956507885,0.9521939954816792
435,AT4G24220,Os07g0601600,187,0.5349260963899688,0.3497594392225586,0.4423427678062637
436,AT4G24220,Os03g0436400,187,0.6185064370863558,0.7564696511072168,0.6874880440967863
437,AT5G14020,Os04g0527400,188,0.2910168759402416,0.32661462482077425,0.3088157503805079
438,AT5G14020,Os11g0514800,188,0.6377854238348452,0.8376400616005523,0.7377127427176987
439,AT1G17940,Os04g0527400,188,0.7117610259618392,0.5001816154213796,0.6059713206916094
440,AT1G17940,Os11g0514800,188,0.6686067295232138,0.7429593046926167,0.7057830171079152
441,AT1G73390,Os04g0527400,188,0.7760132266857322,0.8091317508363868,0.7925724887610595
442,AT1G73390,Os11g0514800,188,0.4734885383618571,0.6266121466376365,0.5500503424997468
443,AT5G04900,Os03g0654600,189,0.8816077572724429,0.9219436036323084,0.9017756804523757
444,AT5G09510,Os03g0798600,191,0.9809593319133514,0.9708013382188944,0.9758803350661229
445,AT1G04270,Os03g0798600,191,0.980606818892712,0.9748733471403537,0.9777400830165328
446,AT1G63910,Os08g0151300,192,0.9700165333571652,0.8290266050661144,0.8995215692116398
447,AT3G62120,Os12g0443700,195,0.996678433650595,0.9935255695395889,0.995102001595092
448,AT1G74350,Os06g0634100,196,0.7884326079509063,0.6181997769635176,0.703316192457212
449,AT2G41170,Os01g0281000,197,0.5285709320742163,0.553557431894217,0.5410641819842167
450,AT2G32560,Os01g0281000,197,0.855344295991778,0.7146917317189739,0.785018013855376
451,AT2G22740,Os08g0400000,198,0.7434871978193842,0.7315851521427433,0.7375361749810638
452,AT2G35160,Os08g0400000,198,0.789724741945574,0.6345706547713876,0.7121476983584808
453,AT4G27700,Os09g0530000,199,0.9951165952774604,0.9959343635494664,0.9955254794134634
454,AT4G39952,Os04g0463800,200,0.8643519966635387,0.8792239746517267,0.8717879856576327
455,AT2G13100,Os06g0179900,202,0.7891147951204254,0.6944336466464871,0.7417742208834562
456,AT3G57790,Os09g0487600,203,0.7366529136938895,0.8995571132706707,0.81810501348228
457,AT1G16020,Os08g0427300,204,0.7089171608587133,0.7154500557591207,0.712183608308917
458,AT1G80910,Os08g0427300,204,0.9223825908217526,0.8828038872072645,0.9025932390145086
459,AT4G00290,Os04g0578700,205,0.8761450466955628,0.9000732834156444,0.8881091650556037
460,AT4G00290,Os02g0681000,205,0.5859957996335851,0.5317968597879383,0.5588963297107616
461,AT2G32160,Os05g0511300,206,0.26502524688323875,0.3512888322447029,0.30815703956397084
462,AT2G32170,Os05g0511300,206,0.7537959694356317,0.7370718496096862,0.745433909522659
463,AT4G21550,Os07g0679700,207,0.7935475222306626,0.8066783495300303,0.8001129358803465
464,AT4G21550,Os07g0563300,207,0.7204968944099379,0.739952206468058,0.7302245504389979
465,AT4G32010,Os07g0679700,207,0.8532616675071656,0.7110403058786045,0.7821509866928851
466,AT4G32010,Os07g0563300,207,0.797661072561649,0.7792767245499442,0.7884688985557966
467,AT2G30470,Os07g0679700,207,0.7861196402239344,0.7931623386968297,0.7896409894603821
468,AT2G30470,Os07g0563300,207,0.863130613521605,0.7955838776485583,0.8293572455850817
469,AT4G02440,Os05g0365000,208,0.7209258680012511,0.5907917795125059,0.6558588237568785
470,AT3G45020,Os09g0549700,212,0.9296364150915292,0.9228739843874463,0.9262551997394877
471,AT2G46050,Os07g0259400,213,0.7911434827293444,0.8213265360310127,0.8062350093801786
472,AT1G16445,Os05g0511700,216,0.8545399705080656,0.8045754341245818,0.8295577023163236
473,AT3G26750,Os02g0130900,217,0.722571543475069,0.7795125059741915,0.7510420247246303
474,AT5G19580,Os05g0559000,218,0.18515572635059654,0.6640751951569221,0.42461546075375933
475,AT5G19580,Os01g0677000,218,0.11843245900174271,0.41133662577664487,0.2648845423891938
476,AT1G67420,Os07g0295800,219,0.7768592579352667,0.7485422972757687,0.7627007776055177
477,AT1G12244,Os10g0555200,220,0.8710249191950787,0.9463246773936594,0.908674798294369
478,AT2G18790,Os03g0309200,221,0.7436793422404933,0.6933630715309862,0.7185212068857397
479,AT4G18130,Os03g0309200,221,0.644398766700925,0.7351473633901545,0.6897730650455398
480,AT4G16250,Os03g0309200,221,0.8870220593711367,0.660207105305082,0.7736145823381093
481,AT1G10870,Os02g0632500,222,0.9585995799633585,0.9672518719133344,0.9629257259383465
482,AT1G60860,Os02g0632500,222,0.9282586353277626,0.9530540066910944,0.9406563210094285
483,AT2G24040,Os09g0558100,223,0.8302823579645601,0.9262705113907918,0.8782764346776759
484,AT2G24040,Os06g0184800,223,0.7898873447825591,0.8249482236737294,0.8074177842281443
485,AT4G30650,Os09g0558100,223,0.8174330101136481,0.8884817588019754,0.8529573844578118
486,AT4G30650,Os06g0184800,223,0.6636429986445626,0.5800223036482396,0.6218326511464011
487,AT4G30660,Os09g0558100,223,0.7095759417310872,0.8255090011151823,0.7675424714231347
488,AT4G30660,Os06g0184800,223,0.6285178068725145,0.6487685199936275,0.6386431634330709
489,AT5G22030,Os07g0160000,224,0.6092446362342246,0.6849641548510434,0.6471043955426341
490,AT1G11890,Os01g0234800,225,0.5904464006434604,0.654612075832404,0.6225292382379322
491,AT1G11890,Os03g0791500,225,0.7244291523303097,0.8521841644097499,0.7883066583700298
492,AT4G01320,Os02g0680400,226,0.9388489208633094,0.9260028676119165,0.9324258942376129
493,AT1G49710,Os08g0472600,228,0.7720184101166272,0.9441644097498805,0.8580914099332538
494,AT3G19280,Os08g0472600,228,0.9159181971193231,0.9122829377090967,0.91410056741421
495,AT2G18740,Os02g0126700,229,0.9461676444115338,0.9254803249960172,0.9358239847037755
496,AT4G30330,Os02g0126700,229,0.9694914875552973,0.9263724709256014,0.9479319792404494
497,AT1G74320,Os05g0535400,230,0.4443749348347409,0.703342361000478,0.5738586479176094
498,AT1G74320,Os01g0717000,230,0.3704365699986595,0.4251854212026269,0.3978109956006432
499,AT1G71697,Os05g0535400,230,0.7879820367308638,0.848762147522702,0.8183720921267829
500,AT1G71697,Os01g0717000,230,0.8902989409714465,0.844005452002903,0.8671521964871747
501,AT4G09760,Os05g0535400,230,0.21540602478088514,0.7991970686633743,0.5073015467221297
502,AT4G09760,Os01g0717000,230,0.39914971306007546,0.5880516170144974,0.4936006650372864
503,AT1G16830,Os10g0578500,231,0.9562983153849591,0.9022526684722001,0.9292754919285796
504,AT5G28530,Os04g0443000,232,0.8963984092229322,0.9650342520312251,0.9307163306270787
505,AT1G10240,Os04g0443000,232,0.9453148040573752,0.9532005735223833,0.9492576887898793
506,AT3G61600,Os06g0507400,233,0.7648092705959456,0.8138664967341087,0.7893378836650271
507,AT3G61600,Os02g0260700,233,0.960588051298092,0.8035558387764855,0.8820719450372887
508,AT2G46260,Os06g0507400,233,0.9185099125668409,0.8174032180978175,0.8679565653323291
509,AT2G46260,Os02g0260700,233,0.8927566021716788,0.8569698900748766,0.8748632461232777
510,AT1G31710,Os06g0338200,234,0.3415344742839269,0.536540810365886,0.43903764232490644
511,AT1G31690,Os06g0338200,234,0.4735888307987151,0.32638379976280246,0.3999863152807588
512,AT4G14940,Os06g0338200,234,0.5293653276136854,0.4871399996459738,0.5082526636298296
513,AT2G09990,Os11g0127900,236,0.975041085144307,0.9706738888003823,0.9728574869723446
514,AT3G04230,Os11g0127900,236,0.935877385048483,0.9667866815357654,0.9513320332921242
515,AT5G18380,Os11g0127900,236,0.9829929844943921,0.9727003345547236,0.9778466595245578
