,arabidopsis,brome,Group Number,Species 1 Score,Species 2 Score,Total Score
311,AT1G28340,LOC100845949,131,0.881005100136833,0.8196447499437896,0.8503249250403113
312,AT1G50840,LOC100833898,132,0.8137413442799685,0.9249927729418944,0.8693670586109314
313,AT1G50840,LOC100823216,132,0.9882240743044326,0.9964410753862462,0.9923325748453393
314,AT3G20540,LOC100833898,132,0.8767010822241573,0.9685863874345549,0.9226437348293561
315,AT3G20540,LOC100823216,132,0.9819297590910976,0.9817556933157743,0.9818427262034359
316,AT4G21540,LOC100831815,133,0.75176846208069,0.8246041178171073,0.7881862899488987
317,AT4G21534,LOC100831815,133,0.862404113281088,0.8632447884880995,0.8628244508845937
318,AT3G55040,LOC100846270,134,0.6740971099224614,0.6963093823274339,0.6852032461249477
319,AT3G55040,LOC100842990,134,0.7402081519260272,0.7690553432049594,0.7546317475654933
320,AT5G02780,LOC100846270,134,0.42379510995010433,0.5061446054026274,0.4649698576763659
321,AT5G02780,LOC100842990,134,0.5735926248427804,0.5420229338643883,0.5578077793535843
322,AT5G02790,LOC100846270,134,0.5168636231703778,0.7580702148845276,0.6374669190274527
323,AT5G02790,LOC100842990,134,0.6777128166853257,0.9265473934410433,0.8021301050631845
324,AT3G08720,LOC100828359,135,0.6883277356221753,0.8730671634599942,0.7806974495410848
325,AT3G08720,LOC100827308,135,0.5076502052494092,0.5967751260720137,0.5522126656607114
326,AT3G08730,LOC100828359,135,0.4882282207571423,0.8201072816625447,0.6541677512098435
327,AT3G08730,LOC100827308,135,0.6510594186673301,0.7513506568592812,0.7012050377633057
328,AT4G16060,LOC100832854,136,0.6763030227640253,0.6658336813027977,0.6710683520334115
329,AT1G35250,LOC100824047,137,0.5404210031651256,0.6166254456685832,0.5785232244168544
330,AT1G35290,LOC100824047,137,0.5241841854293652,0.8265313333119199,0.6753577593706426
331,AT1G68260,LOC100824047,137,0.7405933113110623,0.904853371021103,0.8227233411660826
332,AT3G24530,LOC100823785,139,0.7081394866691546,0.5300485015899528,0.6190939941295537
333,AT1G15220,LOC100840937,140,0.8136998797528714,0.7318086917418817,0.7727542857473766
334,AT1G11755,LOC100835975,141,0.3589915827009993,0.43505604985064084,0.39702381627582006
335,AT1G11755,LOC100834321,141,0.7542563337065141,0.8041820576237433,0.7792191956651286
336,AT2G32640,LOC100825935,142,0.980694116183605,0.9835865480358462,0.9821403321097256
337,AT2G19880,LOC100825278,143,0.8514325994112037,0.8484245013329907,0.8499285503720972
338,AT3G21460,LOC100845517,144,0.9240867437906871,0.9175151768220217,0.9208009603063544
339,AT5G14070,LOC100845517,144,0.6047305101913883,0.6361931069925801,0.6204618085919842
340,AT3G52180,LOC100835154,146,0.5912841564041962,0.9271384061927858,0.759211281298491
341,AT1G68660,LOC100827598,147,0.96237508811212,0.9756592683005172,0.9690171782063186
342,AT5G05920,LOC100823824,148,0.9454492681510968,0.9214852407413355,0.9334672544462161
343,AT3G11750,LOC100821030,149,0.7790023634780445,0.7939678155012366,0.7864850894896406
344,AT5G62980,LOC100821030,149,0.8629348592279306,0.8007259178363794,0.831830388532155
345,AT1G01920,LOC100842937,150,0.8975494464485633,0.9253910641441557,0.9114702552963595
346,AT5G54880,LOC100828740,151,0.755317825600199,0.8795618796775126,0.8174398526388558
347,AT4G13650,LOC100831842,152,0.6638304930132272,0.856268268396878,0.7600493807050526
348,AT5G49555,LOC100844497,153,0.7994029108098022,0.9161083095108085,0.8577556101603053
349,AT3G05000,LOC100821325,154,0.8836090724385288,0.8803713101853339,0.8819901913119313
350,AT3G05000,LOC100842892,154,0.900451963345358,0.9120033405068577,0.9062276519261079
351,AT2G33630,LOC100834803,155,0.7981258033752126,0.9117271062859346,0.8549264548305735
352,AT4G16710,LOC100832454,156,0.7697060165028817,0.8567243760639836,0.8132151962834326
353,AT4G16710,LOC100833191,156,0.8221088858481569,0.7399608132849388,0.7810348495665478
354,AT3G29230,LOC100833125,157,0.919716382634656,0.9790575916230366,0.9493869871288463
355,AT2G44850,LOC100832470,160,0.5945349753286063,0.6391417466996435,0.6168383610141249
356,AT3G49870,LOC100829638,161,0.7111498113364016,0.8755596954999518,0.7933547534181767
357,AT3G49870,LOC100841134,161,0.7917319732968445,0.8929110590049144,0.8423215161508795
358,AT5G67560,LOC100829638,161,0.905601857610814,0.8988725789355346,0.9022372182731744
359,AT5G67560,LOC100841134,161,0.9395281336816353,0.8811421963832589,0.9103351650324472
360,AT5G37680,LOC100829638,161,0.4892482481237302,0.805922975620724,0.6475856118722271
361,AT5G37680,LOC100841134,161,0.5745656590786582,0.6987697941091446,0.6366677265939014
362,AT2G39500,LOC100842942,163,0.9251648214952108,0.977952654739344,0.9515587381172774
363,AT5G12240,LOC100843634,164,0.9025998258489862,0.9190569492178717,0.910828387533429
364,AT3G56950,LOC112268522,165,0.7385246921258863,0.8596665917193974,0.7990956419226418
365,AT5G01230,LOC100824779,166,0.9552680681676826,0.9556033790511675,0.9554357236094251
366,AT2G27110,LOC100844474,167,0.9143177012066177,0.8972729900748402,0.9057953456407289
367,AT2G27110,LOC100846077,167,0.8814777957457395,0.7841454405293419,0.8328116181375407
368,AT4G38180,LOC100844474,167,0.8063606584566902,0.866540326984229,0.8364504927204597
369,AT4G38180,LOC100846077,167,0.728374175892524,0.7461471750232872,0.7372606754579056
370,AT4G38170,LOC100844474,167,0.807297756769084,0.8569363697684129,0.8321170632687485
371,AT4G38170,LOC100846077,167,0.9508313637682962,0.8438570006102849,0.8973441821892906
372,AT3G53690,LOC100841173,168,0.630227640253763,0.7987473099283718,0.7144874750910675
373,AT3G53690,LOC100827708,168,0.7337065140772069,0.7339607490444223,0.7338336315608146
374,AT3G53690,LOC100840867,168,0.4178795040842559,0.748986605852311,0.5834330549682835
375,AT1G04910,LOC100824009,169,0.9117551934320188,0.9552950245719976,0.9335251090020082
376,AT3G20475,LOC100831648,170,0.8532925796267007,0.7583528731571002,0.8058227263919004
377,AT3G60750,LOC100837200,171,0.9891114151843099,0.976648572254521,0.9828799937194155
378,AT2G45290,LOC100837200,171,0.704639880582162,0.258786496643433,0.4817131886127975
379,AT5G37850,LOC100842691,172,0.7005846498320687,0.6706581440914785,0.6856213969617736
380,AT4G35130,LOC100843502,173,0.7915059916241656,0.6921530209102881,0.7418295062672269
381,AT5G16810,LOC100832872,175,0.9222623045984161,0.9670703112453024,0.9446663079218592
382,AT5G05600,LOC100825242,176,0.32830575942281376,0.3128962836861208,0.3206010215544673
383,AT3G55970,LOC100825242,176,0.2870727426020373,0.3243632158802557,0.3057179792411465
384,AT2G38240,LOC100825242,176,0.17276491390187124,0.2880159316480904,0.23039042277498084
385,AT3G11800,LOC100825689,178,0.7495542563337065,0.9500529984261074,0.849803627379907
386,AT2G15910,LOC100825689,178,0.7288385785960112,0.8810265634535702,0.8049325710247908
387,AT3G44150,LOC100825689,178,0.9219867958517044,0.8764269424726174,0.8992068691621609
388,AT3G54890,LOC100838367,179,0.999659990877804,0.9997751581922719,0.999717574535038
389,AT3G59890,LOC100834116,180,0.9742339428618816,0.9745928757267208,0.9744134092943012
390,AT3G59890,LOC100821746,180,0.895277190363644,0.7596376834869752,0.8274574369253096
391,AT2G44040,LOC100834116,180,0.7490483891031222,0.9307744194263322,0.8399114042647272
392,AT2G44040,LOC100821746,180,0.9638180536550981,0.9896572768445059,0.976737665249802
393,AT3G56930,LOC100822259,181,0.7880001658581084,0.9163716956284329,0.8521859307432706
394,AT3G56930,LOC100845542,181,0.9378861384085915,0.8362188031991777,0.8870524708038846
395,AT3G56930,LOC100837870,181,0.819164904424265,0.9048276748145055,0.8619962896193853
396,AT3G56930,LOC100826779,181,0.7933490898536303,0.8839623550573347,0.8386557224554825
397,AT3G56930,LOC100831822,181,0.7634697516274827,0.7517104037516462,0.7575900776895644
398,AT4G24630,LOC100822259,181,0.8042791391964175,0.8884077987987024,0.84634346899756
399,AT4G24630,LOC100845542,181,0.7755525148235685,0.7378344521889956,0.756693483506282
400,AT4G24630,LOC100837870,181,0.5218559522328649,0.7892461375389458,0.6555510448859053
401,AT4G24630,LOC100826779,181,0.5623170377741842,0.8260944977997623,0.6942057677869733
402,AT4G24630,LOC100831822,181,0.5296678691379525,0.7305752738252016,0.6301215714815771
403,AT5G50020,LOC100822259,181,0.7231994029108099,0.559856101243054,0.6415277520769319
404,AT5G50020,LOC100845542,181,0.7786540614504291,0.8555102303022516,0.8170821458763404
405,AT5G50020,LOC100837870,181,0.7313845005597711,0.812359875373398,0.7718721879665846
406,AT5G50020,LOC100826779,181,0.7732470871169715,0.8993672309125366,0.836307159014754
407,AT5G50020,LOC100831822,181,0.7977857942530165,0.9169562843285259,0.8573710392907712
408,AT3G26935,LOC100822259,181,0.6000829290541941,0.5818070857289693,0.5909450073915817
409,AT3G26935,LOC100845542,181,0.7652278475763984,0.8727009925159798,0.8189644200461891
410,AT3G26935,LOC100837870,181,0.8159140854998549,0.8355507018276427,0.8257323936637488
411,AT3G26935,LOC100826779,181,0.8075216652154082,0.942633218771079,0.8750774419932437
412,AT3G26935,LOC100831822,181,0.8142140398888751,0.8934506793434619,0.8538323596161685
413,AT3G48760,LOC100822259,181,0.7688020898121657,0.8852728615938072,0.8270374757029865
414,AT3G48760,LOC100845542,181,0.7401335157772525,0.819805351235024,0.7799694335061382
415,AT3G48760,LOC100837870,181,0.6369531865489074,0.8615102945427682,0.7492317405458377
416,AT3G48760,LOC100826779,181,0.5526558029605673,0.7988757909613594,0.6757657969609634
417,AT3G48760,LOC100831822,181,0.4891736119749554,0.6317155429929657,0.5604445774839606
418,AT1G16670,LOC100839675,182,0.8275241530870341,0.8250923457424597,0.8263082494147469
419,AT1G16670,LOC100822755,182,0.36759132562093133,0.6952622619085856,0.5314267937647585
420,AT1G16670,LOC100834246,182,0.7471741924783347,0.7250505894067388,0.7361123909425368
421,AT1G16670,LOC100840649,182,0.7741261350914292,0.9207143545434104,0.8474202448174198
422,AT1G16670,LOC100844840,182,0.795629638843969,0.9052066938618186,0.8504181663528938
423,AT2G25740,LOC100828195,183,0.8761205788447983,0.8275720296791186,0.8518463042619584
424,AT2G25740,LOC100824897,183,0.8400796118920264,0.9040889088748274,0.8720842603834269
425,AT5G16715,LOC100833141,184,0.9884396898453374,0.9857321812867376,0.9870859355660375
426,AT3G51270,LOC100831419,185,0.9911763486337438,0.9791539523977772,0.9851651505157606
427,AT1G29970,LOC100846400,186,0.5391134884106646,0.3064658079850962,0.42278964819788045
428,AT1G29970,LOC100839514,186,0.5219886387195753,0.28941637490765426,0.4057025068136148
429,AT1G29970,LOC100825205,186,0.5437741012563752,0.41523785051231815,0.4795059758843466
430,AT3G14600,LOC100846400,186,0.9712567898163121,0.9690103748434138,0.9701335823298629
431,AT3G14600,LOC100839514,186,0.9704192063689513,0.9802331930748722,0.9753261997219118
432,AT3G14600,LOC100825205,186,0.977667205705519,0.9741753123695115,0.9759212590375153
433,AT2G34480,LOC100846400,186,0.9802628851017954,0.9832203770918317,0.9817416310968136
434,AT2G34480,LOC100839514,186,0.9759920388107973,0.9841711367359394,0.9800815877733684
435,AT2G34480,LOC100825205,186,0.9766222996226729,0.9791089840362316,0.9778656418294522
436,AT4G24220,LOC100833464,187,0.890890243396774,0.8749429865416117,0.8829166149691929
437,AT5G14020,LOC100829154,188,0.4319912648062916,0.38533389008447627,0.4086625774453839
438,AT5G14020,LOC100822763,188,0.38879904908017854,0.22795747277808115,0.30837826092912984
439,AT5G14020,LOC100827277,188,0.2715097234316043,0.08532425400700222,0.17841698871930325
440,AT1G17940,LOC100829154,188,0.6688725795082308,0.8635852632255163,0.7662289213668736
441,AT1G17940,LOC100822763,188,0.5766720570551893,0.6523881412006552,0.6145300991279223
442,AT1G17940,LOC100827277,188,0.4194717419247833,0.44061927857899974,0.4300455102518915
443,AT1G73390,LOC100829154,188,0.7086287680889,0.8545016541932997,0.7815652111410998
444,AT1G73390,LOC100822763,188,0.7726251192105155,0.8549834580670029,0.8138042886387592
445,AT1G73390,LOC100827277,188,0.654044864618319,0.3833038897632737,0.5186743771907963
446,AT5G04900,LOC100846349,189,0.9589915827009993,0.9798156297176629,0.9694036062093311
447,AT2G01620,LOC100822257,190,0.836563419994195,0.9036071050011242,0.8700852624976596
448,AT5G09510,LOC100829629,191,0.9806111871294109,0.9868756624803264,0.9837434248048686
449,AT5G09510,LOC100836895,191,0.9808599742919932,0.981254617287123,0.9810572957895581
450,AT1G04270,LOC100829629,191,0.9816809719285152,0.9862204092120901,0.9839506905703026
451,AT1G04270,LOC100836895,191,0.9799062901687607,0.9850062634503581,0.9824562768095595
452,AT3G09890,LOC100831172,194,0.9296015258945972,0.8666559599139176,0.8981287429042575
453,AT3G62120,LOC100845525,195,0.9678981631214496,0.9315388815726078,0.9497185223470287
454,AT1G74350,LOC106865894,196,0.9168304515487001,0.8650114026916776,0.8909209271201889
455,AT2G41170,LOC100828985,197,0.5240618650744288,0.553470593903575,0.5387662294890019
456,AT2G32560,LOC100828985,197,0.6846208068996973,0.6903093180869174,0.6874650624933074
457,AT2G22740,LOC100825032,198,0.7767715719202223,0.8687823210098609,0.8227769464650416
458,AT2G35160,LOC100825032,198,0.6536468051581872,0.8387691517039797,0.7462079784310834
459,AT4G27700,LOC104584709,199,0.9606004063523655,0.9482799601708798,0.9544401832616227
460,AT4G39952,LOC100824044,200,0.929753167593695,0.9140397648797096,0.9218964662367023
461,AT1G30520,LOC100825942,201,0.9837376124725297,0.9616676838081778,0.9727026481403538
462,AT2G13100,LOC100831220,202,0.6418294149355227,0.69275045771368,0.6672899363246014
463,AT3G57790,LOC100830144,203,0.8510179541402331,0.8521311791346803,0.8515745666374567
464,AT1G16020,LOC100846835,204,0.6847203217647303,0.8248161115215367,0.7547682166431335
465,AT1G80910,LOC100846835,204,0.8844549487913091,0.9193845758519898,0.9019197623216495
466,AT4G00290,LOC100837341,205,0.8450885267653523,0.8132592426043106,0.8291738846848314
467,AT2G32160,LOC100840420,206,0.4878439828060428,0.403218449876337,0.44553121634118986
468,AT2G32170,LOC100840420,206,0.8961064809055853,0.887322134069958,0.8917143074877716
469,AT4G21550,LOC100828664,207,0.6793382261475308,0.582231073137828,0.6307846496426794
470,AT4G21550,LOC100839461,207,0.8231869635526806,0.9133909356631227,0.8682889496079016
471,AT4G32010,LOC100828664,207,0.7402579093585437,0.6050107602865127,0.6726343348225282
472,AT4G32010,LOC100839461,207,0.8840403035203385,0.9607554684739665,0.9223978859971524
473,AT2G30470,LOC100828664,207,0.5944022888418958,0.5752417049433077,0.5848219968926018
474,AT2G30470,LOC100839461,207,0.9614296968943069,0.9631323675842354,0.9622810322392712
475,AT4G02440,LOC106866213,208,0.713239623502094,0.6126296855426717,0.6629346545223829
476,AT4G22200,LOC100844171,209,0.8315876767425469,0.9242989753637619,0.8779433260531544
477,AT2G21370,LOC100832268,211,0.9588588962142887,0.9689589824302187,0.9639089393222537
478,AT3G45020,LOC100826705,212,0.6876725960940415,0.8440689943147144,0.765870795204378
479,AT2G46050,LOC100842537,213,0.8481734875813742,0.7970320881379886,0.8226027878596814
480,AT1G16445,LOC100841937,216,0.9653439482522702,0.9678668936498249,0.9666054209510475
481,AT3G26750,LOC100834319,217,0.8247128581498527,0.8233128834355828,0.8240128707927178
482,AT1G67420,LOC100821988,219,0.7476634738980803,0.5047184659364661,0.6261909699172732
483,AT1G12244,LOC100825620,220,0.9127835137040261,0.9600616708958339,0.9364225922999301
484,AT2G18790,LOC100829838,221,0.8348965460048928,0.9011145729611667,0.8680055594830298
485,AT4G18130,LOC100829838,221,0.570211883733466,0.795805094272958,0.683008489003212
486,AT4G16250,LOC100829838,221,0.947016627275366,0.9539395496739794,0.9504780884746726
487,AT1G10870,LOC100846432,222,0.9409213417920969,0.9473741688883178,0.9441477553402073
488,AT1G60860,LOC100846432,222,0.8864369531865489,0.9453827128770115,0.9159098330317802
489,AT2G24040,LOC100825700,223,0.7326699008997802,0.916031220891016,0.824350560895398
490,AT2G24040,LOC100838843,223,0.7781564871252643,0.9331641666398998,0.855660326882582
491,AT4G30650,LOC100825700,223,0.5081560724799934,0.6027302219509845,0.5554431472154889
492,AT4G30650,LOC100838843,223,0.4888418957581789,0.7747855972762021,0.6318137465171905
493,AT4G30660,LOC100825700,223,0.4978396981382427,0.6557286480583303,0.5767841730982866
494,AT4G30660,LOC100838843,223,0.4963469751627482,0.7456846433045322,0.6210158092336402
495,AT5G22030,LOC100838119,224,0.7914251357963262,0.9522436000385444,0.8718343679174353
496,AT5G22030,LOC100828634,224,0.891669776506199,0.9417916680050107,0.9167307222556049
497,AT1G11890,LOC100825035,225,0.7396856988846042,0.8980695724793627,0.8188776356819835
498,AT1G11890,LOC100834897,225,0.724725297507982,0.8609000096360775,0.7928126535720297
499,AT4G01320,LOC100821110,226,0.9412613509142929,0.8901165965374361,0.9156889737258644
500,AT3G44600,LOC100823393,227,0.9740929634697516,0.9461086307133909,0.9601007970915713
501,AT1G49710,LOC100834636,228,0.7986150847949579,0.8693347894517072,0.8339749371233325
502,AT3G19280,LOC100834636,228,0.6333623585023013,0.8586258953521986,0.7459941269272499
503,AT2G18740,LOC100836785,229,0.8490857071775098,0.8153277872354093,0.8322067472064596
504,AT2G18740,LOC100821943,229,0.920578844798275,0.9472842321652266,0.9339315384817508
505,AT4G30330,LOC100836785,229,0.8086577932578679,0.7228214434844056,0.7657396183711367
506,AT4G30330,LOC100821943,229,0.8770327984409338,0.879671088555552,0.878351943498243
507,AT1G74320,LOC100834585,230,0.6185346436123896,0.7565412905919764,0.6875379671021831
508,AT1G74320,LOC100824694,230,0.6248289588257246,0.5353419201490379,0.5800854394873813
509,AT1G74320,LOC100834192,230,0.6802089812165691,0.7131339735971477,0.6966714774068584
510,AT1G71697,LOC100834585,230,0.43440726458514745,0.6339446889152989,0.5341759767502232
511,AT1G71697,LOC100824694,230,0.7877016212630095,0.8300517136157775,0.8088766674393935
512,AT1G71697,LOC100834192,230,0.5363851225276776,0.6725275431214467,0.6044563328245621
513,AT4G09760,LOC100834585,230,0.2210805655761496,0.4313493720489513,0.32621496881255047
514,AT4G09760,LOC100824694,230,0.7921963760003318,0.602293386438827,0.6972448812195794
515,AT4G09760,LOC100834192,230,0.5170792387112825,0.6378248161115215,0.577452027411402
516,AT1G16830,LOC100840948,231,0.8284114939669113,0.828503517168278,0.8284575055675947
