,arabidopsis,maize,Group Number,Species 1 Score,Species 2 Score,Total Score
298,AT2G35900,Zm00001d043314,127,0.8263805588875561,0.8524564646366378,0.8394185117620969
299,AT4G15770,Zm00001d018337,129,0.9704308752689401,0.9632908518986931,0.9668608635838166
300,AT5G65940,Zm00001d023779,130,0.7338546063056258,0.736686448098064,0.7352705272018449
301,AT5G65940,Zm00001d029860,130,0.7381639936617945,0.8306774329539189,0.7844207133078567
302,AT3G60510,Zm00001d023779,130,0.6980318983517704,0.6162142880306126,0.6571230931911916
303,AT3G60510,Zm00001d029860,130,0.6299850430198292,0.8544021792003114,0.7421936111100702
304,AT4G31810,Zm00001d023779,130,0.669628444918329,0.6305023186431884,0.6500653817807587
305,AT4G31810,Zm00001d029860,130,0.9714928843277503,0.9379965625709376,0.9547447234493439
306,AT2G30660,Zm00001d023779,130,0.7694065231050436,0.6319421474203067,0.7006743352626752
307,AT2G30660,Zm00001d029860,130,0.5519443016444217,0.632480461782923,0.5922123817136724
308,AT1G28340,Zm00001d021566,131,0.9603650603250763,0.8127379446768492,0.8865515025009627
309,AT1G50840,Zm00001d026402,132,0.8717401928117642,0.8857346693906671,0.8787374311012157
310,AT3G20540,Zm00001d026402,132,0.9310942289750767,0.9556895936699419,0.9433919113225093
311,AT4G21540,Zm00001d021787,133,0.8665274630888385,0.7843823977689139,0.8254549304288763
312,AT4G21534,Zm00001d021787,133,0.8439587128111719,0.7914712844958978,0.8177149986535348
313,AT3G08720,Zm00001d022434,135,0.8073067069468509,0.8012906573272368,0.8042986821370439
314,AT3G08720,Zm00001d047531,135,0.6545678025086261,0.8058825436975062,0.7302251731030662
315,AT3G08730,Zm00001d022434,135,0.5080930590726672,0.7034017576288225,0.6057474083507448
316,AT3G08730,Zm00001d047531,135,0.41260532823907475,0.8641242663034666,0.6383647972712707
317,AT4G16060,Zm00001d009890,136,0.8462244731736935,0.8672957810422545,0.856760127107974
318,AT1G35250,Zm00001d002727,137,0.16953218712514995,0.5316859616694231,0.3506090743972865
319,AT1G35290,Zm00001d002727,137,0.5276746444279431,0.700346985763855,0.614010815095899
320,AT1G68260,Zm00001d002727,137,0.6098005242347505,0.7578947368421053,0.6838476305384279
321,AT3G24530,Zm00001d053376,139,0.5879426007374828,0.614638259234037,0.60129042998576
322,AT1G15220,Zm00001d015988,140,0.8257268521162963,0.7988455426922204,0.8122861974042583
323,AT2G19880,Zm00001d012108,143,0.8667644053489715,0.9342672763238966,0.900515840836434
324,AT3G21460,Zm00001d023873,144,0.9640232795770581,0.9514738787819826,0.9577485791795204
325,AT5G14070,Zm00001d023873,144,0.6620462925940734,0.62747348963907,0.6447598911165717
326,AT3G52180,Zm00001d027309,146,0.721074533149703,0.883853811979116,0.8024641725644095
327,AT1G68660,Zm00001d050393,147,0.9867312334325529,0.983221454745922,0.9849763440892374
328,AT3G11750,Zm00001d031979,149,0.27803323115198364,0.6764795537827933,0.4772563924673885
329,AT3G11750,Zm00001d031995,149,0.26369452219112355,0.7593215941887992,0.5115080581899614
330,AT5G62980,Zm00001d031979,149,0.5917632946821272,0.8497130071018582,0.7207381508919927
331,AT5G62980,Zm00001d031995,149,0.5913745612865965,0.8720822388688914,0.731728400077744
332,AT1G01920,Zm00001d036004,150,0.8748119799699169,0.9147777021111003,0.8947948410405087
333,AT4G13650,Zm00001d003791,152,0.7703839099280922,0.7690631384375911,0.7697235241828417
334,AT5G49555,Zm00001d015329,153,0.8602336843040561,0.9114440444920063,0.8858388643980313
335,AT3G05000,Zm00001d003904,154,0.9949797858634324,0.9048026721146675,0.94989122898905
336,AT3G05000,Zm00001d025271,154,0.9754853614109912,0.8924603560657651,0.9339728587383782
337,AT2G33630,Zm00001d017836,155,0.8559798302901062,0.8399649771378539,0.84797240371398
338,AT4G16710,Zm00001d035298,156,0.9246819790602279,0.7697052242436035,0.8471936016519157
339,AT2G44850,Zm00001d051339,160,0.6794107753723907,0.7842382707641974,0.731824523068294
340,AT3G49870,Zm00001d017945,161,0.846106002043627,0.8601225800175114,0.8531142910305691
341,AT3G49870,Zm00001d048155,161,0.804744768759163,0.7592697084671012,0.782007238613132
342,AT3G49870,Zm00001d028112,161,0.7861744191212404,0.7458767065538152,0.7660255628375279
343,AT5G67560,Zm00001d017945,161,0.802365473563661,0.8695138956448423,0.8359396846042516
344,AT5G67560,Zm00001d048155,161,0.8562895829322592,0.7720595388656484,0.8141745608989538
345,AT5G67560,Zm00001d028112,161,0.9147353404317285,0.6815643545091935,0.798149847470461
346,AT5G37680,Zm00001d017945,161,0.6489848505042427,0.6479748354249765,0.6484798429646096
347,AT5G37680,Zm00001d048155,161,0.6441867697365499,0.5456821350974479,0.5949344524169988
348,AT5G37680,Zm00001d028112,161,0.7155211989278363,0.527898303985472,0.6217097514566541
349,AT5G12240,Zm00001d022308,163,0.9479763650095517,0.9256218179459741,0.9367990914777629
350,AT5G12240,Zm00001d007032,163,0.9411938928132451,0.8931543275934754,0.9171741102033601
351,AT3G56950,Zm00001d028951,164,0.8178569841904508,0.9261017608716802,0.8719793725310655
352,AT5G01230,Zm00001d018405,165,0.9350037762672708,0.9181502740214678,0.9265770251443692
353,AT2G27110,Zm00001d046441,166,0.8960352366989711,0.9158737879819697,0.9059545123404704
354,AT4G38180,Zm00001d046441,166,0.9236083344440001,0.8576774653824951,0.8906428999132476
355,AT4G38170,Zm00001d046441,166,0.8884953954925967,0.8872523267503324,0.8878738611214645
356,AT3G53690,Zm00001d020502,167,0.42521404136757995,0.7249213607030516,0.5750677010353158
357,AT1G04910,Zm00001d039127,168,0.9054254841273367,0.8286214612316374,0.867023472679487
358,AT1G04910,Zm00001d049210,168,0.9662505368223081,0.932950676135811,0.9496006064790595
359,AT5G37850,Zm00001d041407,171,0.7777777777777778,0.7541654505950643,0.765971614186421
360,AT5G05600,Zm00001d047744,173,0.808121195966058,0.7307714758244965,0.7694463358952772
361,AT5G05600,Zm00001d012456,173,0.9017726242836199,0.8556027571496002,0.8786876907166101
362,AT3G55970,Zm00001d047744,173,0.8778888444622152,0.7811654830236404,0.8295271637429278
363,AT3G55970,Zm00001d012456,173,0.8308676529388245,0.8442383428276997,0.8375529978832621
364,AT2G38240,Zm00001d047744,173,0.9709449553511929,0.7678178811168401,0.8693814182340165
365,AT2G38240,Zm00001d012456,173,0.9467028003613369,0.8923479370020861,0.9195253686817115
366,AT3G11800,Zm00001d013673,175,0.8370676420789709,0.9194733599247656,0.8782705010018683
367,AT3G11800,Zm00001d013113,175,0.8331186044100879,0.7226600079990488,0.7778893062045684
368,AT3G11800,Zm00001d033214,175,0.8630424373460492,0.9331286729866358,0.8980855551663425
369,AT2G15910,Zm00001d013673,175,0.6587587187347284,0.8095145442163635,0.734136631475546
370,AT2G15910,Zm00001d013113,175,0.6106002043626994,0.5814731941787104,0.5960366992707049
371,AT2G15910,Zm00001d033214,175,0.7262132184163372,0.8947476516306169,0.8104804350234771
372,AT3G44150,Zm00001d013673,175,0.8636101115109511,0.7098615299802186,0.7867358207455848
373,AT3G44150,Zm00001d013113,175,0.6903238704518193,0.4494312388076373,0.5698775546297283
374,AT3G44150,Zm00001d033214,175,0.8930983162290639,0.7827825880165602,0.837940452122812
375,AT3G54890,Zm00001d015385,176,0.9975713418336368,0.9877744268249181,0.9926728843292775
376,AT3G59890,Zm00001d047935,177,0.8173027085462112,0.6737944676849239,0.7455485881155676
377,AT3G59890,Zm00001d049956,177,0.9602825536452085,0.9785517397931056,0.969417146719157
378,AT2G44040,Zm00001d047935,177,0.9909517674411716,0.9105944157992023,0.950773091620187
379,AT2G44040,Zm00001d049956,177,0.7459534704636664,0.9301164185880598,0.8380349445258631
380,AT3G56930,Zm00001d011970,178,0.7595717268648097,0.7463825923403704,0.75297715960259
381,AT3G56930,Zm00001d052696,178,0.8218046114887378,0.84139832019976,0.831601465844249
382,AT3G56930,Zm00001d021065,178,0.8287174019281176,0.8285241755034537,0.8286207887157857
383,AT3G56930,Zm00001d042290,178,0.685396952330179,0.6429613775659111,0.6641791649480451
384,AT3G56930,Zm00001d006102,178,0.8105913190279443,0.8965398709342672,0.8535655949811058
385,AT3G56930,Zm00001d031648,178,0.8330712159580611,0.8359827479975355,0.8345269819777983
386,AT4G24630,Zm00001d011970,178,0.7643926556361582,0.6758698965528424,0.7201312760945002
387,AT4G24630,Zm00001d052696,178,0.7779872178112882,0.7986120569445795,0.7882996373779338
388,AT4G24630,Zm00001d021065,178,0.8582090973134556,0.8427538346791192,0.8504814659962874
389,AT4G24630,Zm00001d042290,178,0.6908601638709596,0.6014203716314817,0.6461402677512207
390,AT4G24630,Zm00001d006102,178,0.7921149000717174,0.8821675260239323,0.8371412130478249
391,AT4G24630,Zm00001d031648,178,0.8157371971846182,0.8154230307747187,0.8155801139796685
392,AT5G50020,Zm00001d011970,178,0.8991218327483821,0.8175308882186983,0.8583263604835403
393,AT5G50020,Zm00001d052696,178,0.8566647415108032,0.7911794273113467,0.823922084411075
394,AT5G50020,Zm00001d021065,178,0.8027603773305492,0.8584298083471156,0.8305950928388324
395,AT5G50020,Zm00001d042290,178,0.8527996208923838,0.8031844861692123,0.8279920535307981
396,AT5G50020,Zm00001d006102,178,0.7410073007833903,0.7524402503486072,0.7467237755659988
397,AT5G50020,Zm00001d031648,178,0.7396448827876257,0.6576580082368584,0.6986514455122421
398,AT3G26935,Zm00001d011970,178,0.9114068658250984,0.8565294937899277,0.8839681798075131
399,AT3G26935,Zm00001d052696,178,0.9257630281220846,0.8645652949378992,0.8951641615299919
400,AT3G26935,Zm00001d021065,178,0.8712705394032864,0.8919609559944224,0.8816157476988544
401,AT3G26935,Zm00001d042290,178,0.8684272322816905,0.804974543567792,0.8367008879247413
402,AT3G26935,Zm00001d006102,178,0.7742172972081008,0.7307909329701333,0.7525041150891171
403,AT3G26935,Zm00001d031648,178,0.7772636976955251,0.6277783182540454,0.7025210079747852
404,AT3G48760,Zm00001d011970,178,0.5000172770398014,0.6461977494568213,0.5731075132483113
405,AT3G48760,Zm00001d052696,178,0.5528257832669401,0.8043713720530532,0.6785985776599966
406,AT3G48760,Zm00001d021065,178,0.7222691170445402,0.7522456788922398,0.7372573979683901
407,AT3G48760,Zm00001d042290,178,0.45729856205665886,0.5160035022862146,0.48665103217143674
408,AT3G48760,Zm00001d006102,178,0.8239469644241069,0.8864610694944385,0.8552040169592727
409,AT3G48760,Zm00001d031648,178,0.8223969671390703,0.8307941758277394,0.8265955714834048
410,AT1G16670,Zm00001d031049,179,0.843895775023324,0.890761098680157,0.8673284368517404
411,AT1G16670,Zm00001d002283,179,0.8485605757696921,0.8932645847520835,0.8709125802608878
412,AT1G16670,Zm00001d053818,179,0.7912168465946955,0.80884002983429,0.8000284382144928
413,AT1G16670,Zm00001d041476,179,0.8783042338620107,0.8993611570515938,0.8888326954568022
414,AT1G16670,Zm00001d049391,179,0.6633901994757653,0.7055161007880144,0.6844531501318898
415,AT2G25740,Zm00001d038796,180,0.8894930916522279,0.7985861140837306,0.8440396028679793
416,AT5G16715,Zm00001d007905,181,0.9873383979741437,0.9842007977429711,0.9857695978585574
417,AT3G51270,Zm00001d042575,182,0.7858782412960741,0.827953432564776,0.806915836930425
418,AT3G51270,Zm00001d012195,182,0.8233151183970856,0.9635437947919706,0.8934294565945281
419,AT1G29970,Zm00001d009579,183,0.7340175041094673,0.42623471803353113,0.5801261110714993
420,AT1G29970,Zm00001d011534,183,0.8119196765738149,0.4176606025229432,0.614790139548379
421,AT1G29970,Zm00001d043942,183,0.7680705495579546,0.4741274010658192,0.621098975311887
422,AT3G14600,Zm00001d009579,183,0.9466657781331912,0.9773324253332036,0.9619991017331975
423,AT3G14600,Zm00001d011534,183,0.9612155137944822,0.9509615072802153,0.9560885105373488
424,AT3G14600,Zm00001d043942,183,0.946377004753654,0.9684325827919562,0.9574047937728052
425,AT2G34480,Zm00001d009579,183,0.9659425118841353,0.9824107403443915,0.9741766261142634
426,AT2G34480,Zm00001d011534,183,0.987835976720423,0.9561630508804358,0.9719995138004294
427,AT2G34480,Zm00001d043942,183,0.983802034741659,0.971372773688174,0.9775874042149164
428,AT4G24220,Zm00001d029580,184,0.5157936825269892,0.27958621136945877,0.397689946948224
429,AT5G14020,Zm00001d000299,185,0.5546670220800569,0.5666439666634238,0.5606554943717403
430,AT5G14020,Zm00001d025903,185,0.4640366075791905,0.5292084184583455,0.49662251301876803
431,AT5G14020,Zm00001d002956,185,0.4075925185481363,0.24335700619385803,0.32547476237099715
432,AT1G17940,Zm00001d000299,185,0.7964814074370252,0.7324512760644679,0.7644663417507466
433,AT1G17940,Zm00001d025903,185,0.8199720111955218,0.7935467133638161,0.8067593622796689
434,AT1G17940,Zm00001d002956,185,0.7109600604202764,0.5655867950838279,0.6382734277520521
435,AT1G73390,Zm00001d000299,185,0.663734506197521,0.6637870091124299,0.6637607576549754
436,AT1G73390,Zm00001d025903,185,0.7650273224043715,0.7766125109446445,0.770819916674508
437,AT1G73390,Zm00001d002956,185,0.8156356505017042,0.557038622434089,0.6863371364678965
438,AT5G09510,Zm00001d007810,188,0.9705984272957484,0.9652041378863054,0.9679012825910269
439,AT5G09510,Zm00001d018979,188,0.972944155671065,0.9541351839240739,0.9635396697975694
440,AT1G04270,Zm00001d007810,188,0.9574836731973877,0.962759023251289,0.9601213482243384
441,AT1G04270,Zm00001d018979,188,0.9589349445407023,0.9599651212648587,0.9594500329027804
442,AT3G62120,Zm00001d053196,192,0.9860436777669884,0.9796672828096118,0.9828554802883
443,AT1G74350,Zm00001d046658,193,0.8156441127252803,0.779803482829069,0.7977237977771746
444,AT2G22740,Zm00001d005650,195,0.7837457609548772,0.8842234977462139,0.8339846293505455
445,AT2G35160,Zm00001d005650,195,0.924836414640493,0.9126957875279696,0.9187661010842314
446,AT4G27700,Zm00001d021245,196,0.9816390903955878,0.9598793656970522,0.97075922804632
447,AT4G39952,Zm00001d025625,197,0.9519747656492958,0.8963258423322632,0.9241503039907795
448,AT1G30520,Zm00001d035200,198,0.9669021280376738,0.9402730486104356,0.9535875883240548
449,AT2G13100,Zm00001d035820,199,0.8191612243991292,0.7329052761293251,0.7760332502642271
450,AT3G57790,Zm00001d020931,200,0.7854635923408414,0.8752991536141648,0.8303813729775031
451,AT4G00290,Zm00001d002580,202,0.9295392953929539,0.901378214482602,0.915458754937778
452,AT4G21550,Zm00001d007173,204,0.8148740503798481,0.9129292732756105,0.8639016618277293
453,AT4G21550,Zm00001d022440,204,0.9037718246034919,0.8279923468560495,0.8658820857297707
454,AT4G21550,Zm00001d021790,204,0.8886963733025309,0.9549567078509583,0.9218265405767446
455,AT4G32010,Zm00001d007173,204,0.9164334266293482,0.8823166974738139,0.899375062051581
456,AT4G32010,Zm00001d022440,204,0.8936336576480518,0.8530142361448909,0.8733239468964713
457,AT4G32010,Zm00001d021790,204,0.9364787418365987,0.9610208515744074,0.9487497967055031
458,AT2G30470,Zm00001d007173,204,0.9155448931538496,0.8574764082109154,0.8865106506823826
459,AT2G30470,Zm00001d022440,204,0.8992136478741837,0.8460810065830009,0.8726473272285923
460,AT2G30470,Zm00001d021790,204,0.9650717490781465,0.9445601063657295,0.954815927721938
461,AT4G22200,Zm00001d010210,206,0.5035852325736373,0.6319486331355191,0.5677669328545782
462,AT4G22200,Zm00001d038252,206,0.9721267048736061,0.9087135583876512,0.9404201316306287
463,AT5G09950,Zm00001d044336,207,0.8629614820738372,0.9536206505172358,0.9082910662955365
464,AT3G45020,Zm00001d021439,209,0.9030387844862056,0.9598080228297176,0.9314234036579616
465,AT2G46050,Zm00001d035333,210,0.9216535607979031,0.9062814151830593,0.9139674879904811
466,AT1G74460,Zm00001d044821,211,0.9990670398507264,0.7654765379252197,0.8822717888879731
467,AT3G26750,Zm00001d015141,214,0.8176158108185297,0.8173492881927554,0.8174825495056426
468,AT5G19580,Zm00001d038992,215,0.2849971122662046,0.5027798496034706,0.3938884809348376
469,AT1G67420,Zm00001d019432,216,0.8650317650717491,0.7574083082011869,0.8112200366364679
470,AT1G12244,Zm00001d029919,217,0.9784886045581767,0.9376333625190517,0.9580609835386142
471,AT2G18790,Zm00001d028905,218,0.8673330667732907,0.8063106009015144,0.8368218338374025
472,AT2G18790,Zm00001d047632,218,0.8389177662268427,0.8928494989784999,0.8658836326026713
473,AT4G18130,Zm00001d028905,218,0.829608897181868,0.8562441223205889,0.8429265097512284
474,AT4G18130,Zm00001d047632,218,0.7925422423623143,0.9217368745338391,0.8571395584480768
475,AT4G16250,Zm00001d028905,218,0.9481363010351415,0.8486363783766255,0.8983863397058836
476,AT4G16250,Zm00001d047632,218,0.9542138700075526,0.8445244349320621,0.8993691524698073
477,AT2G24040,Zm00001d045096,220,0.8259116106643762,0.8921029210940681,0.8590072658792222
478,AT2G24040,Zm00001d006329,220,0.9402757415552299,0.905451243635892,0.922863492595561
479,AT4G30650,Zm00001d045096,220,0.5021102670043094,0.6903107017904176,0.5962104843973635
480,AT4G30650,Zm00001d006329,220,0.5622259032894779,0.7285014755002107,0.6453636893948442
481,AT4G30660,Zm00001d045096,220,0.49611901271237535,0.7042694021972161,0.6001942074547957
482,AT4G30660,Zm00001d006329,220,0.5202490432398469,0.6892823556117651,0.6047656994258059
483,AT5G22030,Zm00001d041280,221,0.9541783286685325,0.9569867367123909,0.9555825326904617
484,AT1G11890,Zm00001d039278,222,0.7541960993380425,0.8882122126017447,0.8212041559698936
485,AT1G11890,Zm00001d034406,222,0.7594117908392198,0.9510523072931867,0.8552320490662033
486,AT3G44600,Zm00001d049958,224,0.9253009907148251,0.9825793689399098,0.9539401798273675
487,AT1G49710,Zm00001d050020,225,0.9216165385697573,0.9367188766741252,0.9291677076219413
488,AT1G49710,Zm00001d031793,225,0.9483613961822679,0.928955475565068,0.9386584358736679
489,AT3G19280,Zm00001d050020,225,0.8912625426020069,0.8534098647728378,0.8723362036874223
490,AT3G19280,Zm00001d031793,225,0.8804097408655586,0.9163342737620391,0.8983720073137988
491,AT2G18740,Zm00001d039372,226,0.9785596872362167,0.9707753672536239,0.9746675272449203
492,AT2G18740,Zm00001d008916,226,0.9870362965924742,0.911781301683043,0.9494087991377587
493,AT4G30330,Zm00001d039372,226,0.957874627926607,0.97659953951422,0.9672370837204135
494,AT4G30330,Zm00001d008916,226,0.9476742636278822,0.870298667185524,0.908986465406703
495,AT1G74320,Zm00001d038824,227,0.617190160972648,0.7026169860881408,0.6599035735303944
496,AT1G71697,Zm00001d038824,227,0.7546187874056727,0.834568862081266,0.7945938247434694
497,AT4G09760,Zm00001d038824,227,0.3960934144860574,0.7545545935077991,0.5753240039969283
498,AT3G61600,Zm00001d053354,229,0.8842685148162958,0.803926019608479,0.8440972672123874
499,AT3G61600,Zm00001d016063,229,0.8747167799546848,0.8891266984466712,0.881921739200678
500,AT2G46260,Zm00001d053354,229,0.8641654449331378,0.8200610377864975,0.8421132413598177
501,AT2G46260,Zm00001d016063,229,0.9249189213203608,0.8591771068665709,0.8920480140934659
502,AT1G31710,Zm00001d006638,230,0.7015860322537651,0.6777644460298415,0.6896752391418033
503,AT1G31690,Zm00001d006638,230,0.27034265658815837,0.5517542058061564,0.4110484311971574
504,AT4G14940,Zm00001d006638,230,0.6598249589053268,0.6419777107587207,0.6509013348320237
