,arabidopsis,grape,Group Number,Species 1 Score,Species 2 Score,Total Score
311,AT1G47670,LOC100241879,108,0.7728931258185363,0.4729980281938845,0.6229455770062104
312,AT1G47670,LOC100243824,108,0.42215453963999633,0.5001618646811266,0.46115820216056147
313,AT5G16450,LOC100263339,109,0.6720981938902933,0.8624915388916683,0.7672948663909809
314,AT5G16450,LOC100256628,109,0.7751347729418573,0.3485270314017481,0.5618309021718026
315,AT5G56260,LOC100263339,109,0.5781804891420218,0.841437358368404,0.709808923755213
316,AT5G56260,LOC100256628,109,0.7264154966040265,0.686135554312958,0.7062755254584923
317,AT3G02770,LOC100263339,109,0.7906922912922973,0.8443156066982548,0.817503948995276
318,AT3G02770,LOC100256628,109,0.5393293332927238,0.3927308043203155,0.46603006880651965
319,AT2G33680,LOC104878995,110,0.957518350440106,0.9273374731451779,0.942427911792642
320,AT2G33680,LOC100262605,110,0.9610696555294977,0.9422290238088231,0.9516493396691604
321,AT4G16760,LOC100257386,111,0.5539853196479152,0.8621913534830337,0.7080883365654744
322,AT2G35690,LOC100257386,111,0.68925775896202,0.8042025957208865,0.7467301773414532
323,AT2G41835,LOC100255506,112,0.9245393354247252,0.9316754465993703,0.9281073910120478
324,AT3G57480,LOC100255506,112,0.8343434958730546,0.9210630095058713,0.8777032526894629
325,AT1G52640,LOC100254318,113,0.9594554259434106,0.8575237646781836,0.9084895953107971
326,AT2G29760,LOC100262644,114,0.9747692869978375,0.9661496806851292,0.9704594838414833
327,AT2G29760,LOC100263911,114,0.9029208418359577,0.9516760351982106,0.9272984385170842
328,AT4G08210,LOC100247249,115,0.88259373191606,0.9322051855557845,0.9073994587359222
329,AT5G61430,LOC100263995,116,0.8318825571833217,0.6224138438447276,0.7271482005140246
330,AT5G61430,LOC100250998,116,0.8602686321688545,0.8010889078548515,0.830678770011853
331,AT5G61430,LOC100251801,116,0.89055523406329,0.8090938520851114,0.8498245430742006
332,AT5G07680,LOC100263995,116,0.7500319800201017,0.6446569940257217,0.6973444870229117
333,AT5G07680,LOC100250998,116,0.7732890689245576,0.8109655963977751,0.7921273326611664
334,AT5G07680,LOC100251801,116,0.8366826059147808,0.7822066570528856,0.8094446314838333
335,AT5G18270,LOC100263995,116,0.7211646818749429,0.6816916330674829,0.7014281574712129
336,AT5G18270,LOC100250998,116,0.7121615447872568,0.7567556431913829,0.7344585939893198
337,AT5G18270,LOC100251801,116,0.7709986903420339,0.6603843550428206,0.7156915226924272
338,AT3G04060,LOC100263995,116,0.8725794170499194,0.7576561994172872,0.8151178082336032
339,AT3G04060,LOC100250998,116,0.8033441963877807,0.8690897318932281,0.8362169641405044
340,AT3G04060,LOC100251801,116,0.8313526025644931,0.8176108773065717,0.8244817399355324
341,AT3G29035,LOC100263995,116,0.7452502055858435,0.7865740604491009,0.7659121330174723
342,AT3G29035,LOC100250998,116,0.7498309627508909,0.9031813767326878,0.8265061697417894
343,AT3G29035,LOC100251801,116,0.7768891054731519,0.8692192236381294,0.8230541645556406
344,AT5G39610,LOC100263995,116,0.7483202875156093,0.8167338650342859,0.7825270762749477
345,AT5G39610,LOC100250998,116,0.7813114853957908,0.9430648341622767,0.8621881597790337
346,AT5G39610,LOC100251801,116,0.7913379831267322,0.8494481885870685,0.8203930858569004
347,AT2G42810,LOC100259074,117,0.857332561751896,0.9438241266664705,0.9005783442091833
348,AT2G37150,LOC100249661,118,0.9188377546980172,0.8506724741752258,0.8847551144366215
349,AT2G37150,LOC100263731,118,0.871982456674687,0.9524588716560228,0.912220664165355
350,AT4G00070,LOC100249661,118,0.748777144945634,0.7351246358044674,0.7419508903750507
351,AT4G00070,LOC100263731,118,0.624128163737703,0.6665705288560582,0.6453493462968806
352,AT1G73090,LOC100243398,119,0.9188316632656169,0.9525707054357103,0.9357011843506636
353,AT2G40390,LOC100263842,120,0.5912953430999299,0.4528941077986076,0.5220947254492687
354,AT2G40390,LOC100243866,120,0.4360125483507447,0.3169487036110539,0.37648062598089926
355,AT5G64190,LOC100263842,120,0.7943227850028934,0.8126130191523523,0.8034679020776229
356,AT5G64190,LOC100243866,120,0.5624645935491731,0.5438064687012567,0.5531355311252149
357,AT2G15020,LOC100263842,120,0.19348216733164805,0.4050083221336054,0.2992452447326267
358,AT2G15020,LOC100243866,120,0.9750799500502543,0.8897318932281704,0.9324059216392123
359,AT4G36720,LOC104879140,121,0.7888404958425974,0.858494952764943,0.8236677243037702
360,AT4G36720,LOC100855164,121,0.8769165169189534,0.9135995762088349,0.8952580465638942
361,AT2G40570,LOC100254132,122,0.8635823713946335,0.8765237352482416,0.8700530533214375
362,AT3G11950,LOC100246957,123,0.7763591508543234,0.7420465581682804,0.7592028545113019
363,AT1G01470,LOC100241458,124,0.6832881552096977,0.6904525998083785,0.6868703775090381
364,AT2G46140,LOC100241458,124,0.746779155118326,0.337966914205179,0.5423730346617526
365,AT1G04640,LOC100251835,125,0.6651539609539183,0.7085847140881133,0.6868693375210158
366,AT3G44100,LOC100257110,126,0.8211311789967412,0.9219047058477295,0.8715179424222353
367,AT3G44100,LOC100244437,126,0.872146925349496,0.8301715765619943,0.8511592509557451
368,AT5G06480,LOC100257110,126,0.8305972649468523,0.859089437593808,0.8448433512703302
369,AT5G06480,LOC100244437,126,0.7628118051959919,0.8264634038670944,0.7946376045315431
370,AT3G11780,LOC100257110,126,0.9373739834922181,0.9097442538038201,0.9235591186480191
371,AT3G11780,LOC100244437,126,0.9620138275515487,0.9155949262779952,0.938804376914772
372,AT5G45620,LOC100252379,127,0.9756708189930863,0.9706112598958181,0.9731410394444522
373,AT4G19006,LOC100252379,127,0.9930984070904274,0.962312016245328,0.9777052116678777
374,AT4G26680,LOC104877359,128,0.8503822373831206,0.8242090703081315,0.837295653845626
375,AT3G07720,LOC100252786,130,0.3537172966223007,0.4736513729067954,0.413684334764548
376,AT3G12300,LOC100241992,131,0.7570188529832791,0.8179993525412754,0.7875091027622773
377,AT3G12300,LOC100260180,131,0.7899735022690586,0.7695517819829895,0.779762642126024
378,AT1G63770,LOC100263283,132,0.9477659671671793,0.916754465993702,0.9322602165804407
379,AT4G11240,LOC100256994,133,0.8915359546797429,0.7273021572147503,0.8094190559472466
380,AT1G64040,LOC100256994,133,0.846057320378887,0.8052561876453103,0.8256567540120987
381,AT1G14170,LOC100265365,134,0.7775469801723875,0.7477795108743636,0.7626632455233755
382,AT2G35900,LOC100245232,135,0.7712910790972497,0.8547985520468525,0.8130448155720511
383,AT2G46890,LOC104881860,136,0.7519751469558066,0.8095823891226934,0.78077876803925
384,AT4G15770,LOC100247303,137,0.9358511253921359,0.961852909149769,0.9488520172709525
385,AT4G15770,LOC100264731,137,0.9696707580787622,0.9846140263103681,0.9771423921945652
386,AT5G65940,LOC100257773,138,0.8129564767154996,0.7641778745695871,0.7885671756425434
387,AT5G65940,LOC100256133,138,0.9234367861602656,0.8246976073457136,0.8740671967529896
388,AT5G65940,LOC100263739,138,0.8327353577193677,0.9153123988345744,0.874023878276971
389,AT5G65940,LOC100254744,138,0.8520330155636098,0.6779069425233232,0.7649699790434665
390,AT3G60510,LOC100257773,138,0.7666798647702008,0.8156685011330527,0.7911741829516268
391,AT3G60510,LOC100256133,138,0.7891146103006121,0.6818328967891933,0.7354737535449027
392,AT3G60510,LOC100263739,138,0.7560198580696251,0.8743635775037523,0.8151917177866888
393,AT3G60510,LOC100254744,138,0.7869156032040934,0.6372759645663498,0.7120957838852215
394,AT4G31810,LOC100257773,138,0.8683458715316907,0.9311986815385974,0.8997722765351441
395,AT4G31810,LOC100256133,138,0.7356379252581244,0.6390594190529444,0.6873486721555344
396,AT4G31810,LOC100263739,138,0.7168824048975116,0.6992142205479854,0.7080483127227486
397,AT4G31810,LOC100254744,138,0.797630432796272,0.6316783895935725,0.7146544111949222
398,AT2G30660,LOC100257773,138,0.5037492766424024,0.5102857647370435,0.507017520689723
399,AT2G30660,LOC100256133,138,0.6596533974964214,0.5632537743900644,0.6114535859432428
400,AT2G30660,LOC100263739,138,0.6414704717814395,0.4543747608817211,0.5479226163315802
401,AT2G30660,LOC100254744,138,0.5871897176621083,0.4476411901468554,0.5174154539044818
402,AT1G28340,LOC100265740,139,0.7552645204519842,0.830824921274905,0.7930447208634446
403,AT1G50840,LOC100257153,140,0.9235951634026742,0.9706701197798641,0.9471326415912691
404,AT3G20540,LOC100257153,140,0.8828989803618987,0.9663380323140762,0.9246185063379875
405,AT4G21540,LOC100248229,141,0.8853226936314074,0.90218664469231,0.8937546691618588
406,AT4G21534,LOC100248229,141,0.8744190296348187,0.8816857470790782,0.8780523883569484
407,AT3G55040,LOC100853342,142,0.9521274327658149,0.9467376909267489,0.9494325618462819
408,AT3G55040,LOC100246597,142,0.3441537477537843,0.5307925483386797,0.43747314804623205
409,AT3G55040,LOC100267329,142,0.9623610391983675,0.9768504076046971,0.9696057234015323
410,AT3G55040,LOC100261962,142,0.269223037797338,0.4989081491509462,0.38406559347414215
411,AT5G02780,LOC100853342,142,0.4432735357719368,0.15138762176638512,0.29733057876916097
412,AT5G02780,LOC100246597,142,0.7246489812079311,0.7713470084463934,0.7479979948271622
413,AT5G02780,LOC100267329,142,0.4047574087046569,0.08486418081756379,0.24481079476111034
414,AT5G02780,LOC100261962,142,0.7308135107970639,0.8453279967038465,0.7880707537504552
415,AT5G02790,LOC100853342,142,0.868260591478086,0.9094205244415668,0.8888405579598264
416,AT5G02790,LOC100246597,142,0.6152468552980234,0.6517966979605051,0.6335217766292642
417,AT5G02790,LOC100267329,142,0.942831906922913,0.9424291474145796,0.9426305271687463
418,AT5G02790,LOC100261962,142,0.5456948801510675,0.7536831572441802,0.6496890186976239
419,AT5G51310,LOC109121740,143,0.4612128041909055,0.646758291886165,0.5539855480385352
420,AT5G51310,LOC100256734,143,0.45757012761550875,0.584202007122046,0.5208860673687774
421,AT4G23340,LOC109121740,143,0.4407334084609996,0.6643515112275229,0.5525424598442612
422,AT4G23340,LOC100256734,143,0.42102153321353514,0.7205156125842432,0.5707685728988892
423,AT3G49710,LOC100854058,144,0.8217646879663753,0.839865799464375,0.8308152437153751
424,AT3G49710,LOC100241399,144,0.9019705783815064,0.9042702845875393,0.9031204314845229
425,AT3G08720,LOC100258607,145,0.7288642524289587,0.6554401247829542,0.6921521886059565
426,AT3G08730,LOC100258607,145,0.7324642889775531,0.7558845169075017,0.7441744029425275
427,AT4G16060,LOC100246622,146,0.7813053939633905,0.89892580711616,0.8401156005397752
428,AT1G35250,LOC100268132,147,0.17298314365289666,0.19775743841784632,0.1853702910353715
429,AT1G35250,LOC100250950,147,0.2213423486532858,0.13852085111392332,0.17993159988360458
430,AT1G35290,LOC100268132,147,0.7604422379922638,0.9136878660349039,0.8370650520135838
431,AT1G35290,LOC100250950,147,0.8409283342978101,0.9205097265958386,0.8807190304468244
432,AT1G68260,LOC100268132,147,0.9193981664788474,0.9624532799670384,0.9409257232229429
433,AT1G68260,LOC100250950,147,0.9209636646057321,0.9675152299949968,0.9442394473003645
434,AT1G77010,LOC100264292,148,0.9510979806901594,0.9218929338709203,0.9364954572805398
435,AT3G24530,LOC100254275,149,0.8183778515517924,0.8312310544748227,0.8248044530133076
436,AT1G15220,LOC100254866,150,0.7943045107056925,0.8181641602166044,0.8062343354611485
437,AT1G11755,LOC100852815,151,0.6341912100630464,0.6744459813414168,0.6543185957022315
438,AT2G32640,LOC100241486,152,0.9914598117747387,0.9925718826333911,0.992015847204065
439,AT2G19880,LOC100264719,153,0.8661224987055707,0.7608228611789635,0.8134726799422671
440,AT3G21460,LOC100254900,154,0.9106752352815765,0.5828246858353688,0.7467499605584726
441,AT3G21460,LOC100254548,154,0.9240763865623002,0.8092763177256541,0.8666763521439771
442,AT5G14070,LOC100254900,154,0.5575670818993086,0.6519144177285972,0.6047407498139529
443,AT5G14070,LOC100254548,154,0.39688118661103156,0.3427057888695959,0.36979348774031373
444,AT2G36980,LOC100249490,155,0.9119909846800476,0.8935636716795669,0.9027773281798073
445,AT3G52180,LOC100246216,156,0.8574604818323028,0.7980752817916948,0.8277678818119989
446,AT1G68660,LOC100247572,157,0.965016903724911,0.9751199270137437,0.9700684153693273
447,AT1G68660,LOC100242343,157,0.814205220357567,0.7779864033667854,0.7960958118621762
448,AT5G05920,LOC100247561,158,0.872445405537112,0.8484416845698814,0.8604435450534967
449,AT3G11750,LOC100263553,159,0.7087381597782718,0.6960063568674769,0.7023722583228744
450,AT5G62980,LOC100263553,159,0.8602503578716535,0.8386179699225993,0.8494341638971263
451,AT1G01920,LOC100267311,160,0.9030426704839642,0.866463273067352,0.8847529717756581
452,AT5G54880,LOC100260565,161,0.9252154844211616,0.9525824774125194,0.9388989809168405
453,AT4G13650,LOC100246875,162,0.9447628909938173,0.9386621148356338,0.9417125029147255
454,AT5G49555,LOC100265006,163,0.6524350501020315,0.7752670767238589,0.7138510634129451
455,AT5G49555,LOC100259816,163,0.8073219017451954,0.8541922952411783,0.8307570984931869
456,AT3G05000,LOC100258923,164,0.9689336947583225,0.9503987757144118,0.9596662352363672
457,AT2G33630,LOC100241063,165,0.7385983614046844,0.8891020924688778,0.8138502269367811
458,AT4G16710,LOC100264877,166,0.8541528340389243,0.8675476029312222,0.8608502184850733
459,AT4G16710,LOC100267547,166,0.8491274023086529,0.9053356484887726,0.8772315253987127
460,AT3G29230,LOC100243081,167,0.9415527061188439,0.918873421819359,0.9302130639691015
461,AT3G29230,LOC100247571,167,0.9704382785612037,0.9932958592071572,0.9818670688841804
462,AT2G44850,LOC100256529,170,0.7017939268418969,0.861902940051208,0.7818484334465525
463,AT3G49870,LOC100243336,171,0.7657417841805501,0.9008976132317019,0.833319698706126
464,AT3G49870,LOC100244584,171,0.6371394633448055,0.7619824008946703,0.6995609321197379
465,AT3G49870,LOC100244974,171,0.8823927146468492,0.8749933782630449,0.8786930464549471
466,AT5G67560,LOC100243336,171,0.9252215758535619,0.897295388328085,0.9112584820908234
467,AT5G67560,LOC100244584,171,0.857649316236713,0.7533182259630948,0.8054837710999039
468,AT5G67560,LOC100244974,171,0.7933664301160417,0.8633685511639543,0.828367490639998
469,AT5G37680,LOC100243336,171,0.7550330460207718,0.8523499808705377,0.8036915134456548
470,AT5G37680,LOC100244584,171,0.8023391100417263,0.7817181200153036,0.792028615028515
471,AT5G37680,LOC100244974,171,0.7704687357232053,0.790352865004856,0.7804108003640307
472,AT1G75880,LOC100262635,172,0.5613940243048153,0.6880131846140263,0.6247036044594207
473,AT1G75880,LOC100257502,172,0.5548457344744616,0.8567232702551576,0.7057845023648096
474,AT1G75880,LOC100242089,172,0.4424207352358907,0.5433532475941022,0.4928869914149965
475,AT1G75880,LOC100264374,172,0.4882206925958639,0.6472115129933194,0.5677161027945916
476,AT1G75880,LOC100245479,172,0.5075229190144063,0.6592961011866807,0.5834095101005434
477,AT1G75880,LOC100267792,172,0.4244738525264216,0.7855086965478678,0.6049912745371447
478,AT1G75900,LOC100262635,172,0.7343465415892547,0.645380970599488,0.6898637560943713
479,AT1G75900,LOC100257502,172,0.7960649346693875,0.9106742399717472,0.8533695873205673
480,AT1G75900,LOC100242089,172,0.7982395760363049,0.6997439595043997,0.7489917677703524
481,AT1G75900,LOC100264374,172,0.854183291200926,0.8745048412254628,0.8643440662131944
482,AT1G75900,LOC100245479,172,0.8742545609600098,0.835444114175095,0.8548493375675523
483,AT1G75900,LOC100267792,172,0.812798099473091,0.7528061449718944,0.7828021222224927
484,AT2G39500,LOC100853537,173,0.9515913867145859,0.9671594546958742,0.9593754207052301
485,AT5G12240,LOC100259858,174,0.9653641153717296,0.960220528365559,0.9627923218686443
486,AT3G56950,LOC100246584,175,0.831316053970091,0.6811324641690456,0.7562242590695682
487,AT5G01230,LOC100252784,176,0.9352297992873024,0.8837576149974985,0.9094937071424005
488,AT2G27110,LOC100259892,177,0.902055858435111,0.8614026310368168,0.8817292447359639
489,AT2G27110,LOC100267671,177,0.9122650991380623,0.925024279702169,0.9186446894201157
490,AT2G27110,LOC100262332,177,0.9285353150793408,0.9229170958533212,0.925726205466331
491,AT2G27110,LOC100249541,177,0.9739652179209941,0.972182818799847,0.9730740183604205
492,AT2G27110,LOC100263583,177,0.9545518228611458,0.9682215486035491,0.9613866857323474
493,AT2G27110,LOC100267491,177,0.9641580117564645,0.9415403631654845,0.9528491874609746
494,AT4G38180,LOC100259892,177,0.8800657874699236,0.8036139968804261,0.8418398921751749
495,AT4G38180,LOC100267671,177,0.8695093351201535,0.8569292798493187,0.8632193074847361
496,AT4G38180,LOC100262332,177,0.8532756677732768,0.905653491862621,0.8794645798179489
497,AT4G38180,LOC100249541,177,0.8583863795571529,0.9366549927896641,0.8975206861734085
498,AT4G38180,LOC100263583,177,0.8878201809155423,0.94620206598193,0.9170111234487361
499,AT4G38180,LOC100267491,177,0.8648798464959034,0.9335766208540569,0.8992282336749802
500,AT4G38170,LOC100259892,177,0.9580787622209362,0.8480708673003914,0.9030748147606638
501,AT4G38170,LOC100267671,177,0.9434775987573478,0.8897495511933842,0.916613574975366
502,AT4G38170,LOC100262332,177,0.9701763469679895,0.9301862915330057,0.9501813192504975
503,AT4G38170,LOC100249541,177,0.945445131422654,0.951211042114247,0.9483280867684505
504,AT4G38170,LOC100263583,177,0.9410653915268176,0.9534300597427823,0.9472477256348
505,AT4G38170,LOC100267491,177,0.9424420552492919,0.9229465257953442,0.9326942905223181
506,AT2G01818,LOC100247341,178,0.8791642554746748,0.7603931840254275,0.8197787197500512
507,AT3G53690,LOC100252570,179,0.5328785063807754,0.3833249948497601,0.45810175061526776
508,AT3G53690,LOC100256964,179,0.2123960649346694,0.46189705406280346,0.3371465594987364
509,AT1G04910,LOC100247000,180,0.8989675022081443,0.8893434179934665,0.8941554601008054
510,AT1G04910,LOC100241672,180,0.6576127676423111,0.8004944230259866,0.7290535953341488
511,AT3G20475,LOC100252044,181,0.7689885176499254,0.813531887342182,0.7912602024960537
512,AT3G60750,LOC100248004,182,0.87073980446502,0.9306041967097325,0.9006720005873763
513,AT2G45290,LOC100248004,182,0.7582005908689429,0.5093028046734748,0.6337516977712088
514,AT5G37850,LOC100251978,183,0.5844120244875582,0.7505027615095597,0.667457392998559
515,AT4G35130,LOC100264174,184,0.9051442146620777,0.9821183672268166,0.9436312909444471
516,AT4G33990,LOC100254933,185,0.9450613711814333,0.9426940168927866,0.94387769403711
517,AT4G33990,LOC100854677,185,0.898943136478543,0.9676859236587304,0.9333145300686367
