,arabidopsis,mustard,Group Number,Species 1 Score,Species 2 Score,Total Score
311,AT3G04130,LOC103848937,96,0.9388124036678075,0.9549285547573974,0.9468704792126024
312,AT1G44446,LOC103847721,97,0.997582080107747,0.990487798552942,0.9940349393303445
313,AT5G59290,LOC103851587,98,0.9542830272473157,0.972417727756023,0.9633503775016694
314,AT5G59290,LOC103856639,98,0.9176101779043339,0.8673167189647571,0.8924634484345455
315,AT5G59290,LOC103829766,98,0.8473262101935787,0.7297321127564119,0.7885291614749953
316,AT2G28760,LOC103851587,98,0.9526241542360041,0.9534503773242395,0.9530372657801218
317,AT2G28760,LOC103856639,98,0.33641160949868076,0.7947408002904489,0.5655762048945648
318,AT2G28760,LOC103829766,98,0.9768410878027116,0.9176110578045176,0.9472260728036146
319,AT3G46440,LOC103851587,98,0.7282321899736148,0.9763595342444439,0.8522958621090293
320,AT3G46440,LOC103856639,98,0.8160558008307427,0.9222323072534425,0.8691440540420926
321,AT3G46440,LOC103829766,98,0.5954126283340735,0.5595290578563834,0.5774708430952284
322,AT3G25070,LOC103860268,99,0.8359326697841288,0.9326417883353647,0.8842872290597468
323,AT3G04380,LOC103827937,100,0.8856553201494292,0.9365161691864837,0.9110857446679564
324,AT3G04380,LOC103848920,100,0.7510123043966666,0.7521692902155027,0.7515907973060847
325,AT3G04380,LOC103859033,100,0.7916559993730243,0.7823137366769534,0.7869848680249889
326,AT3G04380,LOC103848850,100,0.9077196373990961,0.8203884754026088,0.8640540564008525
327,AT5G43990,LOC103827937,100,0.96525510070796,0.9805451103446489,0.9729001055263045
328,AT5G43990,LOC103848920,100,0.6638522427440633,0.7576774461243225,0.710764844434193
329,AT5G43990,LOC103859033,100,0.792826353875493,0.874033349757527,0.83342985181651
330,AT5G43990,LOC103848850,100,0.8733561482797355,0.9034568605585954,0.8884065044191655
331,AT2G43080,LOC103866693,102,0.7486820449855012,0.7867482689764269,0.767715156980964
332,AT2G43080,LOC103866039,102,0.8113325844457797,0.8574933222686134,0.8344129533571966
333,AT1G79080,LOC103832386,103,0.9456098644165208,0.9742382199631752,0.9599240421898481
334,AT4G21770,LOC103859419,104,0.9872932939731968,0.9817069059412359,0.9845000999572163
335,AT5G59440,LOC103845368,105,0.7443924867420779,0.8790021005679313,0.8116972936550046
336,AT1G11570,LOC103835361,106,0.6898926304239923,0.8388942195482482,0.7643934249861202
337,AT1G11570,LOC103839005,106,0.7731340944120797,0.8378776484012345,0.8055058714066571
338,AT1G11570,LOC103829076,106,0.7721100342224195,0.7424029459816913,0.7572564901020554
339,AT1G11570,LOC103839050,106,0.7809399409597951,0.7909390316641166,0.7859394863119559
340,AT1G11570,LOC103835410,106,0.651103738342172,0.7397577863644614,0.6954307623533167
341,AT1G11570,LOC103829038,106,0.7341675592361347,0.7747879982365602,0.7544777787363475
342,AT1G27970,LOC103835361,106,0.8646168046883843,0.9309924535152097,0.8978046291017969
343,AT1G27970,LOC103839005,106,0.8490469099680417,0.9063613495500634,0.8777041297590525
344,AT1G27970,LOC103829076,106,0.7583037987176026,0.8382458961126527,0.7982748474151276
345,AT1G27970,LOC103839050,106,0.8172627289114136,0.8472083192863256,0.8322355240988696
346,AT1G27970,LOC103835410,106,0.6364383140160982,0.7910479500012966,0.7137431320086973
347,AT1G27970,LOC103829038,106,0.8821140689266816,0.9177407224916366,0.8999273957091591
348,AT1G27310,LOC103835361,106,0.8813303493937784,0.9094888618033765,0.8954096055985774
349,AT1G27310,LOC103839005,106,0.9002673354406682,0.8877466870672441,0.8940070112539562
350,AT1G27310,LOC103829076,106,0.8373607809329745,0.9199087160602681,0.8786347484966213
351,AT1G27310,LOC103839050,106,0.8620508488843608,0.938844946967143,0.900447897925752
352,AT1G27310,LOC103835410,106,0.7192455393296585,0.8961074660926844,0.8076765027111714
353,AT1G27310,LOC103829038,106,0.8776729915735637,0.8969736262026399,0.8873233088881018
354,AT4G35180,LOC103831015,107,0.8756028109407246,0.8752107051165685,0.8754067580286465
355,AT4G35180,LOC103868705,107,0.14133075576686957,0.14524519592334223,0.14328797584510589
356,AT4G35180,LOC103833066,107,0.16240758640507852,0.24732242421099038,0.20486500530803445
357,AT1G47670,LOC103831015,107,0.2601269625643303,0.20226135214335728,0.2311941573538438
358,AT1G47670,LOC103868705,107,0.9736513493037958,0.9751614325354632,0.9744063909196294
359,AT1G47670,LOC103833066,107,0.9745395647744194,0.7960270739866704,0.8852833193805449
360,AT5G16450,LOC103856197,108,0.6080305128138144,0.4808433391250227,0.5444369259694185
361,AT5G16450,LOC103843584,108,0.8774785130228062,0.9141256710147558,0.895802092018781
362,AT5G16450,LOC103851838,108,0.5265132317981139,0.19997406706257617,0.36324364943034504
363,AT5G16450,LOC103856943,108,0.6654667049818439,0.7351832162028994,0.7003249605923716
364,AT5G16450,LOC103858977,108,0.8490033699939915,0.8842198075776043,0.8666115887857979
365,AT5G56260,LOC103856197,108,0.6643276992606912,0.6554912994994944,0.6599094993800928
366,AT5G56260,LOC103843584,108,0.6935186394628909,0.9013925987396592,0.797455619101275
367,AT5G56260,LOC103851838,108,0.6959481700148907,0.7719664946448485,0.7339573323298696
368,AT5G56260,LOC103856943,108,0.6659160375140416,0.7604782033660953,0.7131971204400684
369,AT5G56260,LOC103858977,108,0.5973719271663314,0.8474676486605638,0.7224197879134475
370,AT3G02770,LOC103856197,108,0.6484959841630601,0.5533103394621509,0.6009031618126055
371,AT3G02770,LOC103843584,108,0.8309807234021555,0.9264438162910712,0.8787122698466133
372,AT3G02770,LOC103851838,108,0.2480269135092929,0.38299317963745755,0.3155100465733752
373,AT3G02770,LOC103856943,108,0.634319368612323,0.6857342911231555,0.6600268298677392
374,AT3G02770,LOC103858977,108,0.7688869150767319,0.8302637379736002,0.799575326525166
375,AT2G33680,LOC103867518,109,0.9844301052796572,0.9522782085526829,0.96835415691617
376,AT4G16760,LOC103869185,110,0.9412732830011233,0.9211016311817639,0.9311874570914436
377,AT2G35690,LOC103869185,110,0.8034065675696856,0.8632296880267628,0.8333181277982242
378,AT2G41835,LOC103841653,111,0.8561508921340683,0.8703716189932834,0.8632612555636758
379,AT2G41835,LOC103865905,111,0.837691684735756,0.8416794170275668,0.8396855508816614
380,AT3G57480,LOC103841653,111,0.8854358786802162,0.9661367703119732,0.9257863244960947
381,AT3G57480,LOC103865905,111,0.7767966770291805,0.7795729133350046,0.7781847951820926
382,AT2G29760,LOC103868004,113,0.9743566968834086,0.9861881175280724,0.9802724072057405
383,AT5G61430,LOC103856295,115,0.8472896366153766,0.7919089235237675,0.8195992800695721
384,AT5G61430,LOC103845851,115,0.5971472609002325,0.7514224216176966,0.6742848412589646
385,AT5G07680,LOC103856295,115,0.7905966718043836,0.8991571795337259,0.8448769256690547
386,AT5G07680,LOC103845851,115,0.47066276548499175,0.7303389434921294,0.6005008544885606
387,AT5G18270,LOC103856295,115,0.7701350609995037,0.8831565571432276,0.8266458090713656
388,AT5G18270,LOC103845851,115,0.4298766947934899,0.5955550945255569,0.5127158946595234
389,AT3G04060,LOC103856295,115,0.6402857963896653,0.8367573455045253,0.7385215709470954
390,AT3G04060,LOC103845851,115,0.5108283915462787,0.5857524441793522,0.5482904178628154
391,AT3G29035,LOC103856295,115,0.6418837134373068,0.7566453152148543,0.6992645143260805
392,AT3G29035,LOC103845851,115,0.4727512329069319,0.698446617048313,0.5855989249776224
393,AT5G39610,LOC103856295,115,0.5681130646046135,0.8057363657581494,0.6869247151813815
394,AT5G39610,LOC103845851,115,0.39144700749758354,0.5883042452218562,0.4898756263597199
395,AT2G42810,LOC103865967,116,0.9078920556963347,0.9074142268094708,0.9076531412529028
396,AT2G42810,LOC103866664,116,0.9143969278194309,0.8645522678353778,0.8894745978274043
397,AT2G37150,LOC103865579,117,0.9445126570704564,0.9623972407354581,0.9534549489029572
398,AT2G37150,LOC103857659,117,0.9511742731001332,0.9522937683151371,0.9517340207076352
399,AT4G00070,LOC103865579,117,0.6329972047336659,0.7244625398718912,0.6787298723027786
400,AT4G00070,LOC103857659,117,0.5801157292510254,0.6543606234278156,0.6172381763394206
401,AT1G73090,LOC103852823,118,0.9404164163118158,0.981924742615596,0.961170579463706
402,AT4G36720,LOC103835000,120,0.8025079025052901,0.9091309872669278,0.855819444886109
403,AT2G40570,LOC103865819,121,0.9768228010136106,0.9418272347708826,0.9593250178922466
404,AT3G11950,LOC103859422,122,0.8637686459938869,0.9044319390057313,0.8841002924998091
405,AT3G11950,LOC103870293,122,0.8946733195747014,0.9118850652213375,0.9032791923980195
406,AT1G01470,LOC103836663,123,0.8989994513963271,0.9300070018931045,0.9145032266447157
407,AT1G01470,LOC103866268,123,0.7964157893361895,0.933274552008506,0.8648451706723477
408,AT2G46140,LOC103836663,123,0.44286945844980274,0.40839708513783357,0.42563327179381816
409,AT2G46140,LOC103866268,123,0.8064996473262102,0.8753559295661419,0.8409277884461761
410,AT1G04640,LOC103844232,124,0.9710807492358735,0.9803739529576514,0.9757273510967625
411,AT3G44100,LOC103846989,125,0.603490164319862,0.7975052514198283,0.7004977078698451
412,AT3G44100,LOC103870309,125,0.7500143681914365,0.9052877259407174,0.827651047066077
413,AT3G44100,LOC103848050,125,0.825800047023172,0.8961437722050776,0.8609719096141248
414,AT3G44100,LOC103859408,125,0.7220408056636798,0.7396177485023729,0.7308292770830264
415,AT5G06480,LOC103846989,125,0.6766460287189668,0.8032519903529473,0.7399490095359571
416,AT5G06480,LOC103870309,125,0.6285604813779532,0.6863255620964187,0.6574430217371859
417,AT5G06480,LOC103848050,125,0.7563764291996482,0.7161536267212987,0.7362650279604734
418,AT5G06480,LOC103859408,125,0.4958506404730183,0.6725033064495216,0.58417697346127
419,AT3G11780,LOC103846989,125,0.6852895843674077,0.7924898213220611,0.7388897028447344
420,AT3G11780,LOC103870309,125,0.9465869014342068,0.9363968776743342,0.9414918895542705
421,AT3G11780,LOC103848050,125,0.7771571880143159,0.8774201913850781,0.8272886896996969
422,AT3G11780,LOC103859408,125,0.9335249092191541,0.8503876974144862,0.8919563033168201
423,AT5G45620,LOC103834095,126,0.9451030591185767,0.9626202639973029,0.9538616615579398
424,AT5G45620,LOC103827785,126,0.9638548551425064,0.938559684655481,0.9512072698989937
425,AT4G19006,LOC103834095,126,0.9552443898743437,0.9556287440678406,0.9554365669710921
426,AT4G19006,LOC103827785,126,0.942668303769691,0.9046134695676981,0.9236408866686945
427,AT4G26680,LOC117125648,127,0.9137542778024504,0.8418557610020487,0.8778050194022495
428,AT3G07720,LOC103870643,129,0.8075341571096423,0.7249189595705505,0.7662265583400965
429,AT3G12300,LOC103859440,130,0.8326445309438595,0.8606571406343198,0.8466508357890896
430,AT1G63770,LOC103871487,131,0.9159486924945792,0.9658203884754026,0.9408845404849909
431,AT1G63770,LOC103873652,131,0.9218788369602131,0.9352713881901403,0.9285751125751767
432,AT4G11240,LOC103833886,132,0.823323493299198,0.9204273748087446,0.8718754340539713
433,AT4G11240,LOC103838234,132,0.8812142427963113,0.7989678690905319,0.8400910559434216
434,AT4G11240,LOC103858598,132,0.7315342616055801,0.8150877829931796,0.7733110222993799
435,AT1G64040,LOC103833886,132,0.8441025105149038,0.8028422499416509,0.8234723802282773
436,AT1G64040,LOC103838234,132,0.9115285143290055,0.9161225071963901,0.9138255107626978
437,AT1G64040,LOC103858598,132,0.7312050994017607,0.6767614947745131,0.7039832970881369
438,AT1G14170,LOC103875447,133,0.7435669688340866,0.6803402401390005,0.7119536044865435
439,AT1G14170,LOC103842994,133,0.7015961754486795,0.8603563185602032,0.7809762470044413
440,AT2G35900,LOC103865492,134,0.9157919485879986,0.9084930370063018,0.9121424927971502
441,AT2G46890,LOC103866423,135,0.9493223728705323,0.8712325925157542,0.9102774826931432
442,AT4G15770,LOC103833523,136,0.9887980354763708,0.9859650942662276,0.9873815648712991
443,AT4G15770,LOC103870356,136,0.9927688811097468,0.9755971058841835,0.9841829934969651
444,AT4G15770,LOC103860799,136,0.9896601269625642,0.9863281553901612,0.9879941411763626
445,AT5G65940,LOC103830260,137,0.7527208129783955,0.7714633956588263,0.7620921043186109
446,AT5G65940,LOC103864963,137,0.5918022936858329,0.5634760509322891,0.577639172309061
447,AT5G65940,LOC103834589,137,0.6354659212623109,0.5768989393428593,0.6061824303025851
448,AT5G65940,LOC103855358,137,0.645163144282766,0.5875729363865045,0.6163680403346352
449,AT3G60510,LOC103830260,137,0.6701690221792628,0.7712663053344052,0.720717663756834
450,AT3G60510,LOC103864963,137,0.7953760547558714,0.7864474469023106,0.790911750829091
451,AT3G60510,LOC103834589,137,0.5913477363567492,0.5760794585202667,0.5837135974385079
452,AT3G60510,LOC103855358,137,0.8160401264400846,0.827452607556858,0.8217463669984713
453,AT4G31810,LOC103830260,137,0.6806917631077092,0.7225020098026503,0.7015968864551798
454,AT4G31810,LOC103864963,137,0.6619608662713237,0.473836259433106,0.5678985628522148
455,AT4G31810,LOC103834589,137,0.9919851615768436,0.9961359923238505,0.994060576950347
456,AT4G31810,LOC103855358,137,0.2719193291360798,0.40535255828427685,0.33863594371017836
457,AT2G30660,LOC103830260,137,0.7026393932269216,0.5777080469904826,0.6401737201087021
458,AT2G30660,LOC103864963,137,0.550144988113587,0.13591971162573585,0.34303234986966147
459,AT2G30660,LOC103834589,137,0.5423165007793656,0.6022976582557507,0.5723070795175581
460,AT2G30660,LOC103855358,137,0.5833921122983011,0.12751225331293276,0.35545218280561697
461,AT1G28340,LOC103838962,138,0.848914548446929,0.9174243406550661,0.8831694445509976
462,AT1G50840,LOC103869311,139,0.9278978029729095,0.9556391172428101,0.9417684601078598
463,AT1G50840,LOC103868605,139,0.9866663183468742,0.9917170197868312,0.9891916690668527
464,AT3G20540,LOC103869311,139,0.9638078319705321,0.9791447317237624,0.9714762818471472
465,AT3G20540,LOC103868605,139,0.9702604561247681,0.9800575711210809,0.9751590136229245
466,AT4G21540,LOC103861234,140,0.9151701977585622,0.9337413448821348,0.9244557713203485
467,AT4G21540,LOC103834191,140,0.8335327464144832,0.8687534036980369,0.8511430750562601
468,AT4G21534,LOC103861234,140,0.8545416546931738,0.9159824693343014,0.8852620620137376
469,AT4G21534,LOC103834191,140,0.9113874448130829,0.9219366717668112,0.916662058289947
470,AT3G55040,LOC103841419,141,0.9901199090885343,0.9898135421799227,0.9899667256342285
471,AT3G55040,LOC103850459,141,0.9127406672065624,0.9509660019190372,0.9318533345627998
472,AT5G02780,LOC103841419,141,0.2693469874691955,0.06280957444049688,0.1660782809548462
473,AT5G02780,LOC103850459,141,0.3759937999076952,0.2528772594071731,0.31443552965743415
474,AT5G02790,LOC103841419,141,0.9535776796677029,0.9534659370866938,0.9535218083771984
475,AT5G02790,LOC103850459,141,0.9195538023459338,0.9535800420113586,0.9365669221786461
476,AT3G08720,LOC103870597,144,0.8711768274452776,0.9494106019611063,0.910293714703192
477,AT3G08720,LOC103870596,144,0.35094380150416093,0.6530899094940483,0.5020168554991047
478,AT3G08720,LOC103848777,144,0.577589685089881,0.4858639558102747,0.5317268204500778
479,AT3G08730,LOC103870597,144,0.5798218344261867,0.6442836602324168,0.6120527473293018
480,AT3G08730,LOC103870596,144,0.8297081950939158,0.9358885921008273,0.8827983935973716
481,AT3G08730,LOC103848777,144,0.9032367616708901,0.7335442545577138,0.8183905081143019
482,AT4G16060,LOC103860816,145,0.9263564878915332,0.9081922149321855,0.9172743514118593
483,AT1G35250,LOC103831241,146,0.28245251965829826,0.39620341796115244,0.3393279688097254
484,AT1G35290,LOC103831241,146,0.8093210376446616,0.6854023495241306,0.7473616935843961
485,AT1G68260,LOC103831241,146,0.9306617205256147,0.8888514302014989,0.9097565753635568
486,AT1G77010,LOC103830579,147,0.9917825555642635,0.9590230774328697,0.9754028164985666
487,AT3G24530,LOC103828625,148,0.8997204733665979,0.8793282792919732,0.8895243763292855
488,AT1G15220,LOC103872313,149,0.8200266464641187,0.7854516221052359,0.8027391342846772
489,AT1G15220,LOC103836038,149,0.8579900206379477,0.7911257488135681,0.824557884725758
490,AT1G11755,LOC103836209,150,0.7596697928368035,0.8217629210860714,0.7907163569614375
491,AT1G11755,LOC103871927,150,0.889307453172758,0.8956717927439641,0.892489622958361
492,AT2G32640,LOC103857432,151,0.9947543039264348,0.9930084800705377,0.9938813919984862
493,AT2G19880,LOC103828270,152,0.8690247916612243,0.7917533258992245,0.8303890587802244
494,AT2G19880,LOC103837989,152,0.760328117244442,0.8063380099063822,0.7833330635754121
495,AT2G19880,LOC103842619,152,0.893529089056663,0.7864059542024324,0.8399675216295477
496,AT3G52180,LOC103863482,155,0.8780584654771545,0.9568009128393973,0.9174296891582758
497,AT3G52180,LOC103841152,155,0.8863554429321561,0.9544876948211924,0.9204215688766743
498,AT1G68660,LOC103852515,156,0.9759032367616709,0.9855294209175073,0.980716328839589
499,AT1G68660,LOC103830957,156,0.9764884140129052,0.9885272684837011,0.9825078412483031
500,AT5G05920,LOC103846938,157,0.9070665377883435,0.8931251782889449,0.9000958580386442
501,AT3G11750,LOC103846016,158,0.9216437211003422,0.9752755374601281,0.9484596292802352
502,AT3G11750,LOC103870313,158,0.5064343373651349,0.6200911110534824,0.5632627242093087
503,AT5G62980,LOC103846016,158,0.9191044698137361,0.9546381058582506,0.9368712878359933
504,AT5G62980,LOC103870313,158,0.7711329972047337,0.675310979141274,0.7232219881730039
505,AT1G01920,LOC103843816,159,0.9023015230282923,0.9226783537771324,0.9124899384027123
506,AT5G54880,LOC103851916,160,0.8337730870712401,0.8567781494832141,0.8452756182772271
507,AT4G13650,LOC103863612,161,0.9717965464092584,0.9376001659707995,0.954698356190029
508,AT5G49555,LOC103870284,162,0.8459526691455426,0.8466585410129406,0.8463056050792416
509,AT3G05000,LOC103870870,163,0.9504428015360903,0.9122896190451493,0.9313662102906197
510,AT2G33630,LOC103857497,164,0.900274301836516,0.9357485542387387,0.9180114280376274
511,AT4G16710,LOC103869265,165,0.8049844562292641,0.8775654158346516,0.8412749360319578
512,AT3G29230,LOC103875093,166,0.9761644766059719,0.9798916003215684,0.9780280384637702
513,AT3G49870,LOC103863743,170,0.6626400898665065,0.6956717927439641,0.6791559413052353
514,AT3G49870,LOC103837605,170,0.8325975077718853,0.903223464121781,0.8679104859468332
515,AT3G49870,LOC103860632,170,0.8277384466678858,0.8823267031456653,0.8550325749067755
516,AT3G49870,LOC103874041,170,0.8770814284594687,0.9341044060060683,0.9055929172327685
517,AT5G67560,LOC103863743,170,0.6918258052718201,0.7015118902518088,0.6966688477618145
